date_ist,minute_bucket_ist,run_id,symbol,expiry_requested,expiry_used,asof_utc,nse_status,fetch_ms,warnings,spot,atm_strike,step,call_oi_sum,put_oi_sum,call_coi_sum,put_coi_sum,pcr_coi,net_oi,net_coi,call_wall_strike,put_wall_strike
2026-08-05 00:00:00,2026-08-05 09:15:00,1,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:46:01Z,OK,643,,24636.5,24650,50,671667,287284,0,0,0,-384383,0,24600,24500
2026-08-05 00:00:00,2026-08-05 09:16:00,2,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:46:54Z,OK,288,,24636.5,24650,50,671667,287284,0,0,0,-384383,0,24600,24500
2026-08-05 00:00:00,2026-08-05 09:17:00,3,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:47:51Z,OK,141,,24650.15,24650,50,676317,317602,4650,30318,6.52,-358715,25668,25000,24500
2026-08-05 00:00:00,2026-08-05 09:18:00,4,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:48:52Z,OK,621,,24645.9,24650,50,695274,377782,23607,90498,3.8335239547591815,-317492,66891,25000,24600
2026-08-05 00:00:00,2026-08-05 09:19:00,5,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:49:54Z,OK,446,,24637.55,24650,50,695441,402158,23774,114874,4.831917220492976,-293283,91100,25000,24600
2026-08-05 00:00:00,2026-08-05 09:20:00,6,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:50:54Z,OK,556,,24637.3,24650,50,712022,416784,40355,129500,3.209019947961839,-295238,89145,25000,24600
2026-08-05 00:00:00,2026-08-05 09:21:00,7,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:51:53Z,OK,70,,24637.3,24650,50,712022,416784,40355,129500,3.209019947961839,-295238,89145,25000,24600
2026-08-05 00:00:00,2026-08-05 09:22:00,8,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:53:07Z,OK,976,,24627.85,24650,50,736835,451685,65168,164401,2.522725877731402,-285150,99233,25000,24600
2026-08-05 00:00:00,2026-08-05 09:23:00,9,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:53:54Z,OK,565,,24623.4,24600,50,743472,510734,71691,175744,2.451409521418309,-232738,104053,25000,24600
2026-08-05 00:00:00,2026-08-05 09:24:00,10,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:54:52Z,OK,93,,24623.4,24600,50,743472,510734,71691,175744,2.451409521418309,-232738,104053,25000,24600
2026-08-05 00:00:00,2026-08-05 09:25:00,11,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:55:52Z,OK,485,,24626.4,24650,50,771251,465298,99584,178014,1.7875763174807198,-305953,78430,25000,24600
2026-08-05 00:00:00,2026-08-05 09:26:00,12,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:56:55Z,OK,275,,24612.8,24600,50,775285,524303,103504,189313,1.8290404235585098,-250982,85809,25000,24600
2026-08-05 00:00:00,2026-08-05 09:27:00,13,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:57:52Z,OK,60,,24612.8,24600,50,775285,524303,103504,189313,1.8290404235585098,-250982,85809,25000,24600
2026-08-05 00:00:00,2026-08-05 09:28:00,14,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:58:51Z,OK,225,,24617.95,24600,50,780398,538092,108617,203102,1.8698914534557205,-242306,94485,25000,24600
2026-08-05 00:00:00,2026-08-05 09:29:00,15,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T03:59:55Z,OK,435,,24621.25,24600,50,812891,556829,141110,221839,1.5720997803132308,-256062,80729,24700,24600
2026-08-05 00:00:00,2026-08-05 09:30:00,16,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T04:00:54Z,OK,234,,24621.25,24600,50,812891,556829,141110,221839,1.5720997803132308,-256062,80729,24700,24600
2026-08-05 00:00:00,2026-08-05 09:31:00,17,NIFTY,2026-08-11 00:00:00,2026-08-11 00:00:00,2026-08-05T04:01:52Z,OK,53,,24609.3,24600,50,826915,562964,155134,227974,1.469529567986386,-263951,72840,24700,24600
