timestamp_ist,date_ist,minute_bucket_ist,minuteBucketIst,run_id,status,nifty_status,fetch_ms_total,error_message,rows_snapshot_appended,rows_strikes_appended
2026-08-05 09:15:00,2026-08-05 00:00:00,2026-08-05 09:15:00,2026-08-05 09:15:00,1,OK,OK,643,,1,17
2026-08-05 09:16:00,2026-08-05 00:00:00,2026-08-05 09:16:00,2026-08-05 09:16:00,2,OK,OK,288,,1,17
2026-08-05 09:17:00,2026-08-05 00:00:00,2026-08-05 09:17:00,2026-08-05 09:17:00,3,OK,OK,141,,1,17
2026-08-05 09:18:00,2026-08-05 00:00:00,2026-08-05 09:18:00,2026-08-05 09:18:00,4,OK,OK,621,,1,17
2026-08-05 09:19:00,2026-08-05 00:00:00,2026-08-05 09:19:00,2026-08-05 09:19:00,5,OK,OK,446,,1,17
2026-08-05 09:20:00,2026-08-05 00:00:00,2026-08-05 09:20:00,2026-08-05 09:20:00,6,OK,OK,556,,1,17
2026-08-05 09:21:00,2026-08-05 00:00:00,2026-08-05 09:21:00,2026-08-05 09:21:00,7,OK,OK,70,,1,17
2026-08-05 09:22:00,2026-08-05 00:00:00,2026-08-05 09:22:00,2026-08-05 09:22:00,8,OK,OK,976,,1,17
2026-08-05 09:23:00,2026-08-05 00:00:00,2026-08-05 09:23:00,2026-08-05 09:23:00,9,OK,OK,565,,1,17
2026-08-05 09:24:00,2026-08-05 00:00:00,2026-08-05 09:24:00,2026-08-05 09:24:00,10,OK,OK,93,,1,17
2026-08-05 09:25:00,2026-08-05 00:00:00,2026-08-05 09:25:00,2026-08-05 09:25:00,11,OK,OK,485,,1,17
2026-08-05 09:26:00,2026-08-05 00:00:00,2026-08-05 09:26:00,2026-08-05 09:26:00,12,OK,OK,275,,1,17
2026-08-05 09:27:00,2026-08-05 00:00:00,2026-08-05 09:27:00,2026-08-05 09:27:00,13,OK,OK,60,,1,17
2026-08-05 09:28:00,2026-08-05 00:00:00,2026-08-05 09:28:00,2026-08-05 09:28:00,14,OK,OK,225,,1,17
2026-08-05 09:29:00,2026-08-05 00:00:00,2026-08-05 09:29:00,2026-08-05 09:29:00,15,OK,OK,435,,1,17
2026-08-05 09:30:00,2026-08-05 00:00:00,2026-08-05 09:30:00,2026-08-05 09:30:00,16,OK,OK,234,,1,17
2026-08-05 09:31:00,2026-08-05 00:00:00,2026-08-05 09:31:00,2026-08-05 09:31:00,17,OK,OK,53,,1,17
2026-08-05 09:32:00,2026-08-05 00:00:00,2026-08-05 09:32:00,2026-08-05 09:32:00,18,OK,OK,78,,1,17
2026-08-05 09:33:00,2026-08-05 00:00:00,2026-08-05 09:33:00,2026-08-05 09:33:00,19,OK,OK,413,,1,17
2026-08-05 09:34:00,2026-08-05 00:00:00,2026-08-05 09:34:00,2026-08-05 09:34:00,20,OK,OK,70,,1,17
2026-08-05 09:35:00,2026-08-05 00:00:00,2026-08-05 09:35:00,2026-08-05 09:35:00,21,OK,OK,780,,1,17
2026-08-05 09:36:00,2026-08-05 00:00:00,2026-08-05 09:36:00,2026-08-05 09:36:00,22,OK,OK,62,,1,17
