date_ist,minute_bucket_ist,run_id,symbol,alert_code,state,severity,value,message,meta
2026-08-05 00:00:00,2026-08-05 09:15:00,1,NIFTY,REGIME_RANGE_PIN,ON,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|ON|2026-08-05 09:15"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-05 09:15:00""}"
2026-08-05 00:00:00,2026-08-05 09:17:00,3,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0069,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-08-05 09:17"",""threshold"":0.005,""value"":0.0069,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-05 09:17:00""}"
2026-08-05 00:00:00,2026-08-05 09:17:00,3,NIFTY,REGIME_RANGE_PIN,OFF,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|OFF|2026-08-05 09:17"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":""2026-08-05 09:15"",""last_updated_ist"":""2026-08-05 09:17:00""}"
2026-08-05 00:00:00,2026-08-05 09:17:00,3,NIFTY,REGIME_TRANSITION_UNCERTAIN,ON,LOW,1,Transition/uncertain regime,"{""dedupe_key"":""NIFTY|REGIME_TRANSITION_UNCERTAIN|ON|2026-08-05 09:17"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-05 09:17:00""}"
2026-08-05 00:00:00,2026-08-05 09:17:00,3,NIFTY,OPTION_MOMENTUM_CALL,ON,MED,12.45,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|ON|2026-08-05 09:17"",""threshold"":1.5,""value"":12.45,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-05 09:17:00""}"
2026-08-05 00:00:00,2026-08-05 09:17:00,3,NIFTY,TAIL_RISK_SKEW_HIGH,ON,MED,6.52,Downside tail-risk skew elevated (PCR_COI high),"{""dedupe_key"":""NIFTY|TAIL_RISK_SKEW_HIGH|ON|2026-08-05 09:17"",""threshold"":1.9,""value"":6.52,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-05 09:17:00""}"
2026-08-05 00:00:00,2026-08-05 09:18:00,4,NIFTY,REGIME_RANGE_PIN,ON,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|ON|2026-08-05 09:18"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-05 09:18:00""}"
2026-08-05 00:00:00,2026-08-05 09:18:00,4,NIFTY,REGIME_TRANSITION_UNCERTAIN,OFF,LOW,1,Transition/uncertain regime,"{""dedupe_key"":""NIFTY|REGIME_TRANSITION_UNCERTAIN|OFF|2026-08-05 09:18"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":""2026-08-05 09:17"",""last_updated_ist"":""2026-08-05 09:18:00""}"
2026-08-05 00:00:00,2026-08-05 09:18:00,4,NIFTY,OPTION_MOMENTUM_CALL,OFF,MED,-0.3,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|OFF|2026-08-05 09:18"",""threshold"":1.5,""value"":-0.3,""since_minute_bucket_ist"":""2026-08-05 09:17"",""last_updated_ist"":""2026-08-05 09:18:00""}"
2026-08-05 00:00:00,2026-08-05 09:18:00,4,NIFTY,WALL_SHIFT_REGIME,ON,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|ON|2026-08-05 09:18"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-05 09:18:00""}"
