timestamp_ist,date_ist,minute_bucket_ist,minuteBucketIst,run_id,status,nifty_status,fetch_ms_total,error_message,rows_snapshot_appended,rows_strikes_appended
2026-07-29 09:15:00,2026-07-29 00:00:00,2026-07-29 09:15:00,2026-07-29 09:15:00,1,OK,OK,462,,1,17
2026-07-29 09:16:00,2026-07-29 00:00:00,2026-07-29 09:16:00,2026-07-29 09:16:00,2,OK,OK,213,,1,17
2026-07-29 09:17:00,2026-07-29 00:00:00,2026-07-29 09:17:00,2026-07-29 09:17:00,3,OK,OK,360,,1,17
2026-07-29 09:18:00,2026-07-29 00:00:00,2026-07-29 09:18:00,2026-07-29 09:18:00,4,OK,OK,69,,1,17
2026-07-29 09:19:00,2026-07-29 00:00:00,2026-07-29 09:19:00,2026-07-29 09:19:00,5,OK,OK,93,,1,17
2026-07-29 09:20:00,2026-07-29 00:00:00,2026-07-29 09:20:00,2026-07-29 09:20:00,6,PARTIAL,BLOCKED,10011,,1,0
2026-07-29 09:21:00,2026-07-29 00:00:00,2026-07-29 09:21:00,2026-07-29 09:21:00,7,OK,OK,240,,1,17
2026-07-29 09:22:00,2026-07-29 00:00:00,2026-07-29 09:22:00,2026-07-29 09:22:00,8,OK,OK,268,,1,17
2026-07-29 09:23:00,2026-07-29 00:00:00,2026-07-29 09:23:00,2026-07-29 09:23:00,9,OK,OK,212,,1,17
2026-07-29 09:24:00,2026-07-29 00:00:00,2026-07-29 09:24:00,2026-07-29 09:24:00,10,OK,OK,3944,,1,17
2026-07-29 09:25:00,2026-07-29 00:00:00,2026-07-29 09:25:00,2026-07-29 09:25:00,11,OK,OK,34,,1,17
2026-07-29 09:26:00,2026-07-29 00:00:00,2026-07-29 09:26:00,2026-07-29 09:26:00,12,OK,OK,353,,1,17
2026-07-29 09:27:00,2026-07-29 00:00:00,2026-07-29 09:27:00,2026-07-29 09:27:00,13,OK,OK,1141,,1,17
2026-07-29 09:28:00,2026-07-29 00:00:00,2026-07-29 09:28:00,2026-07-29 09:28:00,14,OK,OK,81,,1,17
2026-07-29 09:29:00,2026-07-29 00:00:00,2026-07-29 09:29:00,2026-07-29 09:29:00,15,OK,OK,74,,1,17
2026-07-29 09:30:00,2026-07-29 00:00:00,2026-07-29 09:30:00,2026-07-29 09:30:00,16,OK,OK,285,,1,17
2026-07-29 09:31:00,2026-07-29 00:00:00,2026-07-29 09:31:00,2026-07-29 09:31:00,17,OK,OK,174,,1,17
2026-07-29 09:32:00,2026-07-29 00:00:00,2026-07-29 09:32:00,2026-07-29 09:32:00,18,OK,OK,57,,1,17
2026-07-29 09:33:00,2026-07-29 00:00:00,2026-07-29 09:33:00,2026-07-29 09:33:00,19,OK,OK,489,,1,17
2026-07-29 09:34:00,2026-07-29 00:00:00,2026-07-29 09:34:00,2026-07-29 09:34:00,20,OK,OK,589,,1,17
2026-07-29 09:35:00,2026-07-29 00:00:00,2026-07-29 09:35:00,2026-07-29 09:35:00,21,OK,OK,632,,1,17
2026-07-29 09:36:00,2026-07-29 00:00:00,2026-07-29 09:36:00,2026-07-29 09:36:00,22,OK,OK,450,,1,17
2026-07-29 09:37:00,2026-07-29 00:00:00,2026-07-29 09:37:00,2026-07-29 09:37:00,23,OK,OK,105,,1,17
2026-07-29 09:38:00,2026-07-29 00:00:00,2026-07-29 09:38:00,2026-07-29 09:38:00,24,OK,OK,247,,1,17
2026-07-29 09:39:00,2026-07-29 00:00:00,2026-07-29 09:39:00,2026-07-29 09:39:00,25,OK,OK,84,,1,17
2026-07-29 09:40:00,2026-07-29 00:00:00,2026-07-29 09:40:00,2026-07-29 09:40:00,26,OK,OK,103,,1,17
2026-07-29 09:41:00,2026-07-29 00:00:00,2026-07-29 09:41:00,2026-07-29 09:41:00,27,OK,OK,145,,1,17
2026-07-29 09:42:00,2026-07-29 00:00:00,2026-07-29 09:42:00,2026-07-29 09:42:00,28,OK,OK,293,,1,17
2026-07-29 09:43:00,2026-07-29 00:00:00,2026-07-29 09:43:00,2026-07-29 09:43:00,29,OK,OK,433,,1,17
2026-07-29 09:44:00,2026-07-29 00:00:00,2026-07-29 09:44:00,2026-07-29 09:44:00,30,OK,OK,41,,1,17
2026-07-29 09:45:00,2026-07-29 00:00:00,2026-07-29 09:45:00,2026-07-29 09:45:00,31,OK,OK,393,,1,17
2026-07-29 09:46:00,2026-07-29 00:00:00,2026-07-29 09:46:00,2026-07-29 09:46:00,32,OK,OK,549,,1,17
2026-07-29 09:47:00,2026-07-29 00:00:00,2026-07-29 09:47:00,2026-07-29 09:47:00,33,OK,OK,252,,1,17
2026-07-29 09:48:00,2026-07-29 00:00:00,2026-07-29 09:48:00,2026-07-29 09:48:00,34,OK,OK,161,,1,17
2026-07-29 09:49:00,2026-07-29 00:00:00,2026-07-29 09:49:00,2026-07-29 09:49:00,35,OK,OK,74,,1,17
2026-07-29 09:50:00,2026-07-29 00:00:00,2026-07-29 09:50:00,2026-07-29 09:50:00,36,OK,OK,52,,1,17
2026-07-29 09:51:00,2026-07-29 00:00:00,2026-07-29 09:51:00,2026-07-29 09:51:00,37,OK,OK,382,,1,17
2026-07-29 09:52:00,2026-07-29 00:00:00,2026-07-29 09:52:00,2026-07-29 09:52:00,38,OK,OK,116,,1,17
2026-07-29 09:53:00,2026-07-29 00:00:00,2026-07-29 09:53:00,2026-07-29 09:53:00,39,OK,OK,795,,1,17
2026-07-29 09:54:00,2026-07-29 00:00:00,2026-07-29 09:54:00,2026-07-29 09:54:00,40,OK,OK,390,,1,17
2026-07-29 09:55:00,2026-07-29 00:00:00,2026-07-29 09:55:00,2026-07-29 09:55:00,41,OK,OK,40,,1,17
2026-07-29 09:56:00,2026-07-29 00:00:00,2026-07-29 09:56:00,2026-07-29 09:56:00,42,OK,OK,168,,1,17
2026-07-29 09:57:00,2026-07-29 00:00:00,2026-07-29 09:57:00,2026-07-29 09:57:00,43,OK,OK,338,,1,17
2026-07-29 09:58:00,2026-07-29 00:00:00,2026-07-29 09:58:00,2026-07-29 09:58:00,44,OK,OK,516,,1,17
2026-07-29 09:59:00,2026-07-29 00:00:00,2026-07-29 09:59:00,2026-07-29 09:59:00,45,OK,OK,79,,1,17
2026-07-29 10:00:00,2026-07-29 00:00:00,2026-07-29 10:00:00,2026-07-29 10:00:00,46,OK,OK,398,,1,17
2026-07-29 10:01:00,2026-07-29 00:00:00,2026-07-29 10:01:00,2026-07-29 10:01:00,47,OK,OK,394,,1,17
2026-07-29 10:02:00,2026-07-29 00:00:00,2026-07-29 10:02:00,2026-07-29 10:02:00,48,OK,OK,586,,1,17
2026-07-29 10:03:00,2026-07-29 00:00:00,2026-07-29 10:03:00,2026-07-29 10:03:00,49,OK,OK,78,,1,17
2026-07-29 10:04:00,2026-07-29 00:00:00,2026-07-29 10:04:00,2026-07-29 10:04:00,50,OK,OK,37,,1,17
2026-07-29 10:05:00,2026-07-29 00:00:00,2026-07-29 10:05:00,2026-07-29 10:05:00,51,OK,OK,700,,1,17
2026-07-29 10:06:00,2026-07-29 00:00:00,2026-07-29 10:06:00,2026-07-29 10:06:00,52,PARTIAL,BLOCKED,10097,,1,0
2026-07-29 10:07:00,2026-07-29 00:00:00,2026-07-29 10:07:00,2026-07-29 10:07:00,53,OK,OK,242,,1,17
2026-07-29 10:08:00,2026-07-29 00:00:00,2026-07-29 10:08:00,2026-07-29 10:08:00,54,OK,OK,174,,1,17
2026-07-29 10:09:00,2026-07-29 00:00:00,2026-07-29 10:09:00,2026-07-29 10:09:00,55,OK,OK,7297,,1,17
2026-07-29 10:10:00,2026-07-29 00:00:00,2026-07-29 10:10:00,2026-07-29 10:10:00,56,OK,OK,50,,1,17
2026-07-29 10:11:00,2026-07-29 00:00:00,2026-07-29 10:11:00,2026-07-29 10:11:00,57,OK,OK,56,,1,17
2026-07-29 10:12:00,2026-07-29 00:00:00,2026-07-29 10:12:00,2026-07-29 10:12:00,58,OK,OK,63,,1,17
2026-07-29 10:13:00,2026-07-29 00:00:00,2026-07-29 10:13:00,2026-07-29 10:13:00,59,OK,OK,301,,1,17
2026-07-29 10:14:00,2026-07-29 00:00:00,2026-07-29 10:14:00,2026-07-29 10:14:00,60,OK,OK,335,,1,17
2026-07-29 10:15:00,2026-07-29 00:00:00,2026-07-29 10:15:00,2026-07-29 10:15:00,61,OK,OK,588,,1,17
