date_ist,minute_bucket_ist,run_id,symbol,expiry_used,signal,strike,moneyness,setup,confidence,reason,stop_underlying,target_underlying,stop_premium_pct,target_premium_pct
2026-07-29 00:00:00,2026-07-29 09:40:00,26,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24150,ITM1,BREAKOUT_UP,40,"Breakout UP setup (waiting for flow/momentum/unwind) | VOL_EXP,CALL_MOM,WALL_SHIFT,TAIL_HIGH",,,,
2026-07-29 00:00:00,2026-07-29 09:41:00,27,NIFTY,2026-08-04 00:00:00,ENTRY_CALL,24150,ITM1,BREAKOUT_UP,76,"Breakout UP held + bullish flow + CALL momentum | VOL_EXP,CALL_MOM,COMMITTED,TAIL_HIGH,PIN,FOMO",24116.1625,24371.087499999998,-30,40
2026-07-29 00:00:00,2026-07-29 09:49:00,35,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24150,ITM1,BREAKOUT_UP,52,Breakout UP setup (waiting for flow/momentum/unwind) | TAIL_HIGH,,,,
2026-07-29 00:00:00,2026-07-29 09:50:00,36,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24200,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,,,,
2026-07-29 00:00:00,2026-07-29 09:59:00,45,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24200,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind),,,,
2026-07-29 00:00:00,2026-07-29 10:00:00,46,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24200,ATM,PIN_BREAK,55,Pin break DOWN setup | PIN,,,,
2026-07-29 00:00:00,2026-07-29 10:05:00,51,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24200,ATM,PIN_BREAK,63,"Pin break UP setup | CALL_MOM,COMMITTED,PIN",,,,
2026-07-29 00:00:00,2026-07-29 10:09:00,55,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24200,ATM,PIN_BREAK,63,"Pin break UP setup | CALL_MOM,COMMITTED,PIN",,,,
2026-07-29 00:00:00,2026-07-29 10:10:00,56,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24200,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind),,,,
2026-07-29 00:00:00,2026-07-29 10:11:00,57,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24200,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,,,,
2026-07-29 00:00:00,2026-07-29 10:12:00,58,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24150,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | PUT_MOM,WALL_UNWIND_UP,TAIL_HIGH",,,,
2026-07-29 00:00:00,2026-07-29 10:13:00,59,NIFTY,2026-08-04 00:00:00,ENTRY_CALL,24150,ITM1,BREAKOUT_UP,68,"Breakout UP held + bullish flow + CALL momentum | CALL_MOM,WALL_UNWIND_UP,TAIL_HIGH,PIN",24123.535,24370.945,-30,40
2026-07-29 00:00:00,2026-07-29 10:14:00,60,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24150,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,PUT_MOM,TAIL_HIGH",,,,
2026-07-29 00:00:00,2026-07-29 10:15:00,61,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24150,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | PUT_MOM,TAIL_HIGH",,,,
2026-07-29 00:00:00,2026-07-29 10:36:00,82,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24250,ATM,PIN_BREAK,55,"Pin break DOWN setup | TAIL_HIGH,PIN,RANGE,BULL_TRAP",,,,
2026-07-29 00:00:00,2026-07-29 10:46:00,92,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24250,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,PIN,RANGE",,,,
2026-07-29 00:00:00,2026-07-29 10:47:00,93,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24200,ATM,BREAKOUT_DOWN,46,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,WALL_SHIFT,TAIL_HIGH",,,,
2026-07-29 00:00:00,2026-07-29 10:48:00,94,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24150,ITM1,BREAKOUT_UP,52,Breakout UP setup (waiting for flow/momentum/unwind) | TAIL_HIGH,,,,
2026-07-29 00:00:00,2026-07-29 10:49:00,95,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24150,ITM1,BREAKOUT_UP,60,"Breakout UP setup (waiting for flow/momentum/unwind) | COMMITTED,TAIL_HIGH,PIN",,,,
2026-07-29 00:00:00,2026-07-29 10:50:00,96,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24150,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | VOL_EXP,CALL_MOM,TAIL_HIGH",,,,
