date_ist,minute_bucket_ist,run_id,symbol,expiry_requested,expiry_used,asof_utc,nse_status,fetch_ms,warnings,spot,atm_strike,step,call_oi_sum,put_oi_sum,call_coi_sum,put_coi_sum,pcr_coi,net_oi,net_coi,call_wall_strike,put_wall_strike
2026-07-27 00:00:00,2026-07-27 09:15:00,1,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:45:54Z,OK,233,,23936.2,23950,50,1361220,838684,0,0,0,-522536,0,24000,23700
2026-07-27 00:00:00,2026-07-27 09:16:00,2,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:47:03Z,OK,9548,,23939.65,23950,50,1483255,934771,122035,96087,0.7873724751095997,-548484,-25948,24000,23700
2026-07-27 00:00:00,2026-07-27 09:17:00,3,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:47:52Z,OK,215,,23939.65,23950,50,1483255,934771,122035,96087,0.7873724751095997,-548484,-25948,24000,23700
2026-07-27 00:00:00,2026-07-27 09:18:00,4,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:49:04Z,BLOCKED,10044,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:19:00,5,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:49:58Z,OK,285,,23910.15,23900,50,1670449,1234048,333766,237913,0.7128137677294871,-436401,-95853,24000,23500
2026-07-27 00:00:00,2026-07-27 09:20:00,6,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:51:01Z,OK,5527,,23928.85,23950,50,1764336,1095263,403116,256579,0.6364892487522202,-669073,-146537,24000,23800
2026-07-27 00:00:00,2026-07-27 09:21:00,7,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:51:55Z,OK,105,,23928.85,23950,50,1764336,1095263,403116,256579,0.6364892487522202,-669073,-146537,24000,23800
2026-07-27 00:00:00,2026-07-27 09:22:00,8,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:52:51Z,OK,62,,23937.45,23950,50,1807879,1116387,446659,277703,0.6217338058787576,-691492,-168956,24000,23800
2026-07-27 00:00:00,2026-07-27 09:23:00,9,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:53:52Z,OK,66,,23937.45,23950,50,1807879,1116387,446659,277703,0.6217338058787576,-691492,-168956,24000,23800
2026-07-27 00:00:00,2026-07-27 09:24:00,10,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:55:01Z,BLOCKED,10012,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:25:00,11,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:55:53Z,BLOCKED,247,UNEXPECTED_JSON_SHAPE,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:26:00,12,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:56:52Z,OK,214,,23930.45,23950,50,1938570,1224221,577350,385537,0.6677699835455096,-714349,-191813,24000,23800
2026-07-27 00:00:00,2026-07-27 09:27:00,13,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:58:06Z,BLOCKED,10011,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:28:00,14,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:59:02Z,BLOCKED,10061,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:29:00,15,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T03:59:53Z,OK,359,,23930.45,23950,50,1938570,1224221,577350,385537,0.6677699835455096,-714349,-191813,24000,23800
2026-07-27 00:00:00,2026-07-27 09:30:00,16,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:01:04Z,BLOCKED,10009,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:31:00,17,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:01:54Z,OK,803,,23931.55,23950,50,1985355,1294264,624135,455580,0.7299382345165709,-691091,-168555,24000,23800
2026-07-27 00:00:00,2026-07-27 09:32:00,18,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:02:52Z,OK,122,,23931.55,23950,50,1985355,1294264,624135,455580,0.7299382345165709,-691091,-168555,24000,23800
2026-07-27 00:00:00,2026-07-27 09:33:00,19,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:03:53Z,BLOCKED,276,UNEXPECTED_JSON_SHAPE,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:34:00,20,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:05:03Z,BLOCKED,10010,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:35:00,21,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:05:53Z,OK,530,,23937.6,23950,50,2023830,1327611,662610,488927,0.7378805028599025,-696219,-173683,24000,23900
2026-07-27 00:00:00,2026-07-27 09:36:00,22,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:06:53Z,OK,1722,,23942.5,23950,50,2036175,1356700,674955,518016,0.7674822765962175,-679475,-156939,24000,23900
2026-07-27 00:00:00,2026-07-27 09:37:00,23,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:07:54Z,OK,359,,23942,23950,50,2029717,1373013,668497,534329,0.7992990245281579,-656704,-134168,24000,23900
2026-07-27 00:00:00,2026-07-27 09:38:00,24,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:09:05Z,BLOCKED,10194,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:39:00,25,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:09:52Z,BLOCKED,101,UNEXPECTED_JSON_SHAPE,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:40:00,26,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:10:53Z,OK,768,,23945.35,23950,50,2008730,1410198,647510,571514,0.8826334728421182,-598532,-75996,24000,23900
2026-07-27 00:00:00,2026-07-27 09:41:00,27,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:12:04Z,BLOCKED,10072,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:42:00,28,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:13:02Z,OK,925,,23947,23950,50,2023161,1444107,661941,605423,0.914617768048814,-579054,-56518,24000,23900
2026-07-27 00:00:00,2026-07-27 09:43:00,29,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:13:52Z,OK,216,,23947,23950,50,2023161,1444107,661941,605423,0.914617768048814,-579054,-56518,24000,23900
2026-07-27 00:00:00,2026-07-27 09:44:00,30,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:15:02Z,BLOCKED,10054,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:45:00,31,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:15:52Z,OK,85,,23949.85,23950,50,2020888,1453297,659668,614613,0.931700491762523,-567591,-45055,24000,23900
2026-07-27 00:00:00,2026-07-27 09:46:00,32,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:17:01Z,OK,7732,,23947.85,23950,50,1989621,1495786,628401,657102,1.0456730654470632,-493835,28701,24000,23900
2026-07-27 00:00:00,2026-07-27 09:47:00,33,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:18:08Z,OK,671,,23948.65,23950,50,1986126,1499834,624906,661150,1.0579991230681094,-486292,36244,24000,23900
2026-07-27 00:00:00,2026-07-27 09:48:00,34,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:18:55Z,OK,328,,23948.65,23950,50,1986126,1499834,624906,661150,1.0579991230681094,-486292,36244,24000,23900
2026-07-27 00:00:00,2026-07-27 09:49:00,35,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:19:52Z,OK,503,,23951.35,23950,50,1987285,1526365,626065,687681,1.0984178959053772,-460920,61616,24000,23900
2026-07-27 00:00:00,2026-07-27 09:50:00,36,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:20:53Z,OK,540,,23948.55,23950,50,1987835,1534134,626615,695450,1.1098521420649043,-453701,68835,24000,23900
2026-07-27 00:00:00,2026-07-27 09:51:00,37,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:22:03Z,BLOCKED,10011,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:52:00,38,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:22:53Z,OK,383,,23947.85,23950,50,1981023,1562453,619803,723769,1.167740394931938,-418570,103966,24000,23900
2026-07-27 00:00:00,2026-07-27 09:53:00,39,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:23:52Z,OK,438,,23947.85,23950,50,1981023,1562453,619803,723769,1.167740394931938,-418570,103966,24000,23900
2026-07-27 00:00:00,2026-07-27 09:54:00,40,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:25:04Z,OK,7812,,23933.1,23950,50,1969897,1566854,608677,728170,1.1963159442528633,-403043,119493,24000,23900
2026-07-27 00:00:00,2026-07-27 09:55:00,41,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:25:55Z,OK,711,,23933.1,23950,50,1969897,1566854,608677,728170,1.1963159442528633,-403043,119493,24000,23900
2026-07-27 00:00:00,2026-07-27 09:56:00,42,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:27:03Z,BLOCKED,10012,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:57:00,43,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:28:02Z,BLOCKED,10298,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 09:58:00,44,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:28:59Z,OK,779,,23929.8,23950,50,2021707,1538381,660487,699697,1.0593652865234289,-483326,39210,24000,23900
2026-07-27 00:00:00,2026-07-27 09:59:00,45,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:29:52Z,OK,466,,23934.6,23950,50,2048838,1510556,687618,671872,0.9771006576325809,-538282,-15746,24000,23900
2026-07-27 00:00:00,2026-07-27 10:00:00,46,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:30:51Z,OK,70,,23934.6,23950,50,2048838,1510556,687618,671872,0.9771006576325809,-538282,-15746,24000,23900
2026-07-27 00:00:00,2026-07-27 10:01:00,47,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:31:51Z,OK,84,,23931.25,23950,50,2075333,1505063,714113,666379,0.9331562371781497,-570270,-47734,24000,23900
2026-07-27 00:00:00,2026-07-27 10:02:00,48,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:32:57Z,OK,3458,,23928.45,23950,50,2107513,1540487,746293,701803,0.9403853446300582,-567026,-44490,24000,23900
2026-07-27 00:00:00,2026-07-27 10:03:00,49,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:34:03Z,BLOCKED,10146,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 10:04:00,50,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:34:53Z,OK,113,,23923.8,23900,50,2076108,1731173,739425,735038,0.9940670115292288,-344935,-4387,24000,23900
2026-07-27 00:00:00,2026-07-27 10:05:00,51,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:36:03Z,BLOCKED,10157,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 10:06:00,52,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:36:53Z,BLOCKED,216,UNEXPECTED_JSON_SHAPE,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 10:07:00,53,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:38:04Z,BLOCKED,10058,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 10:08:00,54,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:38:54Z,OK,625,,23915.95,23900,50,2113849,1728952,777166,732817,0.9429349714218069,-384897,-44349,24000,23900
2026-07-27 00:00:00,2026-07-27 10:09:00,55,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:39:52Z,OK,165,,23915.95,23900,50,2113849,1728952,777166,732817,0.9429349714218069,-384897,-44349,24000,23900
2026-07-27 00:00:00,2026-07-27 10:10:00,56,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:41:05Z,BLOCKED,10012,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 10:11:00,57,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:41:56Z,OK,331,,23916.65,23900,50,2141678,1726264,804995,730129,0.90699818011292,-415414,-74866,24000,23900
2026-07-27 00:00:00,2026-07-27 10:12:00,58,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:42:57Z,OK,3933,,23923.8,23900,50,2156253,1714038,819570,717903,0.8759508034701123,-442215,-101667,24000,23900
2026-07-27 00:00:00,2026-07-27 10:13:00,59,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:43:51Z,OK,35,,23923.8,23900,50,2156253,1714038,819570,717903,0.8759508034701123,-442215,-101667,24000,23900
2026-07-27 00:00:00,2026-07-27 10:14:00,60,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:44:52Z,OK,79,,23932.65,23950,50,2219130,1540380,857910,701696,0.8179133009290018,-678750,-156214,24000,23900
2026-07-27 00:00:00,2026-07-27 10:15:00,61,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:45:58Z,OK,355,,23932.05,23950,50,2224608,1520816,863388,682132,0.7900642584793859,-703792,-181256,24000,23900
2026-07-27 00:00:00,2026-07-27 10:16:00,62,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:46:54Z,OK,292,,23932.05,23950,50,2224608,1520816,863388,682132,0.7900642584793859,-703792,-181256,24000,23900
2026-07-27 00:00:00,2026-07-27 10:17:00,63,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:47:58Z,OK,4143,,23922.75,23900,50,2175724,1705551,839041,709416,0.8455081456090942,-470173,-129625,24000,23900
2026-07-27 00:00:00,2026-07-27 10:18:00,64,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:48:54Z,OK,114,,23922.75,23900,50,2175724,1705551,839041,709416,0.8455081456090942,-470173,-129625,24000,23900
2026-07-27 00:00:00,2026-07-27 10:19:00,65,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:50:02Z,BLOCKED,10004,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 10:20:00,66,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:50:53Z,OK,103,,23924.55,23900,50,2179061,1753497,842378,757362,0.8990761867000325,-425564,-85016,24000,23900
2026-07-27 00:00:00,2026-07-27 10:21:00,67,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:52:03Z,BLOCKED,10009,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 10:22:00,68,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:52:53Z,OK,555,,23921.15,23900,50,2182445,1752178,845762,756043,0.8939193295513395,-430267,-89719,24000,23900
2026-07-27 00:00:00,2026-07-27 10:23:00,69,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:54:04Z,BLOCKED,10091,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-27 00:00:00,2026-07-27 10:24:00,70,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:54:53Z,OK,271,,23917.05,23900,50,2197888,1753989,861205,757854,0.879992568552203,-443899,-103351,24000,23900
2026-07-27 00:00:00,2026-07-27 10:25:00,71,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-27T04:55:54Z,OK,548,,23911.8,23900,50,2208282,1764703,871599,768568,0.8817908235323813,-443579,-103031,24000,23900
