date_ist,minute_bucket_ist,run_id,symbol,alert_code,state,severity,value,message,meta
2026-07-27 00:00:00,2026-07-27 09:15:00,1,NIFTY,REGIME_RANGE_PIN,ON,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|ON|2026-07-27 09:15"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-27 09:15:00""}"
2026-07-27 00:00:00,2026-07-27 09:16:00,2,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0897,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-27 09:16"",""threshold"":0.005,""value"":0.0897,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-27 09:16:00""}"
2026-07-27 00:00:00,2026-07-27 09:17:00,3,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,0,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-27 09:17"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-27 09:16"",""last_updated_ist"":""2026-07-27 09:17:00""}"
2026-07-27 00:00:00,2026-07-27 09:18:00,4,NIFTY,DATA_INCOMPLETE,ON,HIGH,0,"Data incomplete: nse_status=BLOCKED, strikes=0, spot=23939.65","{""dedupe_key"":""NIFTY|DATA_INCOMPLETE|ON|2026-07-27 09:18"",""threshold"":17,""value"":0,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-27 09:18:00""}"
2026-07-27 00:00:00,2026-07-27 09:18:00,4,NIFTY,REGIME_RANGE_PIN,OFF,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|OFF|2026-07-27 09:18"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":""2026-07-27 09:15"",""last_updated_ist"":""2026-07-27 09:18:00""}"
2026-07-27 00:00:00,2026-07-27 09:19:00,5,NIFTY,DATA_INCOMPLETE,OFF,HIGH,17,"Data incomplete: nse_status=BLOCKED, strikes=0, spot=23939.65","{""dedupe_key"":""NIFTY|DATA_INCOMPLETE|OFF|2026-07-27 09:19"",""threshold"":17,""value"":17,""since_minute_bucket_ist"":""2026-07-27 09:18"",""last_updated_ist"":""2026-07-27 09:19:00""}"
2026-07-27 00:00:00,2026-07-27 09:19:00,5,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.1488,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-27 09:19"",""threshold"":0.005,""value"":0.1488,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-27 09:19:00""}"
2026-07-27 00:00:00,2026-07-27 09:19:00,5,NIFTY,REGIME_TREND_DOWN,ON,MED,-0.0011,Trend DOWN (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_DOWN|ON|2026-07-27 09:19"",""threshold"":-0.001,""value"":-0.0011,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-27 09:19:00""}"
2026-07-27 00:00:00,2026-07-27 09:19:00,5,NIFTY,OPTION_MOMENTUM_PUT,ON,MED,8.9,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|ON|2026-07-27 09:19"",""threshold"":1.5,""value"":8.9,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-27 09:19:00""}"
2026-07-27 00:00:00,2026-07-27 09:19:00,5,NIFTY,WALL_SHIFT_REGIME,ON,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|ON|2026-07-27 09:19"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-27 09:19:00""}"
2026-07-27 00:00:00,2026-07-27 09:20:00,6,NIFTY,REGIME_TREND_DOWN,OFF,MED,-0.0003,Trend DOWN (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_DOWN|OFF|2026-07-27 09:20"",""threshold"":-0.001,""value"":-0.0003,""since_minute_bucket_ist"":""2026-07-27 09:19"",""last_updated_ist"":""2026-07-27 09:20:00""}"
2026-07-27 00:00:00,2026-07-27 09:20:00,6,NIFTY,REGIME_RANGE_PIN,ON,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|ON|2026-07-27 09:20"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-27 09:20:00""}"
2026-07-27 00:00:00,2026-07-27 09:20:00,6,NIFTY,VOL_CONTRACTION,ON,LOW,-0.1198,Volatility contracting (straddle down),"{""dedupe_key"":""NIFTY|VOL_CONTRACTION|ON|2026-07-27 09:20"",""threshold"":-0.03,""value"":-0.1198,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-27 09:20:00""}"
2026-07-27 00:00:00,2026-07-27 09:20:00,6,NIFTY,OPTION_MOMENTUM_CALL,ON,MED,8.15,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|ON|2026-07-27 09:20"",""threshold"":1.5,""value"":8.15,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-27 09:20:00""}"
2026-07-27 00:00:00,2026-07-27 09:20:00,6,NIFTY,OPTION_MOMENTUM_PUT,OFF,MED,-10.35,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|OFF|2026-07-27 09:20"",""threshold"":1.5,""value"":-10.35,""since_minute_bucket_ist"":""2026-07-27 09:19"",""last_updated_ist"":""2026-07-27 09:20:00""}"
2026-07-27 00:00:00,2026-07-27 09:21:00,7,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,0,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-27 09:21"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-27 09:19"",""last_updated_ist"":""2026-07-27 09:21:00""}"
2026-07-27 00:00:00,2026-07-27 09:21:00,7,NIFTY,VOL_CONTRACTION,OFF,LOW,-0.0198,Volatility contracting (straddle down),"{""dedupe_key"":""NIFTY|VOL_CONTRACTION|OFF|2026-07-27 09:21"",""threshold"":-0.03,""value"":-0.0198,""since_minute_bucket_ist"":""2026-07-27 09:20"",""last_updated_ist"":""2026-07-27 09:21:00""}"
2026-07-27 00:00:00,2026-07-27 09:21:00,7,NIFTY,OPTION_MOMENTUM_CALL,OFF,MED,0,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|OFF|2026-07-27 09:21"",""threshold"":1.5,""value"":0,""since_minute_bucket_ist"":""2026-07-27 09:20"",""last_updated_ist"":""2026-07-27 09:21:00""}"
2026-07-27 00:00:00,2026-07-27 09:21:00,7,NIFTY,WALL_SHIFT_REGIME,OFF,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|OFF|2026-07-27 09:21"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":""2026-07-27 09:19"",""last_updated_ist"":""2026-07-27 09:21:00""}"
