date_ist,entry_bucket_ist,exit_bucket_ist,symbol,side,strike,expiry_token,setup,entry_confidence,qty,entry_opt_ltp,exit_opt_ltp,hold_min,realized_pct,realized_pts,mfe_pct,mfe_opt_ltp,mfe_bucket_ist,mae_pct,mae_opt_ltp,mae_bucket_ist,exit_reason
2026-07-27 00:00:00,2026-07-27 10:32:00,2026-07-27 10:39:00,NIFTY,PUT,23950,26721,PIN_BREAK,76,65,88.1,94.6,7,7.38,6.5,7.38,94.6,2026-07-27 10:39:00,-1.53,86.75,2026-07-27 10:35:00,SWITCH PUT|23900|26721
2026-07-27 00:00:00,2026-07-27 10:39:00,2026-07-27 10:45:00,NIFTY,PUT,23900,26721,BREAKOUT_DOWN,74,65,69.8,56.35,6,-19.27,-13.45,8.88,76,2026-07-27 10:40:00,-19.27,56.35,2026-07-27 10:44:00,REGIME_OPPOSITE persisted 2m
2026-07-27 00:00:00,2026-07-27 10:55:00,2026-07-27 11:28:00,NIFTY,PUT,23900,26721,PIN_BREAK,76,65,62.7,40.65,33,-35.17,-22.05,0,62.7,2026-07-27 10:55:00,-35.17,40.65,2026-07-27 11:28:00,STOP_PREMIUM -35.17% <= -30%
2026-07-27 00:00:00,2026-07-27 11:35:00,2026-07-27 15:15:00,NIFTY,CALL,23950,26721,PIN_BREAK,76,65,86.6,105.65,220,22,19.05,31.87,114.2,2026-07-27 14:28:00,-29.56,61,2026-07-27 13:35:00,REGIME_OPPOSITE persisted 2m
