date_ist,minute_bucket_ist,run_id,symbol,expiry_used,signal,strike,moneyness,setup,confidence,reason,stop_underlying,target_underlying,stop_premium_pct,target_premium_pct
2026-07-27 00:00:00,2026-07-27 09:43:00,29,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-07-27 00:00:00,2026-07-27 09:55:00,41,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind),,,,
2026-07-27 00:00:00,2026-07-27 09:58:00,44,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,PIN_BREAK,63,"Pin break DOWN setup | PUT_MOM,COMMITTED,PIN",,,,
2026-07-27 00:00:00,2026-07-27 10:01:00,47,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,PIN_BREAK,63,"Pin break DOWN setup | WALL_UNWIND_DOWN,COMMITTED,PIN,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 10:08:00,54,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23900,ATM,PIN_BREAK,63,"Pin break DOWN setup | PUT_MOM,COMMITTED,PIN",,,,
2026-07-27 00:00:00,2026-07-27 10:09:00,55,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23900,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,,,,
2026-07-27 00:00:00,2026-07-27 10:22:00,68,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23900,ATM,PIN_BREAK,63,"Pin break DOWN setup | VOL_EXP,COMMITTED,PIN,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 10:32:00,78,NIFTY,2026-07-28 00:00:00,ENTRY_PUT,23950,ITM1,PIN_BREAK,76,"Pin break DOWN + PUT momentum + confirm | PUT_MOM,WALL_UNWIND_DOWN,COMMITTED,PIN,RANGE",23963.11,23809,-30,40
2026-07-27 00:00:00,2026-07-27 10:33:00,79,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ITM1,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 10:36:00,82,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ITM1,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-07-27 00:00:00,2026-07-27 10:37:00,83,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ITM1,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 10:38:00,84,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23900,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-07-27 00:00:00,2026-07-27 10:39:00,85,NIFTY,2026-07-28 00:00:00,ENTRY_PUT,23900,ATM,BREAKOUT_DOWN,74,"Breakout DOWN held + bearish flow + PUT momentum | VOL_EXP,PUT_MOM,WALL_UNWIND_DOWN,PIN",23952.917500000003,23798.65,-30,40
2026-07-27 00:00:00,2026-07-27 10:44:00,90,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,WALL_UNWIND_DOWN",,,,
2026-07-27 00:00:00,2026-07-27 10:45:00,91,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_DOWN,,,,
2026-07-27 00:00:00,2026-07-27 10:55:00,101,NIFTY,2026-07-28 00:00:00,ENTRY_PUT,23900,ATM,PIN_BREAK,76,"Pin break DOWN + PUT momentum + confirm | PUT_MOM,WALL_UNWIND_DOWN,COMMITTED,PIN,RANGE",23966.9275,23813.5,-30,40
2026-07-27 00:00:00,2026-07-27 10:59:00,105,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_DOWN,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 11:00:00,106,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,WALL_UNWIND_DOWN",,,,
2026-07-27 00:00:00,2026-07-27 11:01:00,107,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind),,,,
2026-07-27 00:00:00,2026-07-27 11:09:00,115,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ITM1,PIN_BREAK,63,"Pin break DOWN setup | VOL_EXP,COMMITTED,PIN,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 11:21:00,126,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,66,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,COMMITTED",,,,
2026-07-27 00:00:00,2026-07-27 11:26:00,132,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,,,,
2026-07-27 00:00:00,2026-07-27 11:29:00,135,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23900,ITM1,BREAKOUT_UP,52,"Breakout UP held + bullish flow + CALL momentum | gated (time/limit) | TRADE_LIMIT,VOL_EXP,CALL_MOM,WALL_UNWIND_UP,CHOP,FOMO",,,,
2026-07-27 00:00:00,2026-07-27 11:31:00,137,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,PIN_BREAK,63,"Pin break UP setup | VOL_EXP,WALL_UNWIND_UP,COMMITTED,PIN",,,,
2026-07-27 00:00:00,2026-07-27 11:35:00,141,NIFTY,2026-07-28 00:00:00,ENTRY_CALL,23950,ATM,PIN_BREAK,76,"Pin break UP + CALL momentum + confirm | CALL_MOM,WALL_UNWIND_UP,COMMITTED,PIN,RANGE",23913.295000000002,24064.15,-30,40
2026-07-27 00:00:00,2026-07-27 11:44:00,150,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ITM1,BULL_TRAP,52,"Bull trap setup | PUT_MOM,RANGE,BULL_TRAP",,,,
2026-07-27 00:00:00,2026-07-27 11:47:00,153,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-07-27 00:00:00,2026-07-27 11:50:00,156,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ITM1,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-07-27 00:00:00,2026-07-27 11:57:00,163,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | VOL_EXP,CALL_MOM,WALL_UNWIND_DOWN",,,,
2026-07-27 00:00:00,2026-07-27 12:10:00,176,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | WALL_UNWIND_DOWN,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 12:11:00,177,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-07-27 00:00:00,2026-07-27 12:16:00,182,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_DOWN,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 12:37:00,203,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ITM1,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-07-27 00:00:00,2026-07-27 12:38:00,204,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind),,,,
2026-07-27 00:00:00,2026-07-27 12:42:00,208,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-07-27 00:00:00,2026-07-27 12:43:00,209,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 12:53:00,219,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ITM1,BULL_TRAP,60,"Bull trap setup | COMMITTED,RANGE,BULL_TRAP",,,,
2026-07-27 00:00:00,2026-07-27 12:56:00,222,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 13:02:00,228,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23900,ITM1,BREAKOUT_UP,48,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,WALL_UNWIND_DOWN,RANGE,CHOP",,,,
2026-07-27 00:00:00,2026-07-27 13:03:00,229,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23900,ITM1,BREAKOUT_UP,48,"Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_DOWN,RANGE,CHOP,BULL_TRAP",,,,
2026-07-27 00:00:00,2026-07-27 13:04:00,230,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,WALL_UNWIND_DOWN,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 13:06:00,232,NIFTY,2026-07-28 00:00:00,ENTRY_CALL,23950,ATM,PIN_BREAK,76,"Pin break UP + CALL momentum + confirm | VOL_EXP,CALL_MOM,WALL_UNWIND_DOWN,COMMITTED,PIN,RANGE",23917.25,24067.25,-30,40
2026-07-27 00:00:00,2026-07-27 13:07:00,233,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23900,ITM1,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,VOL_EXP,WALL_UNWIND_UP,WALL_UNWIND_DOWN,PIN,RANGE,FOMO",,,,
2026-07-27 00:00:00,2026-07-27 13:10:00,236,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,PIN_BREAK,63,"Pin break UP setup | WALL_UNWIND_UP,COMMITTED,PIN,RANGE",,,,
2026-07-27 00:00:00,2026-07-27 13:16:00,242,NIFTY,2026-07-28 00:00:00,SETUP_CALL,24000,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind),,,,
