date_ist,minute_bucket_ist,run_id,symbol,nse_status,spot,Δspot,call_oi_sum,Δcall_oi,put_oi_sum,Δput_oi,call_coi_sum,Δcall_coi,put_coi_sum,Δput_coi,net_diff,expected_move,churn,commitment,tv_ratio,tv_ratio_z,top_call_write_strike,top_call_write_score,top_put_write_strike,top_put_write_score,top_call_unwind_strike,top_call_unwind_score,top_put_unwind_strike,top_put_unwind_score,bucket_epoch_ms,expiry_used,atm_strike,overlap_strikes,d_call_oi_aligned,d_put_oi_aligned,call_oi_prev_aligned,put_oi_prev_aligned,call_oi_pct_aligned,put_oi_pct_aligned,d_net_oi_1m,total_vol_cum,d_total_vol_1m,d_total_vol_5m,atm_call_ltp,atm_put_ltp,d_atm_call_ltp_1m,d_atm_put_ltp_1m,d_atm_call_vol_1m,d_atm_put_vol_1m,call_wall_above,put_wall_below,call_wall_above_oi,put_wall_below_oi,d_call_wall_oi_5m,d_put_wall_oi_5m,call_wall_oi_pct_5m,put_wall_oi_pct_5m,d_expected_move_1m,d_expected_move_5m,expected_move_z
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,OK,24156.9,0,725389,0,654884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784691951258,2026-07-28 00:00:00,24150,0,0,0,0,0,0,0,0,4791480,0,0,0,0,0,0,0,0,24200,24000,173714,117126,0,0,0,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,OK,24079.55,-77.35000000000218,778750,68064,745725,24037,68053,68053,25642,25642,-44027,327.6,0,0,0.445226785167024,0,24100,661748.75,0,0,0,0,23900,57456.00000000001,1784692012188,2026-07-28 00:00:00,24100,16,68064,24037,708144,653610,0.09611604419440115,0.03677575312495219,92101,624209,0,0,149.15,178.45,149.15,178.45,0,0,24200,24000,186367,120219,0,0,0,0,327.6,0,0
2026-07-22 00:00:00,2026-07-22 09:17:00,3,NIFTY,OK,24079.55,0,778750,0,745725,0,68053,0,25642,0,0,327.6,0,0,0.445226785167024,0,24100,661748.75,0,0,0,0,23900,57456.00000000001,1784692069759,2026-07-28 00:00:00,24100,17,0,0,778750,745725,0,0,0,624209,0,0,149.15,178.45,0,0,0,0,24200,24000,186367,120219,0,0,0,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:18:00,4,NIFTY,OK,24082.15,2.600000000002183,862615,83865,771218,25493,151918,83865,51135,25493,-58372,326.1,0.26607982578390815,0.4634117728245118,0.4444930673914048,0,24100,1916615,0,0,0,0,23900,106178.59999999999,1784692129656,2026-07-28 00:00:00,24100,17,83865,25493,778750,745725,0.10769181380417335,0.03418552415434644,109358,1058939,434730,434730,142.9,183.2,-6.25,4.75,32903,43437,24200,24000,197702,126357,0,0,0,0,-1.5,0,0
2026-07-22 00:00:00,2026-07-22 09:19:00,5,NIFTY,OK,24095.8,13.649999999997817,897174,34559,783439,12221,186477,34559,63356,12221,-22338,323.35,0.37401233954515406,0.3949265793785895,0.4423246530195424,0.48877647374029837,24100,2279741.85,0,0,0,0,23900,52426.200000000004,1784692190125,2026-07-28 00:00:00,24100,17,34559,12221,862615,771218,0.04006306405522742,0.01584636250709916,46780,1252779,193840,628570,145.05,178.3,2.1500000000000057,-4.899999999999977,17023,13382,24200,24000,201376,128467,0,0,0,0,-2.75,0,0
2026-07-22 00:00:00,2026-07-22 09:20:00,6,NIFTY,OK,24095.8,0,897174,0,783439,0,186477,0,63356,0,0,323.35,0.37401233954515406,0.3949265793785895,0.4423246530195424,0.43756361206106476,24100,2279741.85,0,0,0,0,23900,52426.200000000004,1784692249966,2026-07-28 00:00:00,24100,17,0,0,897174,783439,0,0,0,1252779,0,628570,145.05,178.3,0,0,0,0,24200,24000,201376,128467,27662,11341,0.15923874874794203,0.09682734832573468,0,0,-1.1736911946539275
2026-07-22 00:00:00,2026-07-22 09:21:00,7,NIFTY,OK,24097.05,1.25,933044,35870,812459,29020,222347,35870,92376,29020,-6850,316.45000000000005,0.5668589512593218,0.2233838056140053,0.4346806207145433,0.35842915630759825,24100,2556407.5500000003,0,0,0,0,0,0,1784692311100,2026-07-28 00:00:00,24100,17,35870,29020,897174,783439,0.03998109619761607,0.037041811806662675,64890,1613663,360884,989454,149.55,166.9,4.5,-11.400000000000006,39435,34314,24200,24000,207426,131034,21059,10815,0.11299747272854099,0.08996082150076111,-6.899999999999977,-11.149999999999977,-1.9893889969417502
2026-07-22 00:00:00,2026-07-22 09:22:00,8,NIFTY,OK,24092.85,-4.200000000000728,933044,0,812459,0,222347,0,92376,0,0,317.5,0.5801639985723313,0.2182608884561529,0.43512066022519036,0.33521478631478996,24100,2588149,0,0,0,0,0,0,1784692370458,2026-07-28 00:00:00,24100,17,0,0,933044,812459,0,0,0,1636887,23224,1012678,148.9,168.6,-0.6500000000000057,1.6999999999999886,2348,3066,24200,24000,207426,131034,21059,10815,0.11299747272854099,0.08996082150076111,1.0499999999999545,-10.100000000000023,-1.332595372521129
2026-07-22 00:00:00,2026-07-22 09:23:00,9,NIFTY,OK,24091.95,-0.8999999999978172,933044,0,812459,0,222347,0,92376,0,0,316.45000000000005,0.3311068500025494,0.19321807498252438,0.4338804073243061,0.30622457178362766,24100,2556407.5500000003,0,0,0,0,0,0,1784692429543,2026-07-28 00:00:00,24100,17,0,0,933044,812459,0,0,0,1613663,0,577948,149.55,166.9,0.6500000000000057,-1.6999999999999886,0,0,24200,24000,207426,131034,9724,4677,0.04918513722673519,0.037014174125691496,-1.0499999999999545,-9.649999999999977,-1.290829439812849
2026-07-22 00:00:00,2026-07-22 09:24:00,10,NIFTY,OK,24093.65,1.7000000000007276,965972,32928,855997,43538,255275,32928,135914,43538,10610,315.55,0.4251581667964713,0.18248313700177504,0.432531096826983,0.2800381571938183,24100,3381306.1999999997,0,0,0,0,0,0,1784692490372,2026-07-28 00:00:00,24100,17,32928,43538,933044,812459,0.035290940191459355,0.05358793489886874,76466,2004180,390517,774625,143.75,171.8,-5.800000000000011,4.900000000000006,32480,49554,24200,24000,211977,137408,10601,8941,0.052642817416176706,0.06959763986082029,-0.9000000000000341,-7.800000000000011,-1.2577575307474864
2026-07-22 00:00:00,2026-07-22 09:25:00,11,NIFTY,OK,24091.4,-2.25,965972,0,855997,0,255275,0,135914,0,0,315.75,0.4338004653207601,0.17884765508855968,0.43240480047816054,-1.2241074688016347,24100,3390028.4,0,0,0,0,0,0,1784692550272,2026-07-28 00:00:00,24100,17,0,0,965972,855997,0,0,0,2019926,15746,790371,143.6,172.15,-0.15000000000000568,0.3499999999999943,965,1847,24200,24000,211977,137408,10601,8941,0.052642817416176706,0.06959763986082029,0.19999999999998863,-7.600000000000023,-1.076606802975511
2026-07-22 00:00:00,2026-07-22 09:26:00,12,NIFTY,OK,24091.4,0,965972,0,855997,0,255275,0,135914,0,0,315.75,0.2357268427728463,0.17804031321087715,0.43240480047816054,-1.0099071639755786,24100,3390028.4,0,0,0,0,0,0,1784692609868,2026-07-28 00:00:00,24100,17,0,0,965972,855997,0,0,0,2019926,0,429487,143.6,172.15,0,0,0,0,24200,24000,211977,137408,4551,6374,0.021940354632495444,0.04864386342475999,0,-0.7000000000000455,-0.8926308499895756
2026-07-22 00:00:00,2026-07-22 09:27:00,13,NIFTY,OK,24078.7,-12.700000000000728,990337,24365,880867,24870,279640,24365,160784,24870,505,316.5,0.35687290108400793,0.1882365802013232,0.4322201317027281,-0.8753278914001794,24100,4028619.1999999997,0,0,0,0,0,0,1784692670409,2026-07-28 00:00:00,24100,17,24365,24870,965972,855997,0.02522329839788317,0.029053840141963116,49235,2281445,261519,667782,139,177.5,-4.599999999999994,5.349999999999994,26091,31262,24200,24000,215610,141247,8184,10213,0.039455034566544214,0.07794160294274768,0.75,-1,-0.5777320388995266
2026-07-22 00:00:00,2026-07-22 09:28:00,14,NIFTY,OK,24063.15,-15.549999999999272,877009,20255,849262,3564,288134,8494,166719,5935,-16691,316.75,0.5345458505645985,0.16203370066896336,0.4331602397163563,-0.521233814020509,24100,4726895.600000001,0,0,0,0,0,0,1784692729896,2026-07-28 00:00:00,24050,16,20255,3564,856450,833188,0.02364995037655438,0.004277546004023101,23819,2419264,254989,922771,162.1,154.65,-1.4000000000000057,1.8499999999999943,7207,21715,24200,24000,217610,141462,10184,10428,0.04909702737361758,0.07958239846146802,0.25,0.2999999999999545,-0.34664579521678324
