date_ist,entry_bucket_ist,exit_bucket_ist,symbol,side,strike,expiry_token,setup,entry_confidence,qty,entry_opt_ltp,exit_opt_ltp,hold_min,realized_pct,realized_pts,mfe_pct,mfe_opt_ltp,mfe_bucket_ist,mae_pct,mae_opt_ltp,mae_bucket_ist,exit_reason
2026-07-22 00:00:00,2026-07-22 09:29:00,2026-07-22 10:07:00,NIFTY,PUT,24100,26721,TREND_DOWN,66,65,185.55,192.6,38,3.8,7.05,12.96,209.6,2026-07-22 10:05:00,-2.07,181.7,2026-07-22 09:30:00,REGIME_OPPOSITE persisted 2m
2026-07-22 00:00:00,2026-07-22 10:23:00,2026-07-22 10:31:00,NIFTY,PUT,24050,26721,TREND_DOWN,66,65,181.45,189.55,8,4.46,8.1,13.23,205.45,2026-07-22 10:28:00,0,181.45,2026-07-22 10:23:00,REGIME_OPPOSITE persisted 2m
2026-07-22 00:00:00,2026-07-22 10:42:00,2026-07-22 10:49:00,NIFTY,PUT,24050,26721,BREAKOUT_DOWN,68,65,196.25,186.1,7,-5.17,-10.15,0.59,197.4,2026-07-22 10:45:00,-5.17,186.1,2026-07-22 10:49:00,REGIME_OPPOSITE persisted 2m
2026-07-22 00:00:00,2026-07-22 12:02:00,2026-07-22 12:45:00,NIFTY,PUT,24050,26721,BREAKOUT_DOWN,76,65,189.4,203.8,43,7.6,14.4,14.97,217.75,2026-07-22 12:39:00,-3.25,183.25,2026-07-22 12:07:00,REGIME_OPPOSITE persisted 2m
2026-07-22 00:00:00,2026-07-22 13:04:00,2026-07-22 13:35:00,NIFTY,PUT,24050,26721,BREAKOUT_DOWN,68,65,202.8,194.2,31,-4.24,-8.6,6.41,215.8,2026-07-22 13:13:00,-4.24,194.2,2026-07-22 13:35:00,REGIME_OPPOSITE persisted 2m
2026-07-22 00:00:00,2026-07-22 13:55:00,2026-07-22 14:37:00,NIFTY,PUT,24050,26721,BREAKOUT_DOWN,68,65,204.85,198.4,42,-3.15,-6.45,3.95,212.95,2026-07-22 14:31:00,-3.37,197.95,2026-07-22 14:18:00,REGIME_OPPOSITE persisted 2m
2026-07-22 00:00:00,2026-07-22 15:07:00,2026-07-22 15:22:00,NIFTY,CALL,24000,26721,BREAKOUT_UP,70,65,145.8,147.4,15,1.1,1.6,4.53,152.4,2026-07-22 15:20:00,-2.19,142.6,2026-07-22 15:09:00,REGIME_OPPOSITE persisted 2m
