timestamp_ist,minute_bucket_ist,symbol,alert_code,state,severity,value,threshold,message,dedupe_key
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,REGIME_RANGE_PIN,ON,LOW,1899-12-30 00:00:00,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|ON|2026-07-22 09:15"",""threshold"":0.0004,""value"":0,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:15:00""}"
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0368,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-22 09:16"",""threshold"":0.005,""value"":0.0368,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:16:00""}"
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,REGIME_TREND_DOWN,ON,MED,1899-12-29 23:55:23,Trend DOWN (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_DOWN|ON|2026-07-22 09:16"",""threshold"":-0.0004,""value"":-0.0032,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:16:00""}"
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,REGIME_RANGE_PIN,OFF,LOW,1899-12-30 00:00:00,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|OFF|2026-07-22 09:16"",""threshold"":0.0004,""value"":0,""since_minute_bucket_ist"":""2026-07-22 09:15"",""last_updated_ist"":""2026-07-22 09:16:00""}"
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,TAIL_RISK_SKEW_LOW,ON,LOW,1899-12-30 09:07:12,Tail-risk skew low (PCR_COI low),"{""dedupe_key"":""NIFTY|TAIL_RISK_SKEW_LOW|ON|2026-07-22 09:16"",""threshold"":0.55,""value"":0.38,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:16:00""}"
2026-07-22 00:00:00,2026-07-22 09:17:00,3,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,1899-12-30 00:00:00,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-22 09:17"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-22 09:16"",""last_updated_ist"":""2026-07-22 09:17:00""}"
2026-07-22 00:00:00,2026-07-22 09:18:00,4,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0342,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-22 09:18"",""threshold"":0.005,""value"":0.0342,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:18:00""}"
2026-07-22 00:00:00,2026-07-22 09:18:00,4,NIFTY,REGIME_TREND_DOWN,OFF,MED,-0.0031,Trend DOWN (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_DOWN|OFF|2026-07-22 09:18"",""threshold"":-0.0004,""value"":-0.0031,""since_minute_bucket_ist"":""2026-07-22 09:16"",""last_updated_ist"":""2026-07-22 09:18:00""}"
2026-07-22 00:00:00,2026-07-22 09:18:00,4,NIFTY,REGIME_TRANSITION_UNCERTAIN,ON,LOW,1,Transition/uncertain regime,"{""dedupe_key"":""NIFTY|REGIME_TRANSITION_UNCERTAIN|ON|2026-07-22 09:18"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:18:00""}"
2026-07-22 00:00:00,2026-07-22 09:18:00,4,NIFTY,OPTION_MOMENTUM_PUT,ON,MED,4.75,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|ON|2026-07-22 09:18"",""threshold"":1.5,""value"":4.75,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:18:00""}"
2026-07-22 00:00:00,2026-07-22 09:19:00,5,NIFTY,OPTION_MOMENTUM_CALL,ON,MED,1900-01-01 03:36:00,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|ON|2026-07-22 09:19"",""threshold"":1.5,""value"":2.15,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:19:00""}"
2026-07-22 00:00:00,2026-07-22 09:19:00,5,NIFTY,OPTION_MOMENTUM_PUT,OFF,MED,-4.9,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|OFF|2026-07-22 09:19"",""threshold"":1.5,""value"":-4.9,""since_minute_bucket_ist"":""2026-07-22 09:18"",""last_updated_ist"":""2026-07-22 09:19:00""}"
2026-07-22 00:00:00,2026-07-22 09:20:00,6,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,1899-12-30 00:00:00,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-22 09:20"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-22 09:18"",""last_updated_ist"":""2026-07-22 09:20:00""}"
2026-07-22 00:00:00,2026-07-22 09:20:00,6,NIFTY,REGIME_TREND_DOWN,ON,MED,-0.0025,Trend DOWN (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_DOWN|ON|2026-07-22 09:20"",""threshold"":-0.0004,""value"":-0.0025,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:20:00""}"
2026-07-22 00:00:00,2026-07-22 09:20:00,6,NIFTY,REGIME_TRANSITION_UNCERTAIN,OFF,LOW,1,Transition/uncertain regime,"{""dedupe_key"":""NIFTY|REGIME_TRANSITION_UNCERTAIN|OFF|2026-07-22 09:20"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":""2026-07-22 09:18"",""last_updated_ist"":""2026-07-22 09:20:00""}"
2026-07-22 00:00:00,2026-07-22 09:20:00,6,NIFTY,VOL_CONTRACTION,ON,LOW,-0.013,Volatility contracting (straddle down),"{""dedupe_key"":""NIFTY|VOL_CONTRACTION|ON|2026-07-22 09:20"",""threshold"":-0.03,""value"":-0.013,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:20:00""}"
2026-07-22 00:00:00,2026-07-22 09:20:00,6,NIFTY,OPTION_MOMENTUM_CALL,OFF,MED,0,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|OFF|2026-07-22 09:20"",""threshold"":1.5,""value"":0,""since_minute_bucket_ist"":""2026-07-22 09:19"",""last_updated_ist"":""2026-07-22 09:20:00""}"
2026-07-22 00:00:00,2026-07-22 09:21:00,7,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.037,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-22 09:21"",""threshold"":0.005,""value"":0.037,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:21:00""}"
2026-07-22 00:00:00,2026-07-22 09:21:00,7,NIFTY,REGIME_TREND_UP,ON,MED,0.0007,Trend UP (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_UP|ON|2026-07-22 09:21"",""threshold"":0.0004,""value"":0.0007,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:21:00""}"
2026-07-22 00:00:00,2026-07-22 09:21:00,7,NIFTY,REGIME_TREND_DOWN,OFF,MED,0.0007,Trend DOWN (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_DOWN|OFF|2026-07-22 09:21"",""threshold"":-0.0004,""value"":0.0007,""since_minute_bucket_ist"":""2026-07-22 09:20"",""last_updated_ist"":""2026-07-22 09:21:00""}"
2026-07-22 00:00:00,2026-07-22 09:21:00,7,NIFTY,OPTION_MOMENTUM_CALL,ON,MED,4.5,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|ON|2026-07-22 09:21"",""threshold"":1.5,""value"":4.5,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:21:00""}"
2026-07-22 00:00:00,2026-07-22 09:21:00,7,NIFTY,CHURN_CHOP,ON,LOW,0.077,High OI churn while price flat (chop),"{""dedupe_key"":""NIFTY|CHURN_CHOP|ON|2026-07-22 09:21"",""threshold"":0.04,""value"":0.077,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-22 09:21:00""}"
2026-07-22 00:00:00,2026-07-22 09:22:00,8,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,0,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-22 09:22"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-22 09:21"",""last_updated_ist"":""2026-07-22 09:22:00""}"
