date_ist,minute_bucket_ist,run_id,symbol,expiry_used,strike,call_oi,call_coi,put_oi,put_coi,row_status,call_vol,call_iv,call_ltp,call_chg,call_buy_qty,call_sell_qty,put_vol,put_iv,put_ltp,put_chg,put_buy_qty,put_sell_qty
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,23750,609,0,11406,0,OK,841,11.99,0,0,0,0,51817,14.19,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,23800,7424,0,64215,0,OK,13242,12.47,0,0,0,0,191569,13.99,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,23850,637,0,10224,0,OK,1407,12.75,0,0,0,0,56585,13.91,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,23900,8863,0,57644,0,OK,11875,12.29,0,0,0,0,190339,13.69,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,23950,1367,0,14825,0,OK,4847,12.52,0,0,0,0,61831,13.62,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24000,72545,0,117126,0,OK,110012,12.44,0,0,0,0,384153,13.63,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24050,3507,0,12546,0,OK,18062,12.45,0,0,0,0,82759,13.42,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24100,56514,0,77459,0,OK,170143,12.47,0,0,0,0,249464,13.43,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24150,20619,0,18225,0,OK,149468,12.4,0,0,0,0,167293,13.45,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24200,173714,0,144607,0,OK,615450,12.38,0,0,0,0,551230,13.52,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24250,36787,0,15266,0,OK,167201,12.47,0,0,0,0,110789,13.41,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24300,88717,0,41923,0,OK,300461,12.44,0,0,0,0,165264,13.46,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24350,27485,0,3039,0,OK,100694,12.31,0,0,0,0,18876,13.41,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24400,62954,0,16540,0,OK,219848,12.33,0,0,0,0,37728,13.21,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24450,24349,0,1639,0,OK,95601,12.28,0,0,0,0,6124,13.59,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24500,122053,0,46926,0,OK,370996,12.19,0,0,0,0,42426,13.32,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:15:00,1,NIFTY,2026-07-28 00:00:00,24550,17245,0,1274,0,OK,70642,12.23,0,0,0,0,2443,13.58,0,0,0,0
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,2026-07-28 00:00:00,23700,2542,-11,68078,1605,OK,235,12.09,419,-87.25,208520,46540,18006,14.65,44.95,16.7,2665910,127010
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,2026-07-28 00:00:00,23750,654,45,12183,777,OK,116,11.99,377.1,-84.95,33670,33995,8748,14.65,54.5,20.2,2255890,67535
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,2026-07-28 00:00:00,23800,7419,-5,65262,1047,OK,1910,12.47,337.7,-83.35,159380,46150,20850,14.45,65.95,24.25,2966860,130325
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,2026-07-28 00:00:00,23850,803,166,10536,312,OK,513,12.75,302.6,-75.5,36400,38220,9807,13.91,78.4,27.55,2496520,70980
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,2026-07-28 00:00:00,23900,9529,666,55964,-1680,OK,2150,6.47,264.85,-73.85,174590,43940,39787,14.53,95.15,34.2,3008265,121940
2026-07-22 00:00:00,2026-07-22 09:16:00,2,NIFTY,2026-07-28 00:00:00,23950,1716,349,15851,1026,OK,1418,7.66,232.1,-69.35,180115,40430,12011,14.54,111.85,37.85,2449980,76895
