timestamp_ist,date_ist,minute_bucket_ist,minuteBucketIst,run_id,status,nifty_status,fetch_ms_total,error_message,rows_snapshot_appended,rows_strikes_appended
2026-07-22 09:31:00,2026-07-22 00:00:00,2026-07-22 09:31:00,2026-07-22 09:31:00,17,OK,OK,85,,1,17
2026-07-22 09:32:00,2026-07-22 00:00:00,2026-07-22 09:32:00,2026-07-22 09:32:00,18,OK,OK,400,,1,17
2026-07-22 09:33:00,2026-07-22 00:00:00,2026-07-22 09:33:00,2026-07-22 09:33:00,19,OK,OK,39,,1,17
2026-07-22 09:34:00,2026-07-22 00:00:00,2026-07-22 09:34:00,2026-07-22 09:34:00,20,OK,OK,359,,1,17
2026-07-22 09:35:00,2026-07-22 00:00:00,2026-07-22 09:35:00,2026-07-22 09:35:00,21,OK,OK,760,,1,17
2026-07-22 09:36:00,2026-07-22 00:00:00,2026-07-22 09:36:00,2026-07-22 09:36:00,22,OK,OK,63,,1,17
2026-07-22 09:37:00,2026-07-22 00:00:00,2026-07-22 09:37:00,2026-07-22 09:37:00,23,OK,OK,99,,1,17
2026-07-22 09:38:00,2026-07-22 00:00:00,2026-07-22 09:38:00,2026-07-22 09:38:00,24,OK,OK,377,,1,17
2026-07-22 09:39:00,2026-07-22 00:00:00,2026-07-22 09:39:00,2026-07-22 09:39:00,25,OK,OK,2790,,1,17
2026-07-22 09:40:00,2026-07-22 00:00:00,2026-07-22 09:40:00,2026-07-22 09:40:00,26,OK,OK,179,,1,17
2026-07-22 09:41:00,2026-07-22 00:00:00,2026-07-22 09:41:00,2026-07-22 09:41:00,27,OK,OK,438,,1,17
2026-07-22 09:42:00,2026-07-22 00:00:00,2026-07-22 09:42:00,2026-07-22 09:42:00,28,OK,OK,102,,1,17
2026-07-22 09:43:00,2026-07-22 00:00:00,2026-07-22 09:43:00,2026-07-22 09:43:00,29,OK,OK,229,,1,17
2026-07-22 09:44:00,2026-07-22 00:00:00,2026-07-22 09:44:00,2026-07-22 09:44:00,30,OK,OK,63,,1,17
2026-07-22 09:45:00,2026-07-22 00:00:00,2026-07-22 09:45:00,2026-07-22 09:45:00,31,OK,OK,82,,1,17
2026-07-22 09:46:00,2026-07-22 00:00:00,2026-07-22 09:46:00,2026-07-22 09:46:00,32,OK,OK,558,,1,17
2026-07-22 09:47:00,2026-07-22 00:00:00,2026-07-22 09:47:00,2026-07-22 09:47:00,33,OK,OK,861,,1,17
2026-07-22 09:48:00,2026-07-22 00:00:00,2026-07-22 09:48:00,2026-07-22 09:48:00,34,OK,OK,71,,1,17
2026-07-22 09:49:00,2026-07-22 00:00:00,2026-07-22 09:49:00,2026-07-22 09:49:00,35,OK,OK,453,,1,17
2026-07-22 09:50:00,2026-07-22 00:00:00,2026-07-22 09:50:00,2026-07-22 09:50:00,36,OK,OK,253,,1,17
2026-07-22 09:51:00,2026-07-22 00:00:00,2026-07-22 09:51:00,2026-07-22 09:51:00,37,OK,OK,129,,1,17
2026-07-22 09:52:00,2026-07-22 00:00:00,2026-07-22 09:52:00,2026-07-22 09:52:00,38,OK,OK,126,,1,17
2026-07-22 09:53:00,2026-07-22 00:00:00,2026-07-22 09:53:00,2026-07-22 09:53:00,39,OK,OK,106,,1,17
2026-07-22 09:54:00,2026-07-22 00:00:00,2026-07-22 09:54:00,2026-07-22 09:54:00,40,OK,OK,62,,1,17
2026-07-22 09:55:00,2026-07-22 00:00:00,2026-07-22 09:55:00,2026-07-22 09:55:00,41,OK,OK,314,,1,17
2026-07-22 09:56:00,2026-07-22 00:00:00,2026-07-22 09:56:00,2026-07-22 09:56:00,42,OK,OK,96,,1,17
2026-07-22 09:57:00,2026-07-22 00:00:00,2026-07-22 09:57:00,2026-07-22 09:57:00,43,OK,OK,277,,1,17
2026-07-22 09:58:00,2026-07-22 00:00:00,2026-07-22 09:58:00,2026-07-22 09:58:00,44,OK,OK,115,,1,17
2026-07-22 09:59:00,2026-07-22 00:00:00,2026-07-22 09:59:00,2026-07-22 09:59:00,45,OK,OK,92,,1,17
2026-07-22 10:00:00,2026-07-22 00:00:00,2026-07-22 10:00:00,2026-07-22 10:00:00,46,OK,OK,290,,1,17
2026-07-22 10:01:00,2026-07-22 00:00:00,2026-07-22 10:01:00,2026-07-22 10:01:00,47,OK,OK,496,,1,17
2026-07-22 10:02:00,2026-07-22 00:00:00,2026-07-22 10:02:00,2026-07-22 10:02:00,48,OK,OK,56,,1,17
2026-07-22 10:03:00,2026-07-22 00:00:00,2026-07-22 10:03:00,2026-07-22 10:03:00,49,OK,OK,254,,1,17
2026-07-22 10:04:00,2026-07-22 00:00:00,2026-07-22 10:04:00,2026-07-22 10:04:00,50,OK,OK,336,,1,17
2026-07-22 10:05:00,2026-07-22 00:00:00,2026-07-22 10:05:00,2026-07-22 10:05:00,51,OK,OK,247,,1,17
2026-07-22 10:06:00,2026-07-22 00:00:00,2026-07-22 10:06:00,2026-07-22 10:06:00,52,OK,OK,38,,1,17
2026-07-22 10:07:00,2026-07-22 00:00:00,2026-07-22 10:07:00,2026-07-22 10:07:00,53,OK,OK,159,,1,17
2026-07-22 10:08:00,2026-07-22 00:00:00,2026-07-22 10:08:00,2026-07-22 10:08:00,54,OK,OK,49,,1,17
2026-07-22 10:09:00,2026-07-22 00:00:00,2026-07-22 10:09:00,2026-07-22 10:09:00,55,OK,OK,111,,1,17
2026-07-22 10:10:00,2026-07-22 00:00:00,2026-07-22 10:10:00,2026-07-22 10:10:00,56,OK,OK,335,,1,17
2026-07-22 10:11:00,2026-07-22 00:00:00,2026-07-22 10:11:00,2026-07-22 10:11:00,57,OK,OK,74,,1,17
2026-07-22 10:12:00,2026-07-22 00:00:00,2026-07-22 10:12:00,2026-07-22 10:12:00,58,OK,OK,208,,1,17
2026-07-22 10:13:00,2026-07-22 00:00:00,2026-07-22 10:13:00,2026-07-22 10:13:00,59,OK,OK,559,,1,17
2026-07-22 10:14:00,2026-07-22 00:00:00,2026-07-22 10:14:00,2026-07-22 10:14:00,60,OK,OK,570,,1,17
2026-07-22 10:15:00,2026-07-22 00:00:00,2026-07-22 10:15:00,2026-07-22 10:15:00,61,OK,OK,72,,1,17
2026-07-22 10:16:00,2026-07-22 00:00:00,2026-07-22 10:16:00,2026-07-22 10:16:00,62,OK,OK,152,,1,17
2026-07-22 10:17:00,2026-07-22 00:00:00,2026-07-22 10:17:00,2026-07-22 10:17:00,63,OK,OK,275,,1,17
2026-07-22 10:18:00,2026-07-22 00:00:00,2026-07-22 10:18:00,2026-07-22 10:18:00,64,OK,OK,233,,1,17
2026-07-22 10:19:00,2026-07-22 00:00:00,2026-07-22 10:19:00,2026-07-22 10:19:00,65,OK,OK,51,,1,17
2026-07-22 10:20:00,2026-07-22 00:00:00,2026-07-22 10:20:00,2026-07-22 10:20:00,66,OK,OK,361,,1,17
2026-07-22 10:21:00,2026-07-22 00:00:00,2026-07-22 10:21:00,2026-07-22 10:21:00,67,OK,OK,343,,1,17
2026-07-22 10:22:00,2026-07-22 00:00:00,2026-07-22 10:22:00,2026-07-22 10:22:00,68,OK,OK,611,,1,17
2026-07-22 10:23:00,2026-07-22 00:00:00,2026-07-22 10:23:00,2026-07-22 10:23:00,69,OK,OK,86,,1,17
2026-07-22 10:24:00,2026-07-22 00:00:00,2026-07-22 10:24:00,2026-07-22 10:24:00,70,OK,OK,356,,1,17
2026-07-22 10:25:00,2026-07-22 00:00:00,2026-07-22 10:25:00,2026-07-22 10:25:00,71,OK,OK,361,,1,17
2026-07-22 10:26:00,2026-07-22 00:00:00,2026-07-22 10:26:00,2026-07-22 10:26:00,72,OK,OK,465,,1,17
2026-07-22 10:27:00,2026-07-22 00:00:00,2026-07-22 10:27:00,2026-07-22 10:27:00,73,OK,OK,354,,1,17
2026-07-22 10:28:00,2026-07-22 00:00:00,2026-07-22 10:28:00,2026-07-22 10:28:00,74,OK,OK,135,,1,17
2026-07-22 10:29:00,2026-07-22 00:00:00,2026-07-22 10:29:00,2026-07-22 10:29:00,75,OK,OK,223,,1,17
2026-07-22 10:30:00,2026-07-22 00:00:00,2026-07-22 10:30:00,2026-07-22 10:30:00,76,OK,OK,70,,1,17
2026-07-22 10:31:00,2026-07-22 00:00:00,2026-07-22 10:31:00,2026-07-22 10:31:00,77,OK,OK,99,,1,17
2026-07-22 10:32:00,2026-07-22 00:00:00,2026-07-22 10:32:00,2026-07-22 10:32:00,78,OK,OK,69,,1,17
2026-07-22 10:33:00,2026-07-22 00:00:00,2026-07-22 10:33:00,2026-07-22 10:33:00,79,OK,OK,256,,1,17
2026-07-22 10:34:00,2026-07-22 00:00:00,2026-07-22 10:34:00,2026-07-22 10:34:00,80,OK,OK,86,,1,17
2026-07-22 10:35:00,2026-07-22 00:00:00,2026-07-22 10:35:00,2026-07-22 10:35:00,81,OK,OK,291,,1,17
2026-07-22 10:36:00,2026-07-22 00:00:00,2026-07-22 10:36:00,2026-07-22 10:36:00,82,OK,OK,454,,1,17
2026-07-22 10:37:00,2026-07-22 00:00:00,2026-07-22 10:37:00,2026-07-22 10:37:00,83,OK,OK,447,,1,17
2026-07-22 10:38:00,2026-07-22 00:00:00,2026-07-22 10:38:00,2026-07-22 10:38:00,84,OK,OK,83,,1,17
2026-07-22 10:39:00,2026-07-22 00:00:00,2026-07-22 10:39:00,2026-07-22 10:39:00,85,OK,OK,215,,1,17
2026-07-22 10:40:00,2026-07-22 00:00:00,2026-07-22 10:40:00,2026-07-22 10:40:00,86,OK,OK,78,,1,17
2026-07-22 10:41:00,2026-07-22 00:00:00,2026-07-22 10:41:00,2026-07-22 10:41:00,87,OK,OK,286,,1,17
2026-07-22 10:42:00,2026-07-22 00:00:00,2026-07-22 10:42:00,2026-07-22 10:42:00,88,OK,OK,352,,1,17
2026-07-22 10:43:00,2026-07-22 00:00:00,2026-07-22 10:43:00,2026-07-22 10:43:00,89,OK,OK,168,,1,17
2026-07-22 10:44:00,2026-07-22 00:00:00,2026-07-22 10:44:00,2026-07-22 10:44:00,90,OK,OK,395,,1,17
2026-07-22 10:45:00,2026-07-22 00:00:00,2026-07-22 10:45:00,2026-07-22 10:45:00,91,OK,OK,110,,1,17
2026-07-22 10:46:00,2026-07-22 00:00:00,2026-07-22 10:46:00,2026-07-22 10:46:00,92,OK,OK,87,,1,17
2026-07-22 10:47:00,2026-07-22 00:00:00,2026-07-22 10:47:00,2026-07-22 10:47:00,93,OK,OK,31,,1,17
2026-07-22 10:48:00,2026-07-22 00:00:00,2026-07-22 10:48:00,2026-07-22 10:48:00,94,OK,OK,535,,1,17
2026-07-22 10:49:00,2026-07-22 00:00:00,2026-07-22 10:49:00,2026-07-22 10:49:00,95,OK,OK,542,,1,17
2026-07-22 10:50:00,2026-07-22 00:00:00,2026-07-22 10:50:00,2026-07-22 10:50:00,96,OK,OK,334,,1,17
2026-07-22 10:51:00,2026-07-22 00:00:00,2026-07-22 10:51:00,2026-07-22 10:51:00,97,OK,OK,63,,1,17
2026-07-22 10:53:00,2026-07-22 00:00:00,2026-07-22 10:53:00,2026-07-22 10:53:00,98,OK,OK,153,,1,17
2026-07-22 10:53:00,2026-07-22 00:00:00,2026-07-22 10:53:00,2026-07-22 10:53:00,99,OK,OK,474,,1,17
2026-07-22 10:54:00,2026-07-22 00:00:00,2026-07-22 10:54:00,2026-07-22 10:54:00,100,OK,OK,593,,1,17
2026-07-22 10:55:00,2026-07-22 00:00:00,2026-07-22 10:55:00,2026-07-22 10:55:00,101,OK,OK,162,,1,17
2026-07-22 10:56:00,2026-07-22 00:00:00,2026-07-22 10:56:00,2026-07-22 10:56:00,102,OK,OK,593,,1,17
2026-07-22 10:57:00,2026-07-22 00:00:00,2026-07-22 10:57:00,2026-07-22 10:57:00,103,OK,OK,73,,1,17
2026-07-22 10:58:00,2026-07-22 00:00:00,2026-07-22 10:58:00,2026-07-22 10:58:00,104,OK,OK,748,,1,17
2026-07-22 10:59:00,2026-07-22 00:00:00,2026-07-22 10:59:00,2026-07-22 10:59:00,105,OK,OK,70,,1,17
2026-07-22 11:00:00,2026-07-22 00:00:00,2026-07-22 11:00:00,2026-07-22 11:00:00,106,OK,OK,756,,1,17
2026-07-22 11:01:00,2026-07-22 00:00:00,2026-07-22 11:01:00,2026-07-22 11:01:00,107,OK,OK,98,,1,17
2026-07-22 11:02:00,2026-07-22 00:00:00,2026-07-22 11:02:00,2026-07-22 11:02:00,108,OK,OK,298,,1,17
2026-07-22 11:03:00,2026-07-22 00:00:00,2026-07-22 11:03:00,2026-07-22 11:03:00,109,OK,OK,263,,1,17
2026-07-22 11:04:00,2026-07-22 00:00:00,2026-07-22 11:04:00,2026-07-22 11:04:00,110,OK,OK,93,,1,17
2026-07-22 11:05:00,2026-07-22 00:00:00,2026-07-22 11:05:00,2026-07-22 11:05:00,111,OK,OK,628,,1,17
2026-07-22 11:06:00,2026-07-22 00:00:00,2026-07-22 11:06:00,2026-07-22 11:06:00,112,OK,OK,139,,1,17
2026-07-22 11:07:00,2026-07-22 00:00:00,2026-07-22 11:07:00,2026-07-22 11:07:00,113,OK,OK,411,,1,17
2026-07-22 11:08:00,2026-07-22 00:00:00,2026-07-22 11:08:00,2026-07-22 11:08:00,114,OK,OK,55,,1,17
2026-07-22 11:09:00,2026-07-22 00:00:00,2026-07-22 11:09:00,2026-07-22 11:09:00,115,OK,OK,98,,1,17
2026-07-22 11:10:00,2026-07-22 00:00:00,2026-07-22 11:10:00,2026-07-22 11:10:00,116,OK,OK,556,,1,17
2026-07-22 11:11:00,2026-07-22 00:00:00,2026-07-22 11:11:00,2026-07-22 11:11:00,117,OK,OK,441,,1,17
2026-07-22 11:12:00,2026-07-22 00:00:00,2026-07-22 11:12:00,2026-07-22 11:12:00,118,OK,OK,731,,1,17
2026-07-22 11:13:00,2026-07-22 00:00:00,2026-07-22 11:13:00,2026-07-22 11:13:00,119,OK,OK,299,,1,17
2026-07-22 11:14:00,2026-07-22 00:00:00,2026-07-22 11:14:00,2026-07-22 11:14:00,120,OK,OK,435,,1,17
2026-07-22 11:15:00,2026-07-22 00:00:00,2026-07-22 11:15:00,2026-07-22 11:15:00,121,OK,OK,222,,1,17
2026-07-22 11:16:00,2026-07-22 00:00:00,2026-07-22 11:16:00,2026-07-22 11:16:00,122,OK,OK,264,,1,17
2026-07-22 11:17:00,2026-07-22 00:00:00,2026-07-22 11:17:00,2026-07-22 11:17:00,123,OK,OK,127,,1,17
2026-07-22 11:18:00,2026-07-22 00:00:00,2026-07-22 11:18:00,2026-07-22 11:18:00,124,OK,OK,318,,1,17
2026-07-22 11:19:00,2026-07-22 00:00:00,2026-07-22 11:19:00,2026-07-22 11:19:00,125,OK,OK,61,,1,17
2026-07-22 11:20:00,2026-07-22 00:00:00,2026-07-22 11:20:00,2026-07-22 11:20:00,126,OK,OK,254,,1,17
2026-07-22 11:21:00,2026-07-22 00:00:00,2026-07-22 11:21:00,2026-07-22 11:21:00,127,OK,OK,132,,1,17
2026-07-22 11:22:00,2026-07-22 00:00:00,2026-07-22 11:22:00,2026-07-22 11:22:00,128,OK,OK,69,,1,17
2026-07-22 11:23:00,2026-07-22 00:00:00,2026-07-22 11:23:00,2026-07-22 11:23:00,129,OK,OK,351,,1,17
2026-07-22 11:24:00,2026-07-22 00:00:00,2026-07-22 11:24:00,2026-07-22 11:24:00,130,OK,OK,54,,1,17
2026-07-22 11:25:00,2026-07-22 00:00:00,2026-07-22 11:25:00,2026-07-22 11:25:00,131,OK,OK,49,,1,17
2026-07-22 11:26:00,2026-07-22 00:00:00,2026-07-22 11:26:00,2026-07-22 11:26:00,132,OK,OK,272,,1,17
2026-07-22 11:27:00,2026-07-22 00:00:00,2026-07-22 11:27:00,2026-07-22 11:27:00,133,OK,OK,119,,1,17
2026-07-22 11:28:00,2026-07-22 00:00:00,2026-07-22 11:28:00,2026-07-22 11:28:00,134,OK,OK,114,,1,17
2026-07-22 11:29:00,2026-07-22 00:00:00,2026-07-22 11:29:00,2026-07-22 11:29:00,135,OK,OK,105,,1,17
2026-07-22 11:30:00,2026-07-22 00:00:00,2026-07-22 11:30:00,2026-07-22 11:30:00,136,OK,OK,51,,1,17
2026-07-22 11:31:00,2026-07-22 00:00:00,2026-07-22 11:31:00,2026-07-22 11:31:00,137,OK,OK,123,,1,17
2026-07-22 11:32:00,2026-07-22 00:00:00,2026-07-22 11:32:00,2026-07-22 11:32:00,138,OK,OK,152,,1,17
2026-07-22 11:33:00,2026-07-22 00:00:00,2026-07-22 11:33:00,2026-07-22 11:33:00,139,OK,OK,110,,1,17
2026-07-22 11:34:00,2026-07-22 00:00:00,2026-07-22 11:34:00,2026-07-22 11:34:00,140,OK,OK,343,,1,17
2026-07-22 11:35:00,2026-07-22 00:00:00,2026-07-22 11:35:00,2026-07-22 11:35:00,141,OK,OK,181,,1,17
2026-07-22 11:36:00,2026-07-22 00:00:00,2026-07-22 11:36:00,2026-07-22 11:36:00,142,OK,OK,771,,1,17
2026-07-22 11:37:00,2026-07-22 00:00:00,2026-07-22 11:37:00,2026-07-22 11:37:00,143,OK,OK,255,,1,17
2026-07-22 11:38:00,2026-07-22 00:00:00,2026-07-22 11:38:00,2026-07-22 11:38:00,144,OK,OK,552,,1,17
2026-07-22 11:39:00,2026-07-22 00:00:00,2026-07-22 11:39:00,2026-07-22 11:39:00,145,OK,OK,48,,1,17
2026-07-22 11:40:00,2026-07-22 00:00:00,2026-07-22 11:40:00,2026-07-22 11:40:00,146,OK,OK,507,,1,17
2026-07-22 11:41:00,2026-07-22 00:00:00,2026-07-22 11:41:00,2026-07-22 11:41:00,147,OK,OK,815,,1,17
2026-07-22 11:42:00,2026-07-22 00:00:00,2026-07-22 11:42:00,2026-07-22 11:42:00,148,OK,OK,245,,1,17
2026-07-22 11:43:00,2026-07-22 00:00:00,2026-07-22 11:43:00,2026-07-22 11:43:00,149,OK,OK,87,,1,17
2026-07-22 11:44:00,2026-07-22 00:00:00,2026-07-22 11:44:00,2026-07-22 11:44:00,150,OK,OK,282,,1,17
2026-07-22 11:45:00,2026-07-22 00:00:00,2026-07-22 11:45:00,2026-07-22 11:45:00,151,OK,OK,105,,1,17
2026-07-22 11:46:00,2026-07-22 00:00:00,2026-07-22 11:46:00,2026-07-22 11:46:00,152,OK,OK,176,,1,17
2026-07-22 11:47:00,2026-07-22 00:00:00,2026-07-22 11:47:00,2026-07-22 11:47:00,153,OK,OK,250,,1,17
2026-07-22 11:48:00,2026-07-22 00:00:00,2026-07-22 11:48:00,2026-07-22 11:48:00,154,OK,OK,623,,1,17
2026-07-22 11:49:00,2026-07-22 00:00:00,2026-07-22 11:49:00,2026-07-22 11:49:00,155,OK,OK,159,,1,17
2026-07-22 11:50:00,2026-07-22 00:00:00,2026-07-22 11:50:00,2026-07-22 11:50:00,156,OK,OK,113,,1,17
2026-07-22 11:51:00,2026-07-22 00:00:00,2026-07-22 11:51:00,2026-07-22 11:51:00,157,OK,OK,45,,1,17
2026-07-22 11:52:00,2026-07-22 00:00:00,2026-07-22 11:52:00,2026-07-22 11:52:00,158,OK,OK,252,,1,17
2026-07-22 11:53:00,2026-07-22 00:00:00,2026-07-22 11:53:00,2026-07-22 11:53:00,159,OK,OK,297,,1,17
2026-07-22 11:54:00,2026-07-22 00:00:00,2026-07-22 11:54:00,2026-07-22 11:54:00,160,OK,OK,108,,1,17
2026-07-22 11:55:00,2026-07-22 00:00:00,2026-07-22 11:55:00,2026-07-22 11:55:00,161,OK,OK,58,,1,17
2026-07-22 11:56:00,2026-07-22 00:00:00,2026-07-22 11:56:00,2026-07-22 11:56:00,162,OK,OK,363,,1,17
2026-07-22 11:57:00,2026-07-22 00:00:00,2026-07-22 11:57:00,2026-07-22 11:57:00,163,OK,OK,454,,1,17
2026-07-22 11:58:00,2026-07-22 00:00:00,2026-07-22 11:58:00,2026-07-22 11:58:00,164,OK,OK,67,,1,17
2026-07-22 11:59:00,2026-07-22 00:00:00,2026-07-22 11:59:00,2026-07-22 11:59:00,165,OK,OK,245,,1,17
2026-07-22 12:00:00,2026-07-22 00:00:00,2026-07-22 12:00:00,2026-07-22 12:00:00,166,OK,OK,174,,1,17
2026-07-22 12:01:00,2026-07-22 00:00:00,2026-07-22 12:01:00,2026-07-22 12:01:00,167,OK,OK,79,,1,17
2026-07-22 12:02:00,2026-07-22 00:00:00,2026-07-22 12:02:00,2026-07-22 12:02:00,168,OK,OK,133,,1,17
2026-07-22 12:03:00,2026-07-22 00:00:00,2026-07-22 12:03:00,2026-07-22 12:03:00,169,OK,OK,317,,1,17
2026-07-22 12:04:00,2026-07-22 00:00:00,2026-07-22 12:04:00,2026-07-22 12:04:00,170,OK,OK,463,,1,17
2026-07-22 12:05:00,2026-07-22 00:00:00,2026-07-22 12:05:00,2026-07-22 12:05:00,171,OK,OK,142,,1,17
2026-07-22 12:06:00,2026-07-22 00:00:00,2026-07-22 12:06:00,2026-07-22 12:06:00,172,OK,OK,58,,1,17
2026-07-22 12:07:00,2026-07-22 00:00:00,2026-07-22 12:07:00,2026-07-22 12:07:00,173,OK,OK,69,,1,17
2026-07-22 12:08:00,2026-07-22 00:00:00,2026-07-22 12:08:00,2026-07-22 12:08:00,174,OK,OK,420,,1,17
2026-07-22 12:09:00,2026-07-22 00:00:00,2026-07-22 12:09:00,2026-07-22 12:09:00,175,OK,OK,101,,1,17
2026-07-22 12:10:00,2026-07-22 00:00:00,2026-07-22 12:10:00,2026-07-22 12:10:00,176,OK,OK,66,,1,17
2026-07-22 12:11:00,2026-07-22 00:00:00,2026-07-22 12:11:00,2026-07-22 12:11:00,177,OK,OK,95,,1,17
2026-07-22 12:12:00,2026-07-22 00:00:00,2026-07-22 12:12:00,2026-07-22 12:12:00,178,OK,OK,53,,1,17
2026-07-22 12:13:00,2026-07-22 00:00:00,2026-07-22 12:13:00,2026-07-22 12:13:00,179,OK,OK,56,,1,17
2026-07-22 12:14:00,2026-07-22 00:00:00,2026-07-22 12:14:00,2026-07-22 12:14:00,180,OK,OK,498,,1,17
2026-07-22 12:15:00,2026-07-22 00:00:00,2026-07-22 12:15:00,2026-07-22 12:15:00,181,OK,OK,280,,1,17
2026-07-22 12:16:00,2026-07-22 00:00:00,2026-07-22 12:16:00,2026-07-22 12:16:00,182,OK,OK,98,,1,17
2026-07-22 12:17:00,2026-07-22 00:00:00,2026-07-22 12:17:00,2026-07-22 12:17:00,183,OK,OK,231,,1,17
2026-07-22 12:18:00,2026-07-22 00:00:00,2026-07-22 12:18:00,2026-07-22 12:18:00,184,OK,OK,183,,1,17
2026-07-22 12:19:00,2026-07-22 00:00:00,2026-07-22 12:19:00,2026-07-22 12:19:00,185,OK,OK,156,,1,17
2026-07-22 12:20:00,2026-07-22 00:00:00,2026-07-22 12:20:00,2026-07-22 12:20:00,186,OK,OK,227,,1,17
2026-07-22 12:21:00,2026-07-22 00:00:00,2026-07-22 12:21:00,2026-07-22 12:21:00,187,OK,OK,62,,1,17
2026-07-22 12:22:00,2026-07-22 00:00:00,2026-07-22 12:22:00,2026-07-22 12:22:00,188,OK,OK,121,,1,17
2026-07-22 12:23:00,2026-07-22 00:00:00,2026-07-22 12:23:00,2026-07-22 12:23:00,189,OK,OK,60,,1,17
2026-07-22 12:24:00,2026-07-22 00:00:00,2026-07-22 12:24:00,2026-07-22 12:24:00,190,OK,OK,63,,1,17
2026-07-22 12:25:00,2026-07-22 00:00:00,2026-07-22 12:25:00,2026-07-22 12:25:00,191,OK,OK,95,,1,17
2026-07-22 12:26:00,2026-07-22 00:00:00,2026-07-22 12:26:00,2026-07-22 12:26:00,192,OK,OK,66,,1,17
2026-07-22 12:27:00,2026-07-22 00:00:00,2026-07-22 12:27:00,2026-07-22 12:27:00,193,OK,OK,466,,1,17
2026-07-22 12:28:00,2026-07-22 00:00:00,2026-07-22 12:28:00,2026-07-22 12:28:00,194,OK,OK,396,,1,17
2026-07-22 12:29:00,2026-07-22 00:00:00,2026-07-22 12:29:00,2026-07-22 12:29:00,195,OK,OK,108,,1,17
2026-07-22 12:30:00,2026-07-22 00:00:00,2026-07-22 12:30:00,2026-07-22 12:30:00,196,OK,OK,1135,,1,17
2026-07-22 12:31:00,2026-07-22 00:00:00,2026-07-22 12:31:00,2026-07-22 12:31:00,197,OK,OK,79,,1,17
2026-07-22 12:32:00,2026-07-22 00:00:00,2026-07-22 12:32:00,2026-07-22 12:32:00,198,OK,OK,115,,1,17
2026-07-22 12:33:00,2026-07-22 00:00:00,2026-07-22 12:33:00,2026-07-22 12:33:00,199,OK,OK,281,,1,17
2026-07-22 12:34:00,2026-07-22 00:00:00,2026-07-22 12:34:00,2026-07-22 12:34:00,200,OK,OK,661,,1,17
2026-07-22 12:35:00,2026-07-22 00:00:00,2026-07-22 12:35:00,2026-07-22 12:35:00,201,OK,OK,121,,1,17
2026-07-22 12:36:00,2026-07-22 00:00:00,2026-07-22 12:36:00,2026-07-22 12:36:00,202,OK,OK,652,,1,17
2026-07-22 12:37:00,2026-07-22 00:00:00,2026-07-22 12:37:00,2026-07-22 12:37:00,203,OK,OK,274,,1,17
2026-07-22 12:38:00,2026-07-22 00:00:00,2026-07-22 12:38:00,2026-07-22 12:38:00,204,OK,OK,115,,1,17
2026-07-22 12:39:00,2026-07-22 00:00:00,2026-07-22 12:39:00,2026-07-22 12:39:00,205,OK,OK,404,,1,17
2026-07-22 12:40:00,2026-07-22 00:00:00,2026-07-22 12:40:00,2026-07-22 12:40:00,206,OK,OK,373,,1,17
