date_ist,minute_bucket_ist,run_id,symbol,expiry_requested,expiry_used,asof_utc,nse_status,fetch_ms,warnings,spot,atm_strike,step,call_oi_sum,put_oi_sum,call_coi_sum,put_coi_sum,pcr_coi,net_oi,net_coi,call_wall_strike,put_wall_strike
2026-08-20 00:00:00,2026-08-20 09:58:00,44,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 09:59:00,45,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:00:00,46,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:02:00,47,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:03:00,48,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:03:00,49,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:04:00,50,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:05:00,51,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:06:00,52,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:07:00,53,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:08:00,54,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:09:00,55,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:10:00,56,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:11:00,57,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:12:00,58,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:13:00,59,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:14:00,60,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:15:00,61,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:16:00,62,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:17:00,63,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:18:00,64,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:19:00,65,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:20:00,66,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:21:00,67,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:22:00,68,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:23:00,69,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:24:00,70,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:25:00,71,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:26:00,72,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:27:00,73,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:28:00,74,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
2026-08-20 00:00:00,2026-08-20 10:29:00,75,NIFTY,2026-08-11 00:00:00,,,BLOCKED,0,"Non-JSON response, HTTP 403 | HTTP 403",0,0,50,0,0,0,0,0,0,0,0,0
