timestamp_ist,minute_bucket_ist,symbol,alert_code,state,severity,value,threshold,message,dedupe_key
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,REGIME_RANGE_PIN,ON,LOW,1899-12-30 00:00:00,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|ON|2026-07-21 09:15"",""threshold"":0.0004,""value"":0,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-21 09:15:00""}"
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,PIN_BASIC,ON,LOW,37.5,Spot near a local wall (pin zone),"{""dedupe_key"":""NIFTY|PIN_BASIC|ON|2026-07-21 09:15"",""threshold"":37.5,""value"":37.5,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-21 09:15:00""}"
2026-07-21 00:00:00,2026-07-21 09:16:00,2,NIFTY,FLOW_BOTH_BUILDING,ON,MED,1899-12-30 02:52:04,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-21 09:16"",""threshold"":0.005,""value"":0.1195,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-21 09:16:00""}"
2026-07-21 00:00:00,2026-07-21 09:16:00,2,NIFTY,REGIME_TREND_UP,ON,MED,1899-12-30 00:00:34,Trend UP (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_UP|ON|2026-07-21 09:16"",""threshold"":0.0004,""value"":0.0004,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-21 09:16:00""}"
2026-07-21 00:00:00,2026-07-21 09:16:00,2,NIFTY,REGIME_RANGE_PIN,OFF,LOW,1899-12-30 00:00:00,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|OFF|2026-07-21 09:16"",""threshold"":0.0004,""value"":0,""since_minute_bucket_ist"":""2026-07-21 09:15"",""last_updated_ist"":""2026-07-21 09:16:00""}"
2026-07-21 00:00:00,2026-07-21 09:18:00,4,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,1899-12-30 00:00:00,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-21 09:18"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-21 09:16"",""last_updated_ist"":""2026-07-21 09:18:00""}"
2026-07-21 00:00:00,2026-07-21 09:18:00,4,NIFTY,REGIME_TREND_UP,OFF,MED,0.0006,Trend UP (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_UP|OFF|2026-07-21 09:18"",""threshold"":0.0004,""value"":0.0006,""since_minute_bucket_ist"":""2026-07-21 09:16"",""last_updated_ist"":""2026-07-21 09:18:00""}"
2026-07-21 00:00:00,2026-07-21 09:18:00,4,NIFTY,REGIME_TRANSITION_UNCERTAIN,ON,LOW,1,Transition/uncertain regime,"{""dedupe_key"":""NIFTY|REGIME_TRANSITION_UNCERTAIN|ON|2026-07-21 09:18"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-21 09:18:00""}"
2026-07-21 00:00:00,2026-07-21 09:18:00,4,NIFTY,OPTION_MOMENTUM_PUT,ON,MED,1.9,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|ON|2026-07-21 09:18"",""threshold"":1.5,""value"":1.9,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-21 09:18:00""}"
2026-07-21 00:00:00,2026-07-21 09:19:00,5,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0713,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-21 09:19"",""threshold"":0.005,""value"":0.0713,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-21 09:19:00""}"
