date_ist,minute_bucket_ist,run_id,symbol,expiry_used,strike,call_oi,call_coi,put_oi,put_coi,row_status,call_vol,call_iv,call_ltp,call_chg,call_buy_qty,call_sell_qty,put_vol,put_iv,put_ltp,put_chg,put_buy_qty,put_sell_qty
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,23800,4039,0,151903,0,OK,48424,35.31,0,0,0,0,2014337,19.79,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,23850,1033,0,68704,0,OK,20813,32.37,0,0,0,0,1486410,18.36,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,23900,3975,0,124460,0,OK,114500,30.35,0,0,0,0,2560334,17.08,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,23950,2346,0,92194,0,OK,112428,27.49,0,0,0,0,1998962,16.02,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24000,25091,0,198611,0,OK,989924,25.54,0,0,0,0,5236474,15.02,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24050,7151,0,77432,0,OK,628793,23.38,0,0,0,0,3083179,14.06,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24100,36297,0,171736,0,OK,2911407,21.32,0,0,0,0,5960640,13.12,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24150,30684,0,157398,0,OK,4169408,19.59,0,0,0,0,6502080,12.1,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24200,101322,0,206324,0,OK,10728547,18.28,0,0,0,0,10410708,11.13,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24250,95693,0,89103,0,OK,7827291,17.27,0,0,0,0,4809212,10.05,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24300,135264,0,63546,0,OK,7616350,16.24,0,0,0,0,3343049,8.14,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24350,73581,0,15536,0,OK,4144703,15.55,0,0,0,0,795563,0,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24400,111269,0,15639,0,OK,4801575,15.01,0,0,0,0,662676,0,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24450,71115,0,3196,0,OK,2754114,14.57,0,0,0,0,242674,0,0,0,0,0
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,24500,177518,0,10849,0,OK,5076940,14.58,0,0,0,0,255542,0,0,0,0,0
