date_ist,minute_bucket_ist,run_id,symbol,expiry_used,signal,strike,moneyness,setup,confidence,reason,stop_underlying,target_underlying,stop_premium_pct,target_premium_pct
2026-07-21 00:00:00,2026-07-21 09:33:00,19,NIFTY,2026-07-21 00:00:00,SETUP_PUT,24250,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,,,,
2026-07-21 00:00:00,2026-07-21 09:36:00,22,NIFTY,2026-07-21 00:00:00,SETUP_PUT,24200,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,PUT_MOM,WALL_UNWIND_DOWN",,,,
2026-07-21 00:00:00,2026-07-21 09:45:00,31,NIFTY,2026-07-21 00:00:00,SETUP_CALL,24250,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind),,,,
2026-07-21 00:00:00,2026-07-21 09:48:00,34,NIFTY,2026-07-21 00:00:00,SETUP_PUT,24200,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,PUT_MOM",,,,
2026-07-21 00:00:00,2026-07-21 09:49:00,35,NIFTY,2026-07-21 00:00:00,SETUP_PUT,24200,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,,,,
2026-07-21 00:00:00,2026-07-21 10:03:00,49,NIFTY,2026-07-21 00:00:00,SETUP_PUT,24200,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,,,,
2026-07-21 00:00:00,2026-07-21 10:04:00,50,NIFTY,2026-07-21 00:00:00,SETUP_PUT,24200,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,PUT_MOM",,,,
2026-07-21 00:00:00,2026-07-21 10:05:00,51,NIFTY,2026-07-21 00:00:00,SETUP_PUT,24200,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | CALL_MOM,,,,
2026-07-21 00:00:00,2026-07-21 10:14:00,60,NIFTY,2026-07-21 00:00:00,SETUP_PUT,24250,ITM1,BREAKOUT_DOWN,66,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,COMMITTED,PIN",,,,
2026-07-21 00:00:00,2026-07-21 10:15:00,61,NIFTY,2026-07-21 00:00:00,ENTRY_PUT,24250,ITM1,BREAKOUT_DOWN,82,"Breakout DOWN held + bearish flow + PUT momentum | VOL_EXP,PUT_MOM,WALL_UNWIND_DOWN,COMMITTED,PIN",24256.75,24106.75,-30,40
