date_ist,minute_bucket_ist,run_id,symbol,expiry_requested,expiry_used,asof_utc,nse_status,fetch_ms,warnings,spot,atm_strike,step,call_oi_sum,put_oi_sum,call_coi_sum,put_coi_sum,pcr_coi,net_oi,net_coi,call_wall_strike,put_wall_strike
2026-07-21 00:00:00,2026-07-21 09:15:00,1,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:45:52Z,OK,240,,24220.65,24200,50,1054321,1449746,0,0,0,395425,0,24500,24200
2026-07-21 00:00:00,2026-07-21 09:16:00,2,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:46:53Z,OK,246,,24230.75,24250,50,1365023,1453289,257593,155051,0.601922412487917,88266,-102542,24500,24200
2026-07-21 00:00:00,2026-07-21 09:17:00,3,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:47:51Z,OK,429,,24235.75,24250,50,1581301,1585777,473871,287539,0.6067875012397889,4476,-186332,24500,24200
2026-07-21 00:00:00,2026-07-21 09:18:00,4,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:48:52Z,OK,60,,24234.8,24250,50,1581301,1585777,473871,287539,0.6067875012397889,4476,-186332,24500,24200
2026-07-21 00:00:00,2026-07-21 09:19:00,5,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:49:54Z,OK,46,,24257.65,24250,50,1712710,1698919,605280,400681,0.6619762754427703,-13791,-204599,24250,24200
2026-07-21 00:00:00,2026-07-21 09:20:00,6,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:50:53Z,OK,66,,24250.95,24250,50,1808694,1840381,701264,542143,0.7730940130963517,31687,-159121,24300,24200
2026-07-21 00:00:00,2026-07-21 09:21:00,7,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:51:52Z,OK,689,,24253.7,24250,50,1997770,2045309,890340,747071,0.8390850686254689,47539,-143269,24300,24200
2026-07-21 00:00:00,2026-07-21 09:22:00,8,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:52:51Z,OK,119,,24253.7,24250,50,1997770,2045309,890340,747071,0.8390850686254689,47539,-143269,24300,24200
2026-07-21 00:00:00,2026-07-21 09:23:00,9,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:53:50Z,OK,61,,24248.65,24250,50,2086348,2128881,978918,830643,0.8485317462749689,42533,-148275,24300,24200
2026-07-21 00:00:00,2026-07-21 09:24:00,10,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:54:56Z,OK,346,,24239.8,24250,50,2148742,2186626,1041312,888388,0.8531429581143788,37884,-152924,24300,24200
2026-07-21 00:00:00,2026-07-21 09:25:00,11,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:55:52Z,OK,336,,24228.8,24250,50,2193477,2200498,1086047,902260,0.8307743587524297,7021,-183787,24300,24200
2026-07-21 00:00:00,2026-07-21 09:26:00,12,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:57:02Z,OK,103,,24247.15,24250,50,2343410,2184404,1235980,886166,0.7169743846987815,-159006,-349814,24250,24200
2026-07-21 00:00:00,2026-07-21 09:27:00,13,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:57:53Z,OK,533,,24253.7,24250,50,2373981,2202558,1266551,904320,0.7140020417653928,-171423,-362231,24250,24200
2026-07-21 00:00:00,2026-07-21 09:28:00,14,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:58:50Z,OK,56,,24246,24250,50,2373981,2202558,1266551,904320,0.7140020417653928,-171423,-362231,24250,24200
2026-07-21 00:00:00,2026-07-21 09:29:00,15,NIFTY,2026-07-21 00:00:00,2026-07-21 00:00:00,2026-07-21T03:59:52Z,OK,135,,24252.05,24250,50,2384432,2251715,1277002,953477,0.7466527068869117,-132717,-323525,24300,24200
