timestamp_ist,date_ist,minute_bucket_ist,minuteBucketIst,run_id,status,nifty_status,fetch_ms_total,error_message,rows_snapshot_appended,rows_strikes_appended
2026-08-04 09:15:00,2026-08-04 00:00:00,2026-08-04 09:15:00,2026-08-04 09:15:00,1,OK,OK,701,,1,17
2026-08-04 09:16:00,2026-08-04 00:00:00,2026-08-04 09:16:00,2026-08-04 09:16:00,2,OK,OK,266,,1,17
2026-08-04 09:17:00,2026-08-04 00:00:00,2026-08-04 09:17:00,2026-08-04 09:17:00,3,OK,OK,117,,1,17
2026-08-04 09:18:00,2026-08-04 00:00:00,2026-08-04 09:18:00,2026-08-04 09:18:00,4,OK,OK,49,,1,17
2026-08-04 09:19:00,2026-08-04 00:00:00,2026-08-04 09:19:00,2026-08-04 09:19:00,5,OK,OK,62,,1,17
2026-08-04 09:20:00,2026-08-04 00:00:00,2026-08-04 09:20:00,2026-08-04 09:20:00,6,OK,OK,304,,1,17
2026-08-04 09:21:00,2026-08-04 00:00:00,2026-08-04 09:21:00,2026-08-04 09:21:00,7,OK,OK,340,,1,17
2026-08-04 09:22:00,2026-08-04 00:00:00,2026-08-04 09:22:00,2026-08-04 09:22:00,8,OK,OK,278,,1,17
2026-08-04 09:23:00,2026-08-04 00:00:00,2026-08-04 09:23:00,2026-08-04 09:23:00,9,OK,OK,64,,1,17
2026-08-04 09:24:00,2026-08-04 00:00:00,2026-08-04 09:24:00,2026-08-04 09:24:00,10,OK,OK,417,,1,17
2026-08-04 09:25:00,2026-08-04 00:00:00,2026-08-04 09:25:00,2026-08-04 09:25:00,11,OK,OK,512,,1,17
2026-08-04 09:26:00,2026-08-04 00:00:00,2026-08-04 09:26:00,2026-08-04 09:26:00,12,OK,OK,42,,1,17
2026-08-04 09:27:00,2026-08-04 00:00:00,2026-08-04 09:27:00,2026-08-04 09:27:00,13,OK,OK,373,,1,17
2026-08-04 09:28:00,2026-08-04 00:00:00,2026-08-04 09:28:00,2026-08-04 09:28:00,14,OK,OK,530,,1,17
2026-08-04 09:29:00,2026-08-04 00:00:00,2026-08-04 09:29:00,2026-08-04 09:29:00,15,OK,OK,136,,1,17
2026-08-04 09:31:00,2026-08-04 00:00:00,2026-08-04 09:31:00,2026-08-04 09:31:00,16,OK,OK,536,,1,17
2026-08-04 09:32:00,2026-08-04 00:00:00,2026-08-04 09:32:00,2026-08-04 09:32:00,17,OK,OK,112,,1,17
2026-08-04 09:33:00,2026-08-04 00:00:00,2026-08-04 09:33:00,2026-08-04 09:33:00,18,OK,OK,705,,1,17
2026-08-04 09:34:00,2026-08-04 00:00:00,2026-08-04 09:34:00,2026-08-04 09:34:00,19,OK,OK,422,,1,17
2026-08-04 09:35:00,2026-08-04 00:00:00,2026-08-04 09:35:00,2026-08-04 09:35:00,20,OK,OK,254,,1,17
2026-08-04 09:36:00,2026-08-04 00:00:00,2026-08-04 09:36:00,2026-08-04 09:36:00,21,OK,OK,117,,1,17
2026-08-04 09:37:00,2026-08-04 00:00:00,2026-08-04 09:37:00,2026-08-04 09:37:00,22,OK,OK,57,,1,17
2026-08-04 09:38:00,2026-08-04 00:00:00,2026-08-04 09:38:00,2026-08-04 09:38:00,23,OK,OK,534,,1,17
2026-08-04 09:39:00,2026-08-04 00:00:00,2026-08-04 09:39:00,2026-08-04 09:39:00,24,OK,OK,77,,1,17
2026-08-04 09:40:00,2026-08-04 00:00:00,2026-08-04 09:40:00,2026-08-04 09:40:00,25,OK,OK,519,,1,17
2026-08-04 09:41:00,2026-08-04 00:00:00,2026-08-04 09:41:00,2026-08-04 09:41:00,26,OK,OK,564,,1,17
2026-08-04 09:42:00,2026-08-04 00:00:00,2026-08-04 09:42:00,2026-08-04 09:42:00,27,OK,OK,45,,1,17
2026-08-04 09:43:00,2026-08-04 00:00:00,2026-08-04 09:43:00,2026-08-04 09:43:00,28,OK,OK,97,,1,17
2026-08-04 09:44:00,2026-08-04 00:00:00,2026-08-04 09:44:00,2026-08-04 09:44:00,29,OK,OK,225,,1,17
2026-08-04 09:45:00,2026-08-04 00:00:00,2026-08-04 09:45:00,2026-08-04 09:45:00,30,OK,OK,435,,1,17
2026-08-04 09:46:00,2026-08-04 00:00:00,2026-08-04 09:46:00,2026-08-04 09:46:00,31,OK,OK,258,,1,17
2026-08-04 09:47:00,2026-08-04 00:00:00,2026-08-04 09:47:00,2026-08-04 09:47:00,32,OK,OK,424,,1,17
2026-08-04 09:48:00,2026-08-04 00:00:00,2026-08-04 09:48:00,2026-08-04 09:48:00,33,OK,OK,370,,1,17
2026-08-04 09:49:00,2026-08-04 00:00:00,2026-08-04 09:49:00,2026-08-04 09:49:00,34,OK,OK,1163,,1,17
2026-08-04 09:50:00,2026-08-04 00:00:00,2026-08-04 09:50:00,2026-08-04 09:50:00,35,OK,OK,179,,1,17
2026-08-04 09:51:00,2026-08-04 00:00:00,2026-08-04 09:51:00,2026-08-04 09:51:00,36,OK,OK,303,,1,17
2026-08-04 09:52:00,2026-08-04 00:00:00,2026-08-04 09:52:00,2026-08-04 09:52:00,37,OK,OK,943,,1,17
2026-08-04 09:53:00,2026-08-04 00:00:00,2026-08-04 09:53:00,2026-08-04 09:53:00,38,OK,OK,94,,1,17
2026-08-04 09:54:00,2026-08-04 00:00:00,2026-08-04 09:54:00,2026-08-04 09:54:00,39,OK,OK,490,,1,17
2026-08-04 09:55:00,2026-08-04 00:00:00,2026-08-04 09:55:00,2026-08-04 09:55:00,40,OK,OK,670,,1,17
2026-08-04 09:56:00,2026-08-04 00:00:00,2026-08-04 09:56:00,2026-08-04 09:56:00,41,OK,OK,131,,1,17
2026-08-04 09:57:00,2026-08-04 00:00:00,2026-08-04 09:57:00,2026-08-04 09:57:00,42,OK,OK,48,,1,17
2026-08-04 09:58:00,2026-08-04 00:00:00,2026-08-04 09:58:00,2026-08-04 09:58:00,43,OK,OK,339,,1,17
2026-08-04 09:59:00,2026-08-04 00:00:00,2026-08-04 09:59:00,2026-08-04 09:59:00,44,OK,OK,337,,1,17
2026-08-04 10:00:00,2026-08-04 00:00:00,2026-08-04 10:00:00,2026-08-04 10:00:00,45,OK,OK,38,,1,17
2026-08-04 10:01:00,2026-08-04 00:00:00,2026-08-04 10:01:00,2026-08-04 10:01:00,46,OK,OK,418,,1,17
2026-08-04 10:02:00,2026-08-04 00:00:00,2026-08-04 10:02:00,2026-08-04 10:02:00,47,OK,OK,206,,1,17
2026-08-04 10:03:00,2026-08-04 00:00:00,2026-08-04 10:03:00,2026-08-04 10:03:00,48,OK,OK,398,,1,17
2026-08-04 10:04:00,2026-08-04 00:00:00,2026-08-04 10:04:00,2026-08-04 10:04:00,49,OK,OK,347,,1,17
2026-08-04 10:05:00,2026-08-04 00:00:00,2026-08-04 10:05:00,2026-08-04 10:05:00,50,OK,OK,218,,1,17
2026-08-04 10:06:00,2026-08-04 00:00:00,2026-08-04 10:06:00,2026-08-04 10:06:00,51,OK,OK,72,,1,17
2026-08-04 10:07:00,2026-08-04 00:00:00,2026-08-04 10:07:00,2026-08-04 10:07:00,52,OK,OK,510,,1,17
2026-08-04 10:08:00,2026-08-04 00:00:00,2026-08-04 10:08:00,2026-08-04 10:08:00,53,OK,OK,392,,1,17
2026-08-04 10:09:00,2026-08-04 00:00:00,2026-08-04 10:09:00,2026-08-04 10:09:00,54,OK,OK,297,,1,17
2026-08-04 10:10:00,2026-08-04 00:00:00,2026-08-04 10:10:00,2026-08-04 10:10:00,55,OK,OK,310,,1,17
2026-08-04 10:11:00,2026-08-04 00:00:00,2026-08-04 10:11:00,2026-08-04 10:11:00,56,OK,OK,330,,1,17
2026-08-04 10:12:00,2026-08-04 00:00:00,2026-08-04 10:12:00,2026-08-04 10:12:00,57,OK,OK,100,,1,17
2026-08-04 10:13:00,2026-08-04 00:00:00,2026-08-04 10:13:00,2026-08-04 10:13:00,58,OK,OK,71,,1,17
2026-08-04 10:14:00,2026-08-04 00:00:00,2026-08-04 10:14:00,2026-08-04 10:14:00,59,OK,OK,353,,1,17
2026-08-04 10:15:00,2026-08-04 00:00:00,2026-08-04 10:15:00,2026-08-04 10:15:00,60,OK,OK,560,,1,17
2026-08-04 10:16:00,2026-08-04 00:00:00,2026-08-04 10:16:00,2026-08-04 10:16:00,61,OK,OK,78,,1,17
2026-08-04 10:17:00,2026-08-04 00:00:00,2026-08-04 10:17:00,2026-08-04 10:17:00,62,OK,OK,508,,1,17
2026-08-04 10:18:00,2026-08-04 00:00:00,2026-08-04 10:18:00,2026-08-04 10:18:00,63,OK,OK,51,,1,17
2026-08-04 10:19:00,2026-08-04 00:00:00,2026-08-04 10:19:00,2026-08-04 10:19:00,64,OK,OK,227,,1,17
