date_ist,minute_bucket_ist,run_id,symbol,nse_status,spot,Δspot,call_oi_sum,Δcall_oi,put_oi_sum,Δput_oi,call_coi_sum,Δcall_coi,put_coi_sum,Δput_coi,net_diff,expected_move,churn,commitment,tv_ratio,tv_ratio_z,top_call_write_strike,top_call_write_score,top_put_write_strike,top_put_write_score,top_call_unwind_strike,top_call_unwind_score,top_put_unwind_strike,top_put_unwind_score,bucket_epoch_ms,expiry_used,atm_strike,overlap_strikes,d_call_oi_aligned,d_put_oi_aligned,call_oi_prev_aligned,put_oi_prev_aligned,call_oi_pct_aligned,put_oi_pct_aligned,d_net_oi_1m,total_vol_cum,d_total_vol_1m,d_total_vol_5m,atm_call_ltp,atm_put_ltp,d_atm_call_ltp_1m,d_atm_put_ltp_1m,d_atm_call_vol_1m,d_atm_put_vol_1m,call_wall_above,put_wall_below,call_wall_above_oi,put_wall_below_oi,d_call_wall_oi_5m,d_put_wall_oi_5m,call_wall_oi_pct_5m,put_wall_oi_pct_5m,d_expected_move_1m,d_expected_move_5m,expected_move_z,strict_call_wall,strict_call_wall_oi,strict_put_wall,strict_put_wall_oi,strict_call_wall_dist,strict_put_wall_dist
2026-08-04 00:00:00,2026-08-04 09:15:00,1,NIFTY,OK,24603.55,0,1453505,0,1453263,0,21148,0,23458,0,0,93.4,0,0,0.0953272683562573,0,24900,4063.5,24700,137130,24550,14006.25,0,0,1785815150259,2026-08-04 00:00:00,24600,0,0,0,0,0,0,0,0,1073523,0,0,52.45,40.95,0,0,0,0,24600,24200,230866,227101,0,0,0,0,0,0,0,25000,186905,24200,227101,396.45,403.55
2026-08-04 00:00:00,2026-08-04 09:16:00,2,NIFTY,OK,24603.55,0,1453505,0,1453263,0,21148,0,23458,0,0,93.4,0,0,0.0953272683562573,0,24900,4063.5,24700,137130,24550,14006.25,0,0,1785815210834,2026-08-04 00:00:00,24600,17,0,0,1453505,1453263,0,0,0,1073523,0,0,52.45,40.95,0,0,0,0,24600,24200,230866,227101,0,0,0,0,0,0,0,25000,186905,24200,227101,396.45,403.55
2026-08-04 00:00:00,2026-08-04 09:17:00,3,NIFTY,OK,24599.4,-4.149999999997817,1604678,151173,1568299,115036,172321,151173,138494,115036,-36137,97.85,0.7030227448859541,0.11934011005637307,0.09547270138477815,0,24750,50470.00000000001,24600,866627.4,24200,17395.8,0,0,1785815270243,2026-08-04 00:00:00,24600,17,151173,115036,1453505,1453263,0.10400583417325705,0.07915704177426935,266209,3304198,2230675,2230675,46.35,51.5,-6.100000000000001,10.549999999999997,202023,241309,24600,24200,267891,227126,0,0,0,0,4.449999999999989,0,0,24800,195887,24200,227126,200.6,399.4
2026-08-04 00:00:00,2026-08-04 09:18:00,4,NIFTY,OK,24599.9,0.5,1752355,147677,1661314,93015,319998,147677,231509,93015,-54662,101.1,1.027679016331109,0.14449214915186212,0.09567947751821188,0,24800,47523.1,24600,1466856,24200,23766,0,0,1785815330488,2026-08-04 00:00:00,24600,17,147677,93015,1604678,1568299,0.0920290550502967,0.059309481163987224,240692,4581679,1277481,3508156,49.9,51.2,3.549999999999997,-0.29999999999999716,133289,108928,24600,24600,312653,259362,0,0,0,0,3.25,0,0,24700,212313,24500,228771,100.1,99.9
2026-08-04 00:00:00,2026-08-04 09:19:00,5,NIFTY,OK,24607,7.099999999998545,1842043,89688,1689029,27715,409686,89688,259224,27715,-61973,101.69999999999999,1.2515618486397333,0.14126586345745024,0.1061438498783272,1.9990899291278732,24800,65018.8,24600,1410944.3,24200,23049.6,0,0,1785815389588,2026-08-04 00:00:00,24600,17,89688,27715,1752355,1661314,0.051181410159471113,0.01668257776675571,117403,5492878,911199,4419355,48.8,52.9,-1.1000000000000014,1.6999999999999957,86433,106637,24600,24600,333100,264431,0,0,0,0,0.5999999999999943,0,1.1735992406458275,24700,229438,24500,233717,93,107
2026-08-04 00:00:00,2026-08-04 09:20:00,6,NIFTY,OK,24611.5,4.5,2023080,181037,1828578,139549,590723,181037,398773,139549,-41488,94.15,1.606465319610412,0.1527081375438279,0.0861486915247354,-1.648833131721773,24800,97145,24600,3322426.0999999996,24200,46718.55,0,0,1785815449740,2026-08-04 00:00:00,24600,17,181037,139549,1842043,1689029,0.09828055045403392,0.08262084309979284,320586,7261078,1768200,6187555,50.85,43.3,2.0500000000000043,-9.600000000000001,196517,188990,24600,24600,379675,306149,148809,0,0.6445687108539152,0,-7.549999999999983,0.75,-0.7944907966235183,0,0,24500,264019,,111.5
2026-08-04 00:00:00,2026-08-04 09:21:00,7,NIFTY,OK,24613.75,2.25,2077062,53982,1887389,58811,644705,53982,457584,58811,4829,94.44999999999999,1.8434365817612577,0.1447252365625856,0.08615224667816208,-1.295187586578489,24800,102930,24600,4018580.0999999996,24200,53869.200000000004,0,0,1785815511086,2026-08-04 00:00:00,24600,17,53982,58811,2023080,1828578,0.02668307728809538,0.03216215004227328,112793,8381737,1120659,7308214,52.4,42.05,1.5499999999999972,-1.25,158773,130966,24600,24600,381888,325884,151022,0,0.6541543579392375,0,0.29999999999998295,1.049999999999983,-0.6339162990500538,0,0,24500,281112,,113.75
2026-08-04 00:00:00,2026-08-04 09:22:00,8,NIFTY,OK,24613.75,0,2077062,0,1887389,0,644705,0,457584,0,0,94.44999999999999,1.2807672487312871,0.15587748316654979,0.08615224667816208,-1.1015389523033294,24800,102930,24600,4018580.0999999996,24200,53869.200000000004,0,0,1785815569852,2026-08-04 00:00:00,24600,17,0,0,2077062,1887389,0,0,0,8381737,0,5077539,52.4,42.05,0,0,0,0,24600,24600,381888,325884,113997,0,0.42553501237443586,0,0,-3.4000000000000057,-0.5786200516842386,0,0,24500,281112,,113.75
2026-08-04 00:00:00,2026-08-04 09:23:00,9,NIFTY,OK,24619.7,5.950000000000728,2150288,73226,1953195,65806,717931,73226,523390,65806,-7420,92.5,1.0895076207212264,0.15429401965117465,0.08759709665096235,-0.7952010163898863,24800,116392.15000000001,24600,4803057.899999999,24200,57919.5,0,0,1785815629944,2026-08-04 00:00:00,24600,17,73226,65806,2077062,1887389,0.03525460482161823,0.03486615636734134,139032,9052455,670718,4470776,51.95,40.55,-0.44999999999999574,-1.5,83515,70767,24600,24600,397816,345516,85163,86154,0.2723882387183235,0.33217664885372566,-1.9499999999999886,-8.599999999999994,-1.0386654434507985,0,0,24500,294380,,119.7
2026-08-04 00:00:00,2026-08-04 09:24:00,10,NIFTY,OK,24619.95,0.25,2149185,-1103,2077289,124094,716828,-1103,647484,124094,125197,92.6,1.314970351172159,0.12512433227629907,0.07951264800518912,-1.6393219260846874,24800,109457.7,24600,7076127.5,24200,78117.75,0,0,1785815689800,2026-08-04 00:00:00,24600,17,-1103,124094,2150288,1953195,-0.00051295454376344,0.06353385094678207,122991,11050566,1998111,5557688,55.9,36.7,3.9499999999999957,-3.8499999999999943,311476,221368,24600,24600,374855,395597,41755,131166,0.12535274692284598,0.496031100740836,0.09999999999999432,-9.099999999999994,-0.911118649774278,0,0,24500,299776,,119.95
2026-08-04 00:00:00,2026-08-04 09:25:00,11,NIFTY,OK,24608.65,-11.299999999999272,2214872,65687,2129824,52535,782515,65687,700019,52535,-13152,91.75,1.073092570803573,0.10575083634313909,0.08027066979304678,-1.2301637363681,24750,174085.94999999998,24600,6536568,24200,63855,0,0,1785815750008,2026-08-04 00:00:00,24600,17,65687,52535,2149185,2077289,0.030563678789866856,0.02529017387566198,118222,11923339,872773,4662261,50.3,41.45,-5.600000000000001,4.75,112108,114354,24600,24600,390374,413422,10699,107273,0.028179363929676696,0.35039474242934,-0.8499999999999943,-2.4000000000000057,-1.0742810083291796,0,0,24500,301891,,108.65
2026-08-04 00:00:00,2026-08-04 09:26:00,12,NIFTY,OK,24608.65,0,2214872,0,2129824,0,782515,0,700019,0,0,91.75,0.8151553066083335,0.10736525448088181,0.08027066979304678,-1.004910953533537,24750,174085.94999999998,24600,6536568,24200,63855,0,0,1785815810233,2026-08-04 00:00:00,24600,17,0,0,2214872,2129824,0,0,0,11923339,0,3541602,50.3,41.45,0,0,0,0,24600,24600,390374,413422,8486,87538,0.022221174794704205,0.26861705392102714,0,-2.6999999999999886,-0.9876325341379929,0,0,24500,301891,,108.65
2026-08-04 00:00:00,2026-08-04 09:27:00,13,NIFTY,OK,24601.6,-7.05000000000291,2334111,119239,2120115,-9709,901754,119239,690310,-9709,-128948,93.8,1.1565201226879822,0.09507605890590562,0.0843197335130252,-0.3757717070135692,24700,352794,24600,5046822.899999999,24200,52116,0,0,1785815870172,2026-08-04 00:00:00,24600,17,119239,-9709,2214872,2129824,0.053835616685749786,-0.004558592634884385,109530,13533139,1609800,5151402,47.3,46.5,-3,5.049999999999997,184595,237352,24600,24600,423951,400197,42063,74313,0.11014485922574158,0.22803512906432963,2.049999999999997,-0.6499999999999915,-0.29877382873515795,0,0,24500,308492,,101.6
2026-08-04 00:00:00,2026-08-04 09:28:00,14,NIFTY,OK,24598.85,-2.75,2403107,68996,2109935,-10180,970750,68996,680130,-10180,-79176,95,1.1668927521614025,0.07777072656827382,0.08617033434495922,-0.014375146305768877,24700,514772.5,24600,4267754,24200,46728,0,0,1785815930917,2026-08-04 00:00:00,24600,17,68996,-10180,2334111,2120115,0.029559862405858162,-0.004801626326873778,58816,14318691,785552,5266236,45.7,49.3,-1.5999999999999943,2.799999999999997,82052,118272,24600,24600,443165,392330,45349,46814,0.11399491222072516,0.1354901075492886,1.2000000000000028,2.5,0.28735066631576844,0,0,24500,312308,,98.85
2026-08-04 00:00:00,2026-08-04 09:29:00,15,NIFTY,OK,24598.85,0,2403107,0,2109935,0,970750,0,680130,0,0,95,0.7241512487585978,0.08768575253394531,0.08617033434495922,0.6552779993648573,24700,514772.5,24600,4267754,24200,46728,0,0,1785815990013,2026-08-04 00:00:00,24600,17,0,0,2403107,2109935,0,0,0,14318691,0,3268125,45.7,49.3,0,0,0,0,24600,24600,443165,392330,68310,-3267,0.1822304624454789,-0.008258404386282,0,2.4000000000000057,1.1987495393861527,0,0,24500,312308,,98.85
2026-08-04 00:00:00,2026-08-04 09:31:00,16,NIFTY,OK,24603.5,4.650000000001455,2533572,130465,2137833,27898,1101215,130465,708028,27898,-102567,93.6,0.8553480162820394,0.08176561819186086,0.08768739747975024,1.0772011524887397,24700,732010,24600,4660634.55,24200,41584.950000000004,0,0,1785816062078,2026-08-04 00:00:00,24600,17,130465,27898,2403107,2109935,0.05429013356458951,0.013222208267079318,158363,15919016,1600325,3995677,45.85,47.75,0.14999999999999858,-1.5499999999999972,164819,190063,24600,24600,483364,395149,92990,-18273,0.23820746258716,-0.044199389485803854,-1.4000000000000057,1.8499999999999943,0.09186144079179646,0,0,24500,324685,,103.5
