date_ist,minute_bucket_ist,run_id,symbol,nse_status,spot,Δspot,call_oi_sum,Δcall_oi,put_oi_sum,Δput_oi,call_coi_sum,Δcall_coi,put_coi_sum,Δput_coi,net_diff,expected_move,churn,commitment,tv_ratio,tv_ratio_z,top_call_write_strike,top_call_write_score,top_put_write_strike,top_put_write_score,top_call_unwind_strike,top_call_unwind_score,top_put_unwind_strike,top_put_unwind_score,bucket_epoch_ms,expiry_used,atm_strike,overlap_strikes,d_call_oi_aligned,d_put_oi_aligned,call_oi_prev_aligned,put_oi_prev_aligned,call_oi_pct_aligned,put_oi_pct_aligned,d_net_oi_1m,total_vol_cum,d_total_vol_1m,d_total_vol_5m,atm_call_ltp,atm_put_ltp,d_atm_call_ltp_1m,d_atm_put_ltp_1m,d_atm_call_vol_1m,d_atm_put_vol_1m,call_wall_above,put_wall_below,call_wall_above_oi,put_wall_below_oi,d_call_wall_oi_5m,d_put_wall_oi_5m,call_wall_oi_pct_5m,put_wall_oi_pct_5m,d_expected_move_1m,d_expected_move_5m,expected_move_z
2026-07-20 00:00:00,2026-07-20 09:27:00,13,NIFTY,OK,24200.85,0,1349641,0,1545482,0,575591,0,207143,0,0,190.2,0.9256066149866516,0.07072426667462763,0.24791305717435755,-1.238022294083849,24200,13367324.5,23850,188005.5,0,0,24300,386664.3,1784519869600,2026-07-21 00:00:00,24200,17,0,0,1349641,1545482,0,0,0,8066850,0,2679745,85.75,104.45,0,0,0,0,24200,24200,216155,262535,44712,12504,0.26079804949750063,0.05000979878495067,0,-7.600000000000023,-1.5983630890780371
2026-07-20 00:00:00,2026-07-20 09:28:00,14,NIFTY,OK,24189.9,-10.94999999999709,1385829,36188,1567274,21792,611779,36188,228935,21792,-14396,190.95,0.6203119227470224,0.10283784927218187,0.24288906841812663,-1.7280440663465433,24200,14390360.4,23850,175020.05000000002,0,0,24300,432868.5,1784519931894,2026-07-21 00:00:00,24200,17,36188,21792,1349641,1545482,0.0268130562127262,0.014100455391910096,57980,8277927,211077,1831845,84.3,106.65,-1.4500000000000028,2.200000000000003,21411,20956,24200,24200,224536,268305,35760,17616,0.18943085985506633,0.0702703349568589,0.75,-5.75,-1.1549922030816588
2026-07-20 00:00:00,2026-07-20 09:29:00,15,NIFTY,OK,24188.7,-1.2000000000007276,1408689,22860,1569929,2655,634639,22860,231590,2655,-20205,191.3,0.664283906160508,0.08866609927586917,0.25079537843268646,-0.08870674584420453,24200,16372401.5,23850,148581.1,0,0,24300,528650,1784519990521,2026-07-21 00:00:00,24200,17,22860,2655,1385829,1567274,0.016495541657736992,0.0016940241463841038,25515,8793714,515787,1978648,76.75,114.55,-7.549999999999997,7.8999999999999915,56801,67065,24200,24200,232815,269077,32438,18842,0.1618848470632857,0.07529722061262413,0.35000000000002274,-5.049999999999983,-0.8514984473472217
2026-07-20 00:00:00,2026-07-20 09:30:00,16,NIFTY,OK,24189.5,0.7999999999992724,1429646,20957,1576311,6382,655596,20957,237972,6382,-14575,189.35,0.4440895195772927,0.12505749434045937,0.2433264024531115,-1.3251283813406731,24200,16043100,23850,195027.3,0,0,24300,449826.75,1784520049687,2026-07-21 00:00:00,24200,17,20957,6382,1408689,1569929,0.014876952968327289,0.004065151990949909,27339,8908581,114867,1334914,81.55,107.8,4.799999999999997,-6.75,10001,14841,24200,24200,236920,268011,28485,20855,0.13666130928107084,0.08437990580847723,-1.950000000000017,-2.7500000000000284,-1.1991163002527576
2026-07-20 00:00:00,2026-07-20 09:31:00,17,NIFTY,OK,24183.1,-6.400000000001455,1452227,22581,1589030,12719,678177,22581,250691,12719,-9862,189.89999999999998,0.34726299027014157,0.13836927004230595,0.24113877508141546,-1.3743420291201196,24200,17156715.7,23850,198615.19999999998,0,0,24300,425908,1784520109913,2026-07-21 00:00:00,24200,17,22581,12719,1429646,1576311,0.015794819137045113,0.008068839207491416,35300,9122966,214385,1056116,79.8,110.1,-1.75,2.299999999999997,19280,23165,24200,24200,245058,270199,28903,7664,0.13371423284217343,0.02919229816976784,0.549999999999983,-0.30000000000001137,-0.8531062759452588
2026-07-20 00:00:00,2026-07-20 09:32:00,18,NIFTY,OK,24183.15,0.05000000000291038,1482693,30466,1609584,20554,708643,30466,271245,20554,-9912,186.5,0.5604614334356204,0.1137578746086497,0.2383410918324177,-1.4623351181805724,24200,18667935,23850,232661,0,0,24300,524944.7000000001,1784520169653,2026-07-21 00:00:00,24200,17,30466,20554,1452227,1589030,0.020978813918209757,0.012934935149116127,51020,9799952,676986,1733102,75.2,111.3,-4.599999999999994,1.2000000000000028,70671,69551,24200,24200,251980,273691,35825,11156,0.16573754944368624,0.04249338183480298,-3.3999999999999773,-3.6999999999999886,-1.6496318709932811
2026-07-20 00:00:00,2026-07-20 09:33:00,19,NIFTY,OK,24176.6,-6.55000000000291,1495514,12821,1623738,14154,721464,12821,285399,14154,1333,187.45,0.6139587311316944,0.08675771190104706,0.2370023963094713,-1.335195977663884,24200,19334049.1,23850,224310,0,0,24300,555848.8,1784520230853,2026-07-21 00:00:00,24200,17,12821,14154,1482693,1609584,0.008647103614841374,0.00879357647690335,26975,10193019,393067,1915092,73.5,113.95,-1.7000000000000028,2.6500000000000057,38675,41165,24200,24200,255378,275434,30842,7129,0.1373588199665087,0.026570507444885486,0.9499999999999886,-3.5,-1.171187861042843
2026-07-20 00:00:00,2026-07-20 09:34:00,20,NIFTY,OK,24172.45,-4.149999999997817,1396940,18143,1657618,-7201,727021,5557,278757,-6642,-25344,185.35,0.615536846902236,0.08061725578172028,0.2373561084292615,-1.2908265365200065,24200,20243513.25,23850,199912.7,0,0,24300,501742.8,1784520290355,2026-07-21 00:00:00,24150,16,18143,-7201,1377957,1620675,0.01316659373260559,-0.004443210390732257,10942,10448964,480888,1880193,94.1,91.25,-3.75,3.299999999999997,16497,48364,24200,24000,258585,234849,25770,0,0.1106887442819406,0,-2.0999999999999943,-5.950000000000017,-1.9104391261939524
2026-07-20 00:00:00,2026-07-20 09:35:00,21,NIFTY,OK,24179.05,6.599999999998545,1539306,24730,1597631,-18581,765256,38235,259292,-19465,-43311,186.89999999999998,0.6915586765051386,0.060102997359609396,0.23776866665257657,-0.9825977311416207,24200,20874696.3,23850,221710.2,0,0,24300,624767,1784520351185,2026-07-21 00:00:00,24200,16,24730,-18581,1396100,1613474,0.017713630828737198,-0.011516144666725339,6149,11097529,404050,2169376,73.1,113.8,2.6999999999999886,-4.200000000000003,36639,58970,24200,24200,268818,266155,31898,-1856,0.13463616410602736,-0.006925088895605031,1.549999999999983,-2.450000000000017,-0.9680476685721826
2026-07-20 00:00:00,2026-07-20 09:36:00,22,NIFTY,OK,24187,7.950000000000728,1563141,23835,1578972,-18659,789091,23835,240633,-18659,-42494,187.15,0.6995521803321523,0.045613610473178315,0.2422491470100458,0.08440156765650532,24200,21170485,23850,234303.3,0,0,24300,709706.2000000001,1784520409689,2026-07-21 00:00:00,24200,17,23835,-18659,1539306,1597631,0.015484250694793629,-0.011679167467331317,5176,11340610,243081,2198072,75.45,111.7,2.3500000000000085,-2.0999999999999943,22683,27873,24200,24200,275775,255269,30717,-14930,0.12534583649584996,-0.05525557089404476,0.2500000000000284,-2.7499999999999716,-0.6876998731517888
2026-07-20 00:00:00,2026-07-20 09:37:00,23,NIFTY,OK,24185.05,-1.9500000000007276,1575648,12507,1587865,8893,801598,12507,249526,8893,-3614,185.05,0.5947410363099503,0.037546154046488096,0.23547614505839173,-1.2075837804336589,24200,21007960.8,23850,260688.90000000002,0,0,24300,616664.25,1784520470917,2026-07-21 00:00:00,24200,17,12507,8893,1563141,1578972,0.00800119758870121,0.005632145471863972,21400,11700995,360385,1881471,78.75,106.3,3.299999999999997,-5.400000000000006,48768,44176,24200,24200,280504,254763,28524,-18928,0.11319946027462496,-0.06915828434256151,-2.0999999999999943,-1.4499999999999886,-1.3823398676697662
2026-07-20 00:00:00,2026-07-20 09:38:00,24,NIFTY,OK,24177.1,-7.950000000000728,1594358,18710,1592675,4810,820308,18710,254336,4810,-13900,187.35,0.5528747270580505,0.03813045180842551,0.23707119416686803,-0.6900154532051307,24200,22412897.85,23850,227504,0,0,24300,772612.2,1784520529651,2026-07-21 00:00:00,24200,17,18710,4810,1575648,1587865,0.011874479579195353,0.0030292247766655228,23520,11974621,273626,1762030,74.3,113.05,-4.450000000000003,6.75,30529,27219,24200,24200,285159,254908,29781,-20526,0.11661537015717877,-0.07452239011886695,2.299999999999983,-0.09999999999999432,-0.1484288915270112
2026-07-20 00:00:00,2026-07-20 09:39:00,25,NIFTY,OK,24166.6,-10.5,1489014,13871,1651952,17981,819095,-1213,273091,18755,4110,184.75,0.5529569565541301,0.05072318992364777,0.23771405518456704,-0.42193738457090335,24200,24426570,23850,187488,0,0,24300,809866,1784520591037,2026-07-21 00:00:00,24150,16,13871,17981,1474376,1590020,0.009408047879238404,0.011308662784115924,31852,12193838,455677,1736819,90.5,94.25,-8.5,6.799999999999997,18883,42665,24200,24000,290695,239025,32110,4176,0.12417580292747066,0.017781638414470575,-2.5999999999999943,-0.5999999999999943,-1.3766801087180591
2026-07-20 00:00:00,2026-07-20 09:40:00,26,NIFTY,OK,24163.35,-3.25,1489312,298,1637207,-14745,819393,298,258346,-14745,-15043,183.5,0.5767343809521068,0.037434608254014734,0.23333688358717591,-1.8321710391076722,24200,24438394.4,23850,202671,0,0,24300,966838.6000000001,1784520650110,2026-07-21 00:00:00,24150,17,298,-14745,1489014,1651952,0.00020013243663256358,-0.00892580413958759,-14447,12664240,470402,1803171,91.1,92.4,0.5999999999999943,-1.8499999999999943,18290,53490,24200,24000,290798,235926,21980,0,0.08176535797454039,0,-1.25,-3.3999999999999773,-1.6931591612591939
2026-07-20 00:00:00,2026-07-20 09:41:00,27,NIFTY,OK,24166.8,3.4500000000007276,1516239,26927,1628116,-9091,846320,26927,249255,-9091,-36018,183.25,0.6208576957754453,0.04106194200687738,0.23457842364322057,-1.0999851645362833,24200,24920612.4,23850,206686.55,0,0,24300,1111567.5,1784520709988,2026-07-21 00:00:00,24150,17,26927,-9091,1489312,1637207,0.01808016050364195,-0.00555274928582641,17836,13056347,392107,1952197,91.1,92.15,0,-0.25,19562,38493,24200,24000,294904,236401,19129,0,0.06936451817604931,0,-0.25,-3.9000000000000057,-1.6591971637987737
2026-07-20 00:00:00,2026-07-20 09:42:00,28,NIFTY,OK,24166.65,-0.1499999999978172,1566432,50193,1640408,12292,896513,50193,261547,12292,-37901,182.5,0.5892885207868181,0.06415967369297802,0.23380311765962083,-1.1633332446904336,24200,26528430,23850,225830.5,0,0,24300,1181958.3,1784520769797,2026-07-21 00:00:00,24150,17,50193,12292,1516239,1628116,0.033103620207632176,0.007549830601750736,62485,13354289,297942,1889754,89.7,92.8,-1.3999999999999915,0.6499999999999915,16152,33031,24200,24000,308602,238034,28098,0,0.10016969454981034,0,-0.75,-2.5500000000000114,-1.6188845925517568
2026-07-20 00:00:00,2026-07-20 09:43:00,29,NIFTY,OK,24177.35,10.69999999999709,1702272,14059,1605613,6510,928222,31709,267274,5727,-7549,187.3,0.5200223103282007,0.06876920590591416,0.24476278008430102,2.1294027215339675,24200,27108288.15,23850,226402.4,0,0,24300,1215141.2,1784520829683,2026-07-21 00:00:00,24200,16,14059,6510,1565724,1596431,0.008979232610600591,0.004077846145558436,20569,13706148,104046,1720174,67.1,120.2,-0.3500000000000085,0.8500000000000085,10301,9114,24200,24200,312929,251996,27770,-2912,0.09738426632159602,-0.011423729345489353,4.800000000000011,-0.04999999999998295,1.152118986540581
2026-07-20 00:00:00,2026-07-20 09:44:00,30,NIFTY,OK,24172.8,-4.549999999999272,1594115,13649,1646288,-890,924196,-4026,267427,153,-14539,181.65,0.5115150800687446,0.059849835446436385,0.23604158644589868,-0.3562557388515424,24200,27523319.599999998,23850,238580.55,0,0,24300,1225298.0999999999,1784520891456,2026-07-21 00:00:00,24150,16,13649,-890,1579783,1602941,0.008639794199583108,-0.0005552294189243397,12759,13858010,393018,1657515,89.7,91.95,-1.5499999999999972,-0.04999999999999716,25446,37410,24200,24000,316011,239417,25316,392,0.08708784120813912,0.0016399958163372031,-5.650000000000006,-3.0999999999999943,-1.6080571279941072
2026-07-20 00:00:00,2026-07-20 09:45:00,31,NIFTY,OK,24166.65,-6.149999999997817,1613680,19565,1667307,21019,943761,19565,288446,21019,1454,181.4,0.4113999842120679,0.11426376391134081,0.22964858008370773,-1.642981179806054,24200,28066326,23850,252224.5,0,0,24300,1136179.2,1784520951791,2026-07-21 00:00:00,24150,17,19565,21019,1594115,1646288,0.012273267612436994,0.01276751090939131,40584,14020695,162685,1349798,90.25,91.15,0.5499999999999972,-0.7999999999999972,9323,16443,24200,24000,321340,241765,30542,5839,0.10502823265634564,0.024749285793002892,-0.25,-2.0999999999999943,-1.3715596330275401
2026-07-20 00:00:00,2026-07-20 09:46:00,32,NIFTY,OK,24166.65,0,1613680,0,1667307,0,943761,0,288446,0,0,181.4,0.29189112910230974,0.14242276475397597,0.22964858008370773,-1.3503859748655596,24200,28066326,23850,252224.5,0,0,24300,1136179.2,1784521009449,2026-07-21 00:00:00,24150,17,0,0,1613680,1667307,0,0,0,14020695,0,957691,90.25,91.15,0,0,0,0,24200,24000,321340,241765,26436,5364,0.08964273119388004,0.02269025934746469,0,-1.8499999999999943,-1.131669027449208
2026-07-20 00:00:00,2026-07-20 09:47:00,33,NIFTY,OK,24166.95,0.2999999999992724,1631491,17811,1678517,11210,961572,17811,299656,11210,-6601,181.85000000000002,0.26588032415631624,0.11696054614085762,0.23245830032332024,-0.583403614281223,24200,28773533.599999998,23850,245571.3,0,0,24300,1171107,1784521069926,2026-07-21 00:00:00,24150,17,17811,11210,1613680,1667307,0.011037504337910863,0.006723416863241143,29021,14241012,220317,880066,89.45,92.4,-0.7999999999999972,1.25,11232,22265,24200,24000,326826,243879,18224,5845,0.059053408597481545,0.02455531562717931,0.45000000000001705,-0.6499999999999773,-0.7599773978172917
2026-07-20 00:00:00,2026-07-20 09:48:00,34,NIFTY,OK,24160.5,-6.450000000000728,1641148,9657,1670522,-7995,971229,9657,291661,-7995,-17652,181.05,0.3376982006057367,0.07513423853998542,0.23146828416190668,-0.6781636866585198,24200,29495632.5,23850,230807.85,0,0,24300,1350921,1784521130396,2026-07-21 00:00:00,24150,17,9657,-7995,1631491,1678517,0.0059191255115719306,-0.004763133170530892,1662,14583337,342325,1118345,86.7,94.35,-2.75,1.9499999999999886,20684,29465,24200,24000,328095,244355,15166,0,0.04846466770417571,0,-0.8000000000000114,-6.25,-0.9843183335414166
2026-07-20 00:00:00,2026-07-20 09:49:00,35,NIFTY,OK,24162.15,1.6500000000014552,1654658,13510,1659004,-11518,984739,13510,280143,-11518,-25028,180.7,0.3165540118455051,0.06984011676404948,0.23563347568742124,0.36275652444497536,24200,30360170,23850,202896,0,0,24300,1409730,1784521192289,2026-07-21 00:00:00,24150,17,13510,-11518,1641148,1670522,0.008232042448334946,-0.006894850831057598,1992,14906963,323626,1048953,84.85,95.85,-1.8500000000000085,1.5,16372,32977,24200,24000,331980,245221,15969,5804,0.050533051064678126,0.02424222173028649,-0.35000000000002274,-0.950000000000017,-0.9616768460573948
2026-07-20 00:00:00,2026-07-20 09:50:00,36,NIFTY,OK,24172.9,10.75,1665183,10525,1660764,1760,995264,10525,281903,1760,-8765,180.7,0.35743744563578433,0.03781907743657986,0.23346599869122683,-0.16623311604417046,24200,29669197.950000003,23850,238386.4,0,0,24300,1257541.35,1784521250373,2026-07-21 00:00:00,24150,17,10525,1760,1654658,1659004,0.006360831059953174,0.0010608774903496316,12285,15209513,302550,1188818,90.25,90.45,5.400000000000006,-5.3999999999999915,17125,29975,24200,24000,334463,247064,13123,5299,0.04083836434928736,0.02191797820197299,0,-0.700000000000017,-0.7942081418601264
2026-07-20 00:00:00,2026-07-20 09:51:00,37,NIFTY,OK,24165.05,-7.850000000002183,1680323,15140,1663487,2723,1010404,15140,284626,2723,-12417,180.8,0.442971042014947,0.042413268602515104,0.22834890298251595,-1.1599284358096569,24200,29903448.4,23850,260752.80000000002,0,0,24300,1278540,1784521313574,2026-07-21 00:00:00,24150,17,15140,2723,1665183,1660764,0.009092093781884634,0.0016396068315546338,17863,15501906,292393,1481211,91.1,89.7,0.8499999999999943,-0.75,21837,27461,24200,24000,338403,243806,17063,2041,0.05309952075683077,0.008442082187247948,0.10000000000002274,-0.5999999999999943,-0.607679998118553
2026-07-20 00:00:00,2026-07-20 09:52:00,38,NIFTY,OK,24169.05,4,1689213,8890,1676360,12873,1019294,8890,297499,12873,3983,181,0.4215008855847132,0.03916911980329792,0.23097890241023286,-0.5006347839508059,24200,30202465.2,23850,274170.6,0,0,24300,1288159.2,1784521370536,2026-07-21 00:00:00,24150,17,8890,12873,1680323,1663487,0.005290649476320922,0.0077385636316965505,21763,15659604,157698,1418592,90.3,90.7,-0.7999999999999972,1,10274,15966,24200,24000,339187,243806,12361,-73,0.03782134836273736,-0.000299328765494364,0.19999999999998863,-0.8500000000000227,-0.41831580037682076
2026-07-20 00:00:00,2026-07-20 09:53:00,39,NIFTY,OK,24170.1,1.0499999999992724,1684824,-4389,1680174,3814,1014905,-4389,301313,3814,8203,180.64999999999998,0.3967945894767248,0.03993969501495267,0.224865908603304,-1.9913451888909819,24200,28839909,23850,322924.8,0,0,24300,1144199.2,1784521430481,2026-07-21 00:00:00,24150,17,-4389,3814,1689213,1676360,-0.0025982513750486174,0.0022751676250924624,-575,15918550,258946,1335213,94.8,85.85,4.5,-4.8500000000000085,18037,25438,24200,24000,337739,245955,9644,1600,0.02939392553985888,0.006547850463465041,-0.35000000000002274,-0.4000000000000341,-1.1514905002426692
2026-07-20 00:00:00,2026-07-20 09:54:00,40,NIFTY,OK,24170.1,0,1684824,0,1680174,0,1014905,0,301313,0,0,180.64999999999998,0.30062038669859537,0.05074798311959327,0.224865908603304,-1.6013240828485298,24200,28839909,23850,322924.8,0,0,24300,1144199.2,1784521489740,2026-07-21 00:00:00,24150,17,0,0,1684824,1680174,0,0,0,15918550,0,1011587,94.8,85.85,0,0,0,0,24200,24000,337739,245955,5759,734,0.017347430568106514,0.0029932183622120453,0,-0.05000000000001137,-0.9534309332557649
2026-07-20 00:00:00,2026-07-20 09:55:00,41,NIFTY,OK,24176.9,6.80000000000291,1823442,14342,1639408,837,1049392,34487,301069,-244,-13505,183.5,0.29083413950936365,0.053846879452694084,0.2306102005584105,0.1141817023731745,24200,29360265.55,23850,318192.39999999997,0,0,24300,1129756.25,1784521549750,2026-07-21 00:00:00,24200,16,14342,837,1684156,1635894,0.008515838200261734,0.0005116468426438388,15179,16485075,298078,1007115,70.8,112.7,-0.6500000000000057,1.7999999999999972,36368,27529,24200,24200,340887,246564,6424,0,0.01920690778950138,0,2.8500000000000227,2.8000000000000114,2.6995130953145314
2026-07-20 00:00:00,2026-07-20 09:56:00,42,NIFTY,OK,24189.2,12.299999999999272,1839918,16476,1645426,6018,1065868,16476,307087,6018,-10458,181.39999999999998,0.3691474930451628,0.04574904827118791,0.23265694899291575,0.6313897496399701,24200,29039798.849999998,23850,348047.45,0,0,24300,980908.6,1784521611343,2026-07-21 00:00:00,24200,17,16476,6018,1823442,1639408,0.009035658935134762,0.0036708372778466373,22494,17056959,571884,1286606,74.6,106.8,3.799999999999997,-5.900000000000006,80574,48207,24200,24200,347181,248084,8778,0,0.025939486352071345,0,-2.1000000000000227,0.5999999999999659,0.20216617894421315
2026-07-20 00:00:00,2026-07-20 09:57:00,43,NIFTY,OK,24189.2,0,1839918,0,1645426,0,1065868,0,307087,0,0,181.39999999999998,0.3239014570728169,0.032861845252226046,0.23265694899291575,0.6232754292842891,24200,29039798.849999998,23850,348047.45,0,0,24300,980908.6,1784521669618,2026-07-21 00:00:00,24200,17,0,0,1839918,1645426,0,0,0,17056959,0,1128908,74.6,106.8,0,0,0,0,24200,24200,347181,248084,7994,0,0.02356812024045733,0,0,0.39999999999997726,0.26275746351834484
