date_ist,minute_bucket_ist,run_id,symbol,expiry_used,strike,call_oi,call_coi,put_oi,put_coi,row_status,call_vol,call_iv,call_ltp,call_chg,call_buy_qty,call_sell_qty,put_vol,put_iv,put_ltp,put_chg,put_buy_qty,put_sell_qty
2026-07-20 00:00:00,2026-07-20 09:20:00,6,NIFTY,2026-07-21 00:00:00,24450,51714,13232,6159,-467,OK,129510,17.5,17.5,-40.6,3394300,283465,14800,25.57,275.9,68.2,76115,53690
2026-07-20 00:00:00,2026-07-20 09:20:00,6,NIFTY,2026-07-21 00:00:00,24500,133767,31920,19479,-2937,OK,281927,17.7,12.05,-31.15,4696510,675285,20406,26.96,320.8,78.4,258960,100100
2026-07-20 00:00:00,2026-07-20 09:20:00,6,NIFTY,2026-07-21 00:00:00,24550,55178,14906,1676,-1206,OK,153201,18.01,8.05,-23.1,3577665,706030,3164,28.36,371.7,94.35,42510,38740
2026-07-20 00:00:00,2026-07-20 09:20:00,6,NIFTY,2026-07-21 00:00:00,24600,122750,17860,3528,-739,OK,235964,18.29,5.5,-16.45,4881500,886210,3940,30.51,415.1,94.2,138060,43615
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,23800,5450,-14,118855,-11576,OK,2515,0,397,-117.3,181090,40560,226092,23.91,10.35,-5.2,4212910,736970
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,23850,1591,89,74301,28028,OK,870,0,350.25,-113,54795,30875,143984,23.4,13.65,-5.5,3410030,330915
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,23900,5994,745,97776,18238,OK,4612,0,304.3,-119.35,44785,45175,194909,23.03,18.55,-4.9,3631810,627965
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,23950,4564,600,56100,2128,OK,2987,0,262.2,-116.4,65780,36855,130031,22.84,25.35,-4.15,3227900,355290
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24000,38874,7481,218305,24717,OK,29308,0,221.15,-115.7,302120,147420,298356,22.63,34.95,-1.4,4228705,1312285
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24050,15287,2835,93569,20215,OK,17106,0,182.8,-110.15,166140,60450,162730,22.68,47,2,3565315,575510
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24100,56367,11662,181079,23521,OK,73005,11.52,148.4,-106.9,398905,218920,283236,23.02,63,7.55,4391335,1504750
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24150,48882,17650,133514,7333,OK,87967,13.19,118.35,-98.6,3455335,228540,269161,23.16,82.45,14.6,4082000,758095
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24200,171443,93523,250031,58332,OK,364983,14.12,91.4,-91.05,4456335,988780,572389,23.87,106.4,23.1,5134935,1886820
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24250,124085,80255,106695,18485,OK,302014,14.83,69.2,-82.15,3802240,683865,243886,24.49,133.35,31.35,3745560,603070
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24300,150134,56067,106274,2409,OK,305198,15.5,51.3,-72.25,4298450,844610,222232,25.21,164.65,41.15,3906955,631410
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24350,88099,36401,28907,-3801,OK,208029,15.77,36.05,-62.15,3700385,409630,66480,26,200.45,52.3,295750,156585
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24400,106631,21548,22858,-1913,OK,218162,16.31,25.1,-51.7,3813225,524615,42318,27.27,239.4,63.35,177125,131495
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24450,54050,15568,7103,477,OK,142497,16.62,17.2,-40.9,3408340,337610,18835,29.18,281.85,74.15,84825,62920
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24500,137576,35729,19295,-3121,OK,307318,16.99,11.6,-31.6,4471675,975390,22143,31.07,325.4,83,259610,82875
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24550,55314,15042,1672,-1210,OK,161090,17.48,7.8,-23.35,3527030,825890,3391,32.55,372,94.65,43030,40820
2026-07-20 00:00:00,2026-07-20 09:21:00,7,NIFTY,2026-07-21 00:00:00,24600,121548,16658,3377,-890,OK,255135,17.84,5.25,-16.7,4848285,698230,4136,35.41,419.15,98.25,135785,37440
2026-07-20 00:00:00,2026-07-20 09:22:00,8,NIFTY,2026-07-21 00:00:00,23800,5450,-14,118855,-11576,OK,2515,0,397,-117.3,181090,40560,226092,23.91,10.35,-5.2,4212910,736970
2026-07-20 00:00:00,2026-07-20 09:22:00,8,NIFTY,2026-07-21 00:00:00,23850,1591,89,74301,28028,OK,870,0,350.25,-113,54795,30875,143984,23.4,13.65,-5.5,3410030,330915
2026-07-20 00:00:00,2026-07-20 09:22:00,8,NIFTY,2026-07-21 00:00:00,23900,5994,745,97776,18238,OK,4612,0,304.3,-119.35,44785,45175,194909,23.03,18.55,-4.9,3631810,627965
2026-07-20 00:00:00,2026-07-20 09:22:00,8,NIFTY,2026-07-21 00:00:00,23950,4564,600,56100,2128,OK,2987,0,262.2,-116.4,65780,36855,130031,22.84,25.35,-4.15,3227900,355290
2026-07-20 00:00:00,2026-07-20 09:22:00,8,NIFTY,2026-07-21 00:00:00,24000,38874,7481,218305,24717,OK,29308,0,221.15,-115.7,302120,147420,298356,22.63,34.95,-1.4,4228705,1312285
2026-07-20 00:00:00,2026-07-20 09:22:00,8,NIFTY,2026-07-21 00:00:00,24050,15287,2835,93569,20215,OK,17106,0,182.8,-110.15,166140,60450,162730,22.68,47,2,3565315,575510
2026-07-20 00:00:00,2026-07-20 09:22:00,8,NIFTY,2026-07-21 00:00:00,24100,56367,11662,181079,23521,OK,73005,11.52,148.4,-106.9,398905,218920,283236,23.02,63,7.55,4391335,1504750
2026-07-20 00:00:00,2026-07-20 09:22:00,8,NIFTY,2026-07-21 00:00:00,24150,48882,17650,133514,7333,OK,87967,13.19,118.35,-98.6,3455335,228540,269161,23.16,82.45,14.6,4082000,758095
2026-07-20 00:00:00,2026-07-20 09:22:00,8,NIFTY,2026-07-21 00:00:00,24200,171443,93523,250031,58332,OK,364983,14.12,91.4,-91.05,4456335,988780,572389,23.87,106.4,23.1,5134935,1886820
