date_ist,minute_bucket_ist,run_id,symbol,expiry_used,signal,strike,moneyness,setup,confidence,reason,stop_underlying,target_underlying,stop_premium_pct,target_premium_pct
2026-07-23 00:00:00,2026-07-23 09:37:00,23,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ITM1,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind),,,,
2026-07-23 00:00:00,2026-07-23 09:51:00,37,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23900,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,RANGE",,,,
2026-07-23 00:00:00,2026-07-23 09:52:00,38,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23900,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,,,,
2026-07-23 00:00:00,2026-07-23 09:53:00,39,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,46,"Breakout UP setup (waiting for flow/momentum/unwind) | WALL_SHIFT,BULL_TRAP",,,,
2026-07-23 00:00:00,2026-07-23 09:54:00,40,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,,,,
2026-07-23 00:00:00,2026-07-23 09:57:00,43,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,RANGE",,,,
2026-07-23 00:00:00,2026-07-23 10:00:00,46,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,66,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,COMMITTED",,,,
2026-07-23 00:00:00,2026-07-23 10:01:00,47,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,66,"Breakout UP setup (waiting for flow/momentum/unwind) | COMMITTED,RANGE",,,,
2026-07-23 00:00:00,2026-07-23 10:02:00,48,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,RANGE",,,,
2026-07-23 00:00:00,2026-07-23 10:03:00,49,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,66,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,COMMITTED",,,,
2026-07-23 00:00:00,2026-07-23 10:04:00,50,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23900,ITM1,BREAKOUT_UP,66,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,COMMITTED",,,,
2026-07-23 00:00:00,2026-07-23 10:05:00,51,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23900,ITM1,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | VOL_EXP,,,,
2026-07-23 00:00:00,2026-07-23 10:10:00,56,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-07-23 00:00:00,2026-07-23 10:23:00,69,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,,,,
2026-07-23 00:00:00,2026-07-23 10:24:00,70,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,RANGE",,,,
2026-07-23 00:00:00,2026-07-23 10:29:00,75,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,,,,
2026-07-23 00:00:00,2026-07-23 10:30:00,76,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_DOWN,,,,
2026-07-23 00:00:00,2026-07-23 10:42:00,88,NIFTY,2026-07-28 00:00:00,SETUP_CALL,24000,ATM,BREAKOUT_UP,46,"Breakout UP setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,WALL_SHIFT,BULL_TRAP",,,,
2026-07-23 00:00:00,2026-07-23 10:44:00,90,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23950,ATM,PIN_BREAK,55,"Pin break UP setup | CALL_MOM,PIN,RANGE",,,,
2026-07-23 00:00:00,2026-07-23 10:49:00,95,NIFTY,2026-07-28 00:00:00,SETUP_CALL,24000,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,,,,
2026-07-23 00:00:00,2026-07-23 10:50:00,96,NIFTY,2026-07-28 00:00:00,SETUP_CALL,24000,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,WALL_UNWIND_UP",,,,
2026-07-23 00:00:00,2026-07-23 10:51:00,97,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,,,,
2026-07-23 00:00:00,2026-07-23 10:52:00,98,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,,,,
2026-07-23 00:00:00,2026-07-23 10:55:00,101,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23950,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-07-23 00:00:00,2026-07-23 10:59:00,105,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,PUT_MOM",,,,
2026-07-23 00:00:00,2026-07-23 11:00:00,106,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ATM,BREAKOUT_DOWN,66,"Breakout DOWN setup (waiting for flow/momentum/unwind) | COMMITTED,PIN",,,,
2026-07-23 00:00:00,2026-07-23 11:01:00,107,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | CALL_MOM,,,,
2026-07-23 00:00:00,2026-07-23 11:02:00,108,NIFTY,2026-07-28 00:00:00,SETUP_CALL,24000,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | BULL_TRAP,,,,
2026-07-23 00:00:00,2026-07-23 11:03:00,109,NIFTY,2026-07-28 00:00:00,SETUP_CALL,24000,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind),,,,
2026-07-23 00:00:00,2026-07-23 11:04:00,110,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind),,,,
2026-07-23 00:00:00,2026-07-23 11:05:00,111,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24050,ITM1,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,,,,
2026-07-23 00:00:00,2026-07-23 11:06:00,112,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind),,,,
2026-07-23 00:00:00,2026-07-23 11:07:00,113,NIFTY,2026-07-28 00:00:00,SETUP_PUT,24000,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,WALL_UNWIND_UP",,,,
