date_ist,entry_bucket_ist,exit_bucket_ist,symbol,side,strike,expiry_token,setup,entry_confidence,qty,entry_opt_ltp,exit_opt_ltp,hold_min,realized_pct,realized_pts,mfe_pct,mfe_opt_ltp,mfe_bucket_ist,mae_pct,mae_opt_ltp,mae_bucket_ist,exit_reason
2026-07-23 00:00:00,2026-07-23 12:02:00,2026-07-23 12:31:00,NIFTY,PUT,24000,26721,BULL_TRAP,62,65,156.55,197,29,25.84,40.45,25.84,197,2026-07-23 12:31:00,-2.3,152.95,2026-07-23 12:10:00,TARGET_PREMIUM 25.84% >= 25%
2026-07-23 00:00:00,2026-07-23 12:43:00,2026-07-23 13:10:00,NIFTY,PUT,23900,26721,BREAKOUT_DOWN,76,65,163.25,173.65,27,6.37,10.4,6.37,173.65,2026-07-23 13:10:00,-2.85,158.6,2026-07-23 12:57:00,SWITCH PUT|23850|26721
2026-07-23 00:00:00,2026-07-23 13:10:00,2026-07-23 13:41:00,NIFTY,PUT,23850,26721,BREAKOUT_DOWN,82,65,145.3,128.2,31,-11.77,-17.1,8.29,157.35,2026-07-23 13:17:00,-11.77,128.2,2026-07-23 13:41:00,REGIME_OPPOSITE persisted 2m
2026-07-23 00:00:00,2026-07-23 14:51:00,2026-07-23 15:03:00,NIFTY,PUT,23850,26721,BREAKOUT_DOWN,76,65,151.8,117.45,12,-22.63,-34.35,0,151.8,2026-07-23 14:51:00,-22.63,117.45,2026-07-23 15:03:00,SIGNAL_FLIP ENTRY_CALL (conf 78)
2026-07-23 00:00:00,2026-07-23 15:03:00,2026-07-23 15:28:00,NIFTY,CALL,23850,26721,BREAKOUT_UP,78,65,134.45,149.35,25,11.08,14.9,11.57,150,2026-07-23 15:26:00,-1.52,132.4,2026-07-23 15:04:00,FORCE_EXIT_TIME 15:28 >= 15:28
