date_ist,minute_bucket_ist,run_id,symbol,nse_status,spot,Δspot,call_oi_sum,Δcall_oi,put_oi_sum,Δput_oi,call_coi_sum,Δcall_coi,put_coi_sum,Δput_coi,net_diff,expected_move,churn,commitment,tv_ratio,tv_ratio_z,top_call_write_strike,top_call_write_score,top_put_write_strike,top_put_write_score,top_call_unwind_strike,top_call_unwind_score,top_put_unwind_strike,top_put_unwind_score,bucket_epoch_ms,expiry_used,atm_strike,overlap_strikes,d_call_oi_aligned,d_put_oi_aligned,call_oi_prev_aligned,put_oi_prev_aligned,call_oi_pct_aligned,put_oi_pct_aligned,d_net_oi_1m,total_vol_cum,d_total_vol_1m,d_total_vol_5m,atm_call_ltp,atm_put_ltp,d_atm_call_ltp_1m,d_atm_put_ltp_1m,d_atm_call_vol_1m,d_atm_put_vol_1m,call_wall_above,put_wall_below,call_wall_above_oi,put_wall_below_oi,d_call_wall_oi_5m,d_put_wall_oi_5m,call_wall_oi_pct_5m,put_wall_oi_pct_5m,d_expected_move_1m,d_expected_move_5m,expected_move_z
2026-07-23 00:00:00,2026-07-23 09:15:00,1,NIFTY,OK,23898.9,0,992520,0,1033918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784778350468,2026-07-28 00:00:00,23900,0,0,0,0,0,0,0,0,26163131,0,0,0,0,0,0,0,0,24200,23500,232632,127864,0,0,0,0,0,0,0
2026-07-23 00:00:00,2026-07-23 09:16:00,2,NIFTY,OK,23897.5,-1.4000000000014552,994186,1666,1035329,1411,1666,1666,1411,1411,-255,289.75,0,0,0.4027091554199689,0,24000,26759.5,0,0,0,0,23600,483.00000000000006,1784778411167,2026-07-28 00:00:00,23900,17,1666,1411,992520,1033918,0.0016785555958570104,0.0013647117082786061,3077,351287,0,0,141.3,148.45,141.3,148.45,0,0,24200,23500,232632,127864,0,0,0,0,289.75,0,0
2026-07-23 00:00:00,2026-07-23 09:17:00,3,NIFTY,OK,23899.35,1.8499999999985448,1032545,38359,1064002,28673,40025,38359,30084,28673,-9686,287.15,0.18125422420770915,0.18449348434769794,0.399696568051283,0,23900,892814,0,0,0,0,24000,225379,1784778469844,2026-07-28 00:00:00,23900,17,38359,28673,994186,1035329,0.03858332344249466,0.027694578245176172,67032,731295,380008,380008,141.65,145.5,0.3499999999999943,-2.9499999999999886,28623,38495,24200,23500,231188,128521,0,0,0,0,-2.6000000000000227,0,0
2026-07-23 00:00:00,2026-07-23 09:18:00,4,NIFTY,OK,23904.05,4.700000000000728,1051828,19283,1080890,16888,59308,19283,46972,16888,-2395,278.8,0.28700465790601476,0.17363175951641888,0.3878107403412519,0,23900,1388631.05,0,0,0,0,24200,230984.6,1784778530443,2026-07-28 00:00:00,23900,17,19283,16888,1032545,1064002,0.01867521512379606,0.01587215061625824,36171,963387,232092,612100,137.9,140.9,-3.75,-4.599999999999994,18706,23098,24200,23500,230489,128749,0,0,0,0,-8.349999999999966,0,0
2026-07-23 00:00:00,2026-07-23 09:19:00,5,NIFTY,OK,23904.05,0,1051828,0,1080890,0,59308,0,46972,0,0,278.8,0.28700465790601476,0.17363175951641888,0.3878107403412519,0.45722937005420394,23900,1388631.05,0,0,0,0,24200,230984.6,1784778589648,2026-07-28 00:00:00,23900,17,0,0,1051828,1080890,0,0,0,963387,0,612100,137.9,140.9,0,0,0,0,24200,23500,230489,128749,0,0,0,0,0,0,0
2026-07-23 00:00:00,2026-07-23 09:20:00,6,NIFTY,OK,23910.55,6.5,1051828,0,1080890,0,59308,0,46972,0,0,280.05,0.28700465790601476,0.17363175951641888,0.38860195753039617,0.4146467350123845,23900,1344929.05,0,0,0,0,24200,231800.8,1784778649618,2026-07-28 00:00:00,23900,17,0,0,1051828,1080890,0,0,0,899546,0,612100,139.9,140.15,2,-0.75,0,0,24200,23500,230489,128749,-2143,885,-0.009211974276969634,0.006921416505036602,1.25,0,-0.6190331181511748
2026-07-23 00:00:00,2026-07-23 09:21:00,7,NIFTY,OK,23938.2,27.650000000001455,1130090,49854,980574,25468,112770,53462,71491,24519,-24386,275.5,0.5274970341086975,0.1603466595531221,0.3813875020338956,0.335176671551089,23900,1738181.85,23600,16539.95,0,0,24200,134799,1784778712711,2026-07-28 00:00:00,23950,16,49854,25468,1038284,952141,0.048015764472918776,0.026748139193669845,75322,1389017,501269,1113369,129.05,146.45,13.300000000000011,-21.05000000000001,26114,20389,24200,23800,224943,102524,-7689,0,-0.033052202620447745,0,-4.550000000000011,-14.25,-1.2249004809205535
2026-07-23 00:00:00,2026-07-23 09:22:00,8,NIFTY,OK,23938.2,0,1130090,0,980574,0,112770,0,71491,0,0,275.5,0.3474551136514386,0.15203017340709418,0.3813875020338956,0.31135055251065874,23900,1738181.85,23600,16539.95,0,0,24200,134799,1784778769691,2026-07-28 00:00:00,23950,17,0,0,1130090,980574,0,0,0,1389017,0,733361,129.05,146.45,0,0,0,0,24200,23800,224943,102524,-6245,0,-0.02701264771527934,0,0,-11.649999999999977,-1.0290991739495081
2026-07-23 00:00:00,2026-07-23 09:23:00,9,NIFTY,OK,23944.45,6.25,1130090,0,980574,0,112770,0,71491,0,0,274.9,0.26427702372334017,0.13503406238795268,0.382484414605741,0.29985214275400246,23900,1522996.0499999998,23800,63290.5,0,0,24200,90037.5,1784778830870,2026-07-28 00:00:00,23950,17,0,0,1130090,980574,0,0,0,1445548,56531,557800,134.3,140.6,5.25,-5.849999999999994,4219,1899,24200,23800,224943,102524,-5546,0,-0.024061885816676717,0,-0.6000000000000227,-3.900000000000034,-0.9933510200808723
2026-07-23 00:00:00,2026-07-23 09:24:00,10,NIFTY,OK,23950.6,6.149999999997817,1138191,8101,998213,17639,120871,8101,89130,17639,9538,278.75,0.4268106594071159,0.11083304088436567,0.38867713099654505,0.33041760605081916,23900,1435520.7,23800,47633.799999999996,0,0,24200,103028,1784778889604,2026-07-28 00:00:00,23950,17,8101,17639,1130090,980574,0.007168455609730198,0.01798844350349897,25740,1799588,354040,911840,138,140.75,3.6999999999999886,0.15000000000000568,25233,14580,24200,23800,225457,106286,-5032,0,-0.021831844469801163,0,3.8500000000000227,-0.05000000000001137,-0.23642654955444256
2026-07-23 00:00:00,2026-07-23 09:25:00,11,NIFTY,OK,23944.8,-5.799999999999272,1141419,3228,1006025,7812,124099,3228,96942,7812,4584,278.4,0.5239885184433215,0.0996253230433438,0.38691766786555454,-0.2677423479851804,23900,1393075.2000000002,23800,74016,0,0,24200,90213.75,1784778949827,2026-07-28 00:00:00,23950,17,3228,7812,1138191,998213,0.0028360793575067803,0.007825985035258005,11040,2012984,213396,1125236,139.15,139.25,1.1500000000000057,-1.5,15784,10476,24200,23800,225082,107722,-5407,0,-0.02345882016061504,0,-0.35000000000002274,-1.650000000000034,-0.29053197393450636
2026-07-23 00:00:00,2026-07-23 09:26:00,12,NIFTY,OK,23941.6,-3.2000000000007276,1144742,3323,1011012,4987,127422,3323,101929,4987,1664,277.85,0.3302621727711047,0.06333185385777933,0.3861438353251391,-0.18886170866556193,23900,1542465.9000000001,23800,29134.1,0,0,24200,116600.79999999999,1784779010452,2026-07-28 00:00:00,23950,17,3323,4987,1141419,1006025,0.002911288492656947,0.004957133272035983,8310,2100981,87997,711964,136.35,141.5,-2.8000000000000114,2.25,6311,4134,24200,23800,224794,108384,-149,5860,-0.0006623900276959051,0.0571573485232726,-0.5499999999999545,2.3500000000000227,-0.21827102889007013
2026-07-23 00:00:00,2026-07-23 09:27:00,13,NIFTY,OK,23933.2,-8.399999999997817,1141503,-3239,1021385,10373,124183,-3239,112302,10373,13612,277.85,0.4094738146404252,0.058967126820422607,0.38436398917428377,-0.4305033122998817,23900,1562484,23800,35202.5,0,0,24200,147567.19999999998,1784779070197,2026-07-28 00:00:00,23950,17,-3239,10373,1144742,1011012,-0.0028294585155432404,0.010260016696142083,7134,2274663,173682,885646,135.2,142.65,-1.1500000000000057,1.1500000000000057,11349,11521,24000,23800,224338,111212,0,8688,0,0.08474113378330927,0,2.3500000000000227,0.12765072987772028
2026-07-23 00:00:00,2026-07-23 09:28:00,14,NIFTY,OK,23927,-6.200000000000728,1142478,975,1026747,5362,125158,975,117664,5362,4387,278.8,0.4344740633175443,0.06213553293890959,0.3849053080142271,-0.13563604366720514,23900,1852842.75,23600,2649,0,0,24200,240220.25,1784779130129,2026-07-28 00:00:00,23950,17,975,5362,1141503,1021385,0.0008541370456319431,0.005249734429230897,6337,2388020,113357,942472,129.55,149.25,-5.649999999999977,6.599999999999994,5815,8848,24000,23800,224364,111630,0,9106,0,0.0888182279271195,0.9499999999999886,3.900000000000034,0.7051183174196813
2026-07-23 00:00:00,2026-07-23 09:29:00,15,NIFTY,OK,23929.1,2.099999999998545,1145457,2979,1029080,2333,128137,2979,119997,2333,-646,276.3,0.3310640379998133,0.05296904756282374,0.3809474961959956,-1.293017416567411,23900,1741222.9,23800,12949.65,0,0,24200,196587,1784779189565,2026-07-28 00:00:00,23950,17,2979,2333,1142478,1026747,0.0026074900348190514,0.002272224803189101,5312,2519499,131479,719911,132.55,143.75,3,-5.5,6122,9321,24000,23800,226241,111827,0,5541,0,0.05213292437385921,-2.5,-2.4499999999999886,-0.664720652650197
2026-07-23 00:00:00,2026-07-23 09:30:00,16,NIFTY,OK,23921.7,-7.399999999997817,1120179,4639,1163508,2598,127659,-478,129590,9593,-2041,278.15,0.2517288927948532,0.059717849252874565,0.38499027823768633,0.30990632449188166,23900,1995226.5999999999,23500,5524,0,0,24200,243635.7,1784779250817,2026-07-28 00:00:00,23900,16,4639,2598,1102281,1026141,0.00420854573380109,0.002531815803091388,7237,2642147,68355,574870,153.55,124.6,-4.599999999999994,4.5,6160,8433,24000,23500,226961,134769,0,0,0,0,1.849999999999966,-0.25,0.6712481946282952
2026-07-23 00:00:00,2026-07-23 09:31:00,17,NIFTY,OK,23925.25,3.5499999999992724,1159430,9564,1021136,-10538,142110,14451,112053,-17537,-20102,277.95,0.3060453111715032,0.037530418729546024,0.3834043530402388,-0.4382975390252043,23900,2076486,23600,450.40000000000003,0,0,24200,277766.2,1784779310144,2026-07-28 00:00:00,23950,16,9564,-10538,1106920,1028739,0.008640190799696456,-0.01024360892315738,-974,2771973,180479,667352,128,149.95,-0.19999999999998863,0.549999999999983,7238,13591,24000,23800,228237,110046,0,1662,0,0.01533436669619132,-0.19999999999998863,0.0999999999999659,0.38615774773609834
2026-07-23 00:00:00,2026-07-23 09:33:00,18,NIFTY,OK,23913.4,-11.849999999998545,1141879,11978,1157367,3956,149359,7249,123449,11396,-8022,278,0.36445339037232205,0.04039056384014664,0.38352612003958075,-0.5228499536385901,23900,2669140.9499999997,0,0,0,0,24200,401912.80000000005,1784779410546,2026-07-28 00:00:00,23900,16,11978,3956,1116484,1018201,0.010728322125529788,0.0038852839468827864,15934,3183502,344298,837968,145.8,132.2,-8.5,6.8999999999999915,29854,48117,24000,23500,227465,135210,3127,0,0.013938788791912203,0,0.05000000000001137,0.14999999999997726,0.2674795496214097
2026-07-23 00:00:00,2026-07-23 09:33:00,19,NIFTY,OK,23913.4,0,1141879,0,1157367,0,149359,0,123449,0,0,278,0.3151515757774505,0.03796381782777242,0.38352612003958075,-0.5955571074107562,23900,2669140.9499999997,0,0,0,0,24200,401912.80000000005,1784779429664,2026-07-28 00:00:00,23900,17,0,0,1141879,1157367,0,0,0,3183502,0,724611,145.8,132.2,0,0,0,0,24000,23500,227465,135210,3101,0,0.01382129040309497,0,0,-0.8000000000000114,-0.007605277459931057
2026-07-23 00:00:00,2026-07-23 09:34:00,20,NIFTY,OK,23916.85,3.4499999999970896,1157630,15751,1164125,6758,165110,15751,130207,6758,-8993,278,0.3049529343104677,0.06314174903181521,0.3831795623923463,-0.6333853168244473,23900,2910225.1,0,0,0,0,24200,405418.8,1784779490030,2026-07-28 00:00:00,23900,17,15751,6758,1141879,1157367,0.013793930880592426,0.005839115855212737,22509,3298396,114894,708026,147.1,130.9,1.299999999999983,-1.299999999999983,9615,16013,24000,23500,229739,136912,3498,0,0.015461388519322316,0,0,1.6999999999999886,0.11490860778616722
2026-07-23 00:00:00,2026-07-23 09:35:00,21,NIFTY,OK,23912.4,-4.44999999999709,1157630,0,1164125,0,165110,0,130207,0,0,277.65,0.30988411783327696,0.05207825150283193,0.3839542280242501,0.04580696375994453,23900,2754941.7,23500,3619.2000000000003,0,0,24200,357449.39999999997,1784779550283,2026-07-28 00:00:00,23900,17,0,0,1157630,1164125,0,0,0,3378200,79804,719475,150,127.65,2.9000000000000057,-3.25,8046,10552,24000,23500,229739,136912,2778,2143,0.012239988368045612,0.015901282935986763,-0.35000000000002274,-0.5,-0.3459084334275525
2026-07-23 00:00:00,2026-07-23 09:36:00,22,NIFTY,OK,23893.9,-18.5,1166720,9090,1166512,2387,174200,9090,132594,2387,-6703,276.70000000000005,0.33016048125518593,0.0648024705941914,0.3851491901108272,1.1602748255711204,23900,3517391.0999999996,0,0,0,0,24200,595598.9,1784779609660,2026-07-28 00:00:00,23900,17,9090,2387,1157630,1164125,0.007852249855307827,0.002050467089015355,11477,3609545,231345,770341,138.15,138.55,-11.849999999999994,10.900000000000006,20740,32357,24000,23500,230670,137334,2433,0,0.010659971871344261,0,-0.9499999999999318,-1.2499999999999432,-1.5147415909650674
2026-07-23 00:00:00,2026-07-23 09:37:00,23,NIFTY,OK,23893.9,0,1166720,0,1166512,0,174200,0,132594,0,0,276.70000000000005,0.1825977871038971,0.0797712906913152,0.3851491901108272,1.03916959682306,23900,3517391.0999999996,0,0,0,0,24200,595598.9,1784779669516,2026-07-28 00:00:00,23900,17,0,0,1166720,1166512,0,0,0,3609545,0,426043,138.15,138.55,0,0,0,0,24000,23500,230670,137334,3205,2124,0.014090079792495548,0.015708897270911914,0,-1.2999999999999545,-1.2304655887672606
2026-07-23 00:00:00,2026-07-23 09:38:00,24,NIFTY,OK,23899.45,5.549999999999272,1182223,15503,1161959,-4553,189703,15503,128041,-4553,-20056,276,0.28705322368314407,0.06677911443665896,0.38420030956310564,0.33522169168663096,23900,3803857.4,0,0,0,0,24200,610368.25,1784779733563,2026-07-28 00:00:00,23900,17,15503,-4553,1166720,1166512,0.013287678277564455,-0.00390308886663832,10950,3856407,246862,672905,138.8,137.2,0.6500000000000057,-1.3500000000000227,19412,32520,24000,23500,232491,137463,5026,2253,0.022095707031851056,0.016662968715331707,-0.7000000000000455,-2,-1.7182623896136893
2026-07-23 00:00:00,2026-07-23 09:39:00,25,NIFTY,OK,23899.45,0,1182223,0,1161959,0,189703,0,128041,0,0,276,0.23804081764982413,0.04019096397741263,0.38420030956310564,0.10212996690852046,23900,3803857.4,0,0,0,0,24200,610368.25,1784779789682,2026-07-28 00:00:00,23900,17,0,0,1182223,1161959,0,0,0,3856407,0,558011,138.8,137.2,0,0,0,0,24000,23500,232491,137463,2752,551,0.011978810737402009,0.004024482879513848,0,-2,-1.5905544866023968
2026-07-23 00:00:00,2026-07-23 09:40:00,26,NIFTY,OK,23913.95,14.5,1186947,4724,1162207,248,194427,4724,128289,248,-4476,274.25,0.2577706697815469,0.045246993194537795,0.3787742051929968,-2.775336307319333,23900,3545814.6,23500,7110.599999999999,0,0,24200,476024.85,1784779849929,2026-07-28 00:00:00,23900,17,4724,248,1182223,1161959,0.003995862032797535,0.0002134326598442802,4972,3983743,127336,605543,144.3,129.95,5.5,-7.25,10786,14593,24000,23500,232463,138022,2724,1110,0.01185693330257379,0.00810739745237817,-1.75,-3.3999999999999773,-2.259879826303525
2026-07-23 00:00:00,2026-07-23 09:41:00,27,NIFTY,OK,23910.65,-3.2999999999992724,1187604,657,1168611,6404,195084,657,134693,6404,5747,272.8,0.25700074059455524,0.03795398885969591,0.3780478351865087,-2.080504480172711,23900,3661697.6,23500,4398,0,0,24200,575565.5,1784779909561,2026-07-28 00:00:00,23900,17,657,6404,1186947,1162207,0.0005535209238491693,0.005510206013214514,7061,4215094,231351,605549,142.25,130.55,-2.0500000000000114,0.6000000000000227,21152,29934,24000,23500,232401,138859,1731,1525,0.007504226817531538,0.011104315027596954,-1.4499999999999886,-3.900000000000034,-2.1839116426605667
2026-07-23 00:00:00,2026-07-23 09:42:00,28,NIFTY,OK,23910.65,0,1187604,0,1168611,0,195084,0,134693,0,0,272.8,0.25700074059455524,0.03795398885969591,0.3780478351865087,-1.5775410720248277,23900,3661697.6,23500,4398,0,0,24200,575565.5,1784779969763,2026-07-28 00:00:00,23900,17,0,0,1187604,1168611,0,0,0,4215094,0,605549,142.25,130.55,0,0,0,0,24000,23500,232401,138859,1731,1525,0.007504226817531538,0.011104315027596954,0,-3.900000000000034,-1.6487564031118267
