timestamp_ist,date_ist,minute_bucket_ist,minuteBucketIst,run_id,status,nifty_status,fetch_ms_total,error_message,rows_snapshot_appended,rows_strikes_appended
2026-07-24 09:15:00,2026-07-24 00:00:00,2026-07-24 09:15:00,2026-07-24 09:15:00,1,OK,OK,320,,1,17
2026-07-24 09:17:00,2026-07-24 00:00:00,2026-07-24 09:17:00,2026-07-24 09:17:00,2,OK,OK,649,,1,17
2026-07-24 09:17:00,2026-07-24 00:00:00,2026-07-24 09:17:00,2026-07-24 09:17:00,3,OK,OK,476,,1,17
2026-07-24 09:18:00,2026-07-24 00:00:00,2026-07-24 09:18:00,2026-07-24 09:18:00,4,OK,OK,537,,1,17
2026-07-24 09:19:00,2026-07-24 00:00:00,2026-07-24 09:19:00,2026-07-24 09:19:00,5,OK,OK,3124,,1,17
2026-07-24 09:20:00,2026-07-24 00:00:00,2026-07-24 09:20:00,2026-07-24 09:20:00,6,OK,OK,78,,1,17
2026-07-24 09:21:00,2026-07-24 00:00:00,2026-07-24 09:21:00,2026-07-24 09:21:00,7,OK,OK,72,,1,17
2026-07-24 09:22:00,2026-07-24 00:00:00,2026-07-24 09:22:00,2026-07-24 09:22:00,8,OK,OK,56,,1,17
2026-07-24 09:23:00,2026-07-24 00:00:00,2026-07-24 09:23:00,2026-07-24 09:23:00,9,OK,OK,1108,,1,17
2026-07-24 09:24:00,2026-07-24 00:00:00,2026-07-24 09:24:00,2026-07-24 09:24:00,10,OK,OK,188,,1,17
2026-07-24 09:25:00,2026-07-24 00:00:00,2026-07-24 09:25:00,2026-07-24 09:25:00,11,OK,OK,67,,1,17
2026-07-24 09:26:00,2026-07-24 00:00:00,2026-07-24 09:26:00,2026-07-24 09:26:00,12,OK,OK,56,,1,17
2026-07-24 09:27:00,2026-07-24 00:00:00,2026-07-24 09:27:00,2026-07-24 09:27:00,13,OK,OK,110,,1,17
2026-07-24 09:28:00,2026-07-24 00:00:00,2026-07-24 09:28:00,2026-07-24 09:28:00,14,OK,OK,630,,1,17
2026-07-24 09:29:00,2026-07-24 00:00:00,2026-07-24 09:29:00,2026-07-24 09:29:00,15,OK,OK,350,,1,17
2026-07-24 09:30:00,2026-07-24 00:00:00,2026-07-24 09:30:00,2026-07-24 09:30:00,16,OK,OK,207,,1,17
2026-07-24 09:31:00,2026-07-24 00:00:00,2026-07-24 09:31:00,2026-07-24 09:31:00,17,OK,OK,77,,1,17
2026-07-24 09:32:00,2026-07-24 00:00:00,2026-07-24 09:32:00,2026-07-24 09:32:00,18,OK,OK,66,,1,17
2026-07-24 09:33:00,2026-07-24 00:00:00,2026-07-24 09:33:00,2026-07-24 09:33:00,19,OK,OK,111,,1,17
2026-07-24 09:35:00,2026-07-24 00:00:00,2026-07-24 09:35:00,2026-07-24 09:35:00,20,OK,OK,52,,1,17
2026-07-24 09:35:00,2026-07-24 00:00:00,2026-07-24 09:35:00,2026-07-24 09:35:00,21,OK,OK,387,,1,17
2026-07-24 09:36:00,2026-07-24 00:00:00,2026-07-24 09:36:00,2026-07-24 09:36:00,22,OK,OK,105,,1,17
2026-07-24 09:37:00,2026-07-24 00:00:00,2026-07-24 09:37:00,2026-07-24 09:37:00,23,OK,OK,1692,,1,17
2026-07-24 09:38:00,2026-07-24 00:00:00,2026-07-24 09:38:00,2026-07-24 09:38:00,24,OK,OK,39,,1,17
2026-07-24 09:39:00,2026-07-24 00:00:00,2026-07-24 09:39:00,2026-07-24 09:39:00,25,OK,OK,350,,1,17
2026-07-24 09:40:00,2026-07-24 00:00:00,2026-07-24 09:40:00,2026-07-24 09:40:00,26,OK,OK,170,,1,17
2026-07-24 09:41:00,2026-07-24 00:00:00,2026-07-24 09:41:00,2026-07-24 09:41:00,27,OK,OK,414,,1,17
2026-07-24 09:42:00,2026-07-24 00:00:00,2026-07-24 09:42:00,2026-07-24 09:42:00,28,OK,OK,243,,1,17
2026-07-24 09:43:00,2026-07-24 00:00:00,2026-07-24 09:43:00,2026-07-24 09:43:00,29,OK,OK,153,,1,17
2026-07-24 09:44:00,2026-07-24 00:00:00,2026-07-24 09:44:00,2026-07-24 09:44:00,30,OK,OK,115,,1,17
2026-07-24 09:45:00,2026-07-24 00:00:00,2026-07-24 09:45:00,2026-07-24 09:45:00,31,OK,OK,41,,1,17
2026-07-24 09:46:00,2026-07-24 00:00:00,2026-07-24 09:46:00,2026-07-24 09:46:00,32,OK,OK,453,,1,17
2026-07-24 09:47:00,2026-07-24 00:00:00,2026-07-24 09:47:00,2026-07-24 09:47:00,33,OK,OK,655,,1,17
2026-07-24 09:48:00,2026-07-24 00:00:00,2026-07-24 09:48:00,2026-07-24 09:48:00,34,OK,OK,150,,1,17
2026-07-24 09:49:00,2026-07-24 00:00:00,2026-07-24 09:49:00,2026-07-24 09:49:00,35,OK,OK,297,,1,17
2026-07-24 09:50:00,2026-07-24 00:00:00,2026-07-24 09:50:00,2026-07-24 09:50:00,36,OK,OK,148,,1,17
2026-07-24 09:51:00,2026-07-24 00:00:00,2026-07-24 09:51:00,2026-07-24 09:51:00,37,OK,OK,393,,1,17
2026-07-24 09:52:00,2026-07-24 00:00:00,2026-07-24 09:52:00,2026-07-24 09:52:00,38,OK,OK,595,,1,17
2026-07-24 09:53:00,2026-07-24 00:00:00,2026-07-24 09:53:00,2026-07-24 09:53:00,39,OK,OK,687,,1,17
2026-07-24 09:54:00,2026-07-24 00:00:00,2026-07-24 09:54:00,2026-07-24 09:54:00,40,OK,OK,826,,1,17
2026-07-24 09:55:00,2026-07-24 00:00:00,2026-07-24 09:55:00,2026-07-24 09:55:00,41,OK,OK,250,,1,17
2026-07-24 09:56:00,2026-07-24 00:00:00,2026-07-24 09:56:00,2026-07-24 09:56:00,42,OK,OK,478,,1,17
2026-07-24 09:57:00,2026-07-24 00:00:00,2026-07-24 09:57:00,2026-07-24 09:57:00,43,OK,OK,267,,1,17
2026-07-24 09:58:00,2026-07-24 00:00:00,2026-07-24 09:58:00,2026-07-24 09:58:00,44,OK,OK,488,,1,17
2026-07-24 09:59:00,2026-07-24 00:00:00,2026-07-24 09:59:00,2026-07-24 09:59:00,45,OK,OK,38,,1,17
2026-07-24 10:00:00,2026-07-24 00:00:00,2026-07-24 10:00:00,2026-07-24 10:00:00,46,OK,OK,389,,1,17
2026-07-24 10:01:00,2026-07-24 00:00:00,2026-07-24 10:01:00,2026-07-24 10:01:00,47,OK,OK,82,,1,17
2026-07-24 10:02:00,2026-07-24 00:00:00,2026-07-24 10:02:00,2026-07-24 10:02:00,48,OK,OK,305,,1,17
2026-07-24 10:03:00,2026-07-24 00:00:00,2026-07-24 10:03:00,2026-07-24 10:03:00,49,OK,OK,422,,1,17
2026-07-24 10:04:00,2026-07-24 00:00:00,2026-07-24 10:04:00,2026-07-24 10:04:00,50,OK,OK,2010,,1,17
2026-07-24 10:05:00,2026-07-24 00:00:00,2026-07-24 10:05:00,2026-07-24 10:05:00,51,OK,OK,560,,1,17
2026-07-24 10:06:00,2026-07-24 00:00:00,2026-07-24 10:06:00,2026-07-24 10:06:00,52,OK,OK,723,,1,17
