date_ist,minute_bucket_ist,run_id,symbol,expiry_used,signal,strike,moneyness,setup,confidence,reason,stop_underlying,target_underlying,stop_premium_pct,target_premium_pct
2026-07-24 00:00:00,2026-07-24 09:28:00,14,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23750,ITM1,BREAKOUT_DOWN,48,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,PIN,CHOP",,,,
2026-07-24 00:00:00,2026-07-24 09:29:00,15,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23700,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind),,,,
2026-07-24 00:00:00,2026-07-24 09:36:00,22,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23700,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | CALL_MOM,,,,
2026-07-24 00:00:00,2026-07-24 09:37:00,23,NIFTY,2026-07-28 00:00:00,ENTRY_PUT,23650,ATM,BREAKOUT_DOWN,70,"Breakout DOWN held + bearish flow + PUT momentum | VOL_EXP,PUT_MOM,COMMITTED,WALL_SHIFT",23763.644999999997,23530.815,-30,40
2026-07-24 00:00:00,2026-07-24 09:38:00,24,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23650,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,VOL_EXP",,,,
2026-07-24 00:00:00,2026-07-24 09:39:00,25,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23700,ITM1,BREAKOUT_DOWN,60,"Breakout DOWN setup (waiting for flow/momentum/unwind) | COMMITTED,TAIL_LOW",,,,
2026-07-24 00:00:00,2026-07-24 09:44:00,30,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23700,ITM1,BREAKOUT_DOWN,42,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,CALL_MOM,WALL_UNWIND_DOWN,TAIL_LOW,CHOP",,,,
2026-07-24 00:00:00,2026-07-24 09:52:00,38,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23700,ITM1,BREAKOUT_DOWN,52,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,PUT_MOM,TAIL_LOW",,,,
2026-07-24 00:00:00,2026-07-24 10:04:00,50,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23700,ITM1,BREAKOUT_DOWN,52,"Breakout DOWN setup (waiting for flow/momentum/unwind) | CALL_MOM,TAIL_LOW",,,,
2026-07-24 00:00:00,2026-07-24 10:05:00,51,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23650,ITM1,BREAKOUT_DOWN,52,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,TAIL_LOW",,,,
2026-07-24 00:00:00,2026-07-24 10:06:00,52,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23650,ITM1,BREAKOUT_DOWN,52,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,PUT_MOM,TAIL_LOW",,,,
2026-07-24 00:00:00,2026-07-24 10:07:00,53,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23650,ITM1,BREAKOUT_DOWN,52,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,TAIL_LOW",,,,
2026-07-24 00:00:00,2026-07-24 10:38:00,84,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23600,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | TAIL_LOW,RANGE",,,,
2026-07-24 00:00:00,2026-07-24 10:39:00,85,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23650,ATM,BREAKOUT_UP,58,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,TAIL_LOW",,,,
2026-07-24 00:00:00,2026-07-24 10:40:00,86,NIFTY,2026-07-28 00:00:00,SETUP_CALL,23650,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | TAIL_LOW,,,,
2026-07-24 00:00:00,2026-07-24 10:55:00,101,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23700,ITM1,BREAKOUT_DOWN,52,"Breakout DOWN setup (waiting for flow/momentum/unwind) | WALL_UNWIND_UP,TAIL_LOW",,,,
2026-07-24 00:00:00,2026-07-24 10:56:00,102,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23700,ITM1,BREAKOUT_DOWN,52,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,WALL_UNWIND_UP,TAIL_LOW",,,,
2026-07-24 00:00:00,2026-07-24 10:57:00,103,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23700,ITM1,BREAKOUT_DOWN,52,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,WALL_UNWIND_UP,TAIL_LOW,RANGE",,,,
2026-07-24 00:00:00,2026-07-24 10:58:00,104,NIFTY,2026-07-28 00:00:00,SETUP_PUT,23700,ITM1,BREAKOUT_DOWN,52,"Breakout DOWN setup (waiting for flow/momentum/unwind) | CALL_MOM,TAIL_LOW,RANGE",,,,
