date_ist,minute_bucket_ist,run_id,symbol,alert_code,state,severity,value,message,meta
2026-07-31 00:00:00,2026-07-31 09:20:00,6,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,0,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-31 09:20"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-31 09:17"",""last_updated_ist"":""2026-07-31 09:20:00""}"
2026-07-31 00:00:00,2026-07-31 09:20:00,6,NIFTY,OPTION_MOMENTUM_CALL,OFF,MED,0,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|OFF|2026-07-31 09:20"",""threshold"":1.5,""value"":0,""since_minute_bucket_ist"":""2026-07-31 09:19"",""last_updated_ist"":""2026-07-31 09:20:00""}"
2026-07-31 00:00:00,2026-07-31 09:20:00,6,NIFTY,WALL_SHIFT_REGIME,OFF,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|OFF|2026-07-31 09:20"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":""2026-07-31 09:19"",""last_updated_ist"":""2026-07-31 09:20:00""}"
2026-07-31 00:00:00,2026-07-31 09:21:00,7,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0449,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-31 09:21"",""threshold"":0.005,""value"":0.0449,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:21:00""}"
2026-07-31 00:00:00,2026-07-31 09:21:00,7,NIFTY,REGIME_RANGE_PIN,ON,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|ON|2026-07-31 09:21"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:21:00""}"
2026-07-31 00:00:00,2026-07-31 09:21:00,7,NIFTY,REGIME_TRANSITION_UNCERTAIN,OFF,LOW,1,Transition/uncertain regime,"{""dedupe_key"":""NIFTY|REGIME_TRANSITION_UNCERTAIN|OFF|2026-07-31 09:21"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":""2026-07-31 09:19"",""last_updated_ist"":""2026-07-31 09:21:00""}"
2026-07-31 00:00:00,2026-07-31 09:21:00,7,NIFTY,OPTION_MOMENTUM_PUT,ON,MED,6.05,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|ON|2026-07-31 09:21"",""threshold"":1.5,""value"":6.05,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:21:00""}"
2026-07-31 00:00:00,2026-07-31 09:22:00,8,NIFTY,VOL_CONTRACTION,ON,LOW,-0.0064,Volatility contracting (straddle down),"{""dedupe_key"":""NIFTY|VOL_CONTRACTION|ON|2026-07-31 09:22"",""threshold"":-0.03,""value"":-0.0064,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:22:00""}"
2026-07-31 00:00:00,2026-07-31 09:22:00,8,NIFTY,OPTION_MOMENTUM_CALL,ON,MED,6,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|ON|2026-07-31 09:22"",""threshold"":1.5,""value"":6,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:22:00""}"
2026-07-31 00:00:00,2026-07-31 09:22:00,8,NIFTY,OPTION_MOMENTUM_PUT,OFF,MED,-7.5,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|OFF|2026-07-31 09:22"",""threshold"":1.5,""value"":-7.5,""since_minute_bucket_ist"":""2026-07-31 09:21"",""last_updated_ist"":""2026-07-31 09:22:00""}"
2026-07-31 00:00:00,2026-07-31 09:22:00,8,NIFTY,WALL_SHIFT_REGIME,ON,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|ON|2026-07-31 09:22"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:22:00""}"
2026-07-31 00:00:00,2026-07-31 09:23:00,9,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,0,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-31 09:23"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-31 09:21"",""last_updated_ist"":""2026-07-31 09:23:00""}"
2026-07-31 00:00:00,2026-07-31 09:23:00,9,NIFTY,VOL_CONTRACTION,OFF,LOW,-0.0026,Volatility contracting (straddle down),"{""dedupe_key"":""NIFTY|VOL_CONTRACTION|OFF|2026-07-31 09:23"",""threshold"":-0.03,""value"":-0.0026,""since_minute_bucket_ist"":""2026-07-31 09:22"",""last_updated_ist"":""2026-07-31 09:23:00""}"
2026-07-31 00:00:00,2026-07-31 09:23:00,9,NIFTY,OPTION_MOMENTUM_CALL,OFF,MED,0,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|OFF|2026-07-31 09:23"",""threshold"":1.5,""value"":0,""since_minute_bucket_ist"":""2026-07-31 09:22"",""last_updated_ist"":""2026-07-31 09:23:00""}"
2026-07-31 00:00:00,2026-07-31 09:23:00,9,NIFTY,WALL_SHIFT_REGIME,OFF,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|OFF|2026-07-31 09:23"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":""2026-07-31 09:22"",""last_updated_ist"":""2026-07-31 09:23:00""}"
2026-07-31 00:00:00,2026-07-31 09:24:00,10,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0174,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-31 09:24"",""threshold"":0.005,""value"":0.0174,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:24:00""}"
2026-07-31 00:00:00,2026-07-31 09:24:00,10,NIFTY,CHURN_CHOP,ON,LOW,0.0495,High OI churn while price flat (chop),"{""dedupe_key"":""NIFTY|CHURN_CHOP|ON|2026-07-31 09:24"",""threshold"":0.04,""value"":0.0495,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:24:00""}"
2026-07-31 00:00:00,2026-07-31 09:24:00,10,NIFTY,WALL_SHIFT_REGIME,ON,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|ON|2026-07-31 09:24"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:24:00""}"
2026-07-31 00:00:00,2026-07-31 09:25:00,11,NIFTY,OPTION_MOMENTUM_PUT,ON,MED,2.3,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|ON|2026-07-31 09:25"",""threshold"":1.5,""value"":2.3,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:25:00""}"
2026-07-31 00:00:00,2026-07-31 09:25:00,11,NIFTY,CHURN_CHOP,OFF,LOW,0.0216,High OI churn while price flat (chop),"{""dedupe_key"":""NIFTY|CHURN_CHOP|OFF|2026-07-31 09:25"",""threshold"":0.04,""value"":0.0216,""since_minute_bucket_ist"":""2026-07-31 09:24"",""last_updated_ist"":""2026-07-31 09:25:00""}"
2026-07-31 00:00:00,2026-07-31 09:25:00,11,NIFTY,WALL_SHIFT_REGIME,OFF,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|OFF|2026-07-31 09:25"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":""2026-07-31 09:24"",""last_updated_ist"":""2026-07-31 09:25:00""}"
2026-07-31 00:00:00,2026-07-31 09:26:00,12,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,0,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-31 09:26"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-31 09:24"",""last_updated_ist"":""2026-07-31 09:26:00""}"
2026-07-31 00:00:00,2026-07-31 09:26:00,12,NIFTY,OPTION_MOMENTUM_PUT,OFF,MED,0,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|OFF|2026-07-31 09:26"",""threshold"":1.5,""value"":0,""since_minute_bucket_ist"":""2026-07-31 09:25"",""last_updated_ist"":""2026-07-31 09:26:00""}"
2026-07-31 00:00:00,2026-07-31 09:27:00,13,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0224,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-31 09:27"",""threshold"":0.005,""value"":0.0224,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:27:00""}"
2026-07-31 00:00:00,2026-07-31 09:28:00,14,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,0,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-31 09:28"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-31 09:27"",""last_updated_ist"":""2026-07-31 09:28:00""}"
2026-07-31 00:00:00,2026-07-31 09:28:00,14,NIFTY,VOL_EXPANSION,ON,MED,0.001,Volatility expanding (straddle up),"{""dedupe_key"":""NIFTY|VOL_EXPANSION|ON|2026-07-31 09:28"",""threshold"":0.02,""value"":0.001,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:28:00""}"
2026-07-31 00:00:00,2026-07-31 09:28:00,14,NIFTY,OPTION_MOMENTUM_PUT,ON,MED,1.7,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|ON|2026-07-31 09:28"",""threshold"":1.5,""value"":1.7,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:28:00""}"
2026-07-31 00:00:00,2026-07-31 09:29:00,15,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0063,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-31 09:29"",""threshold"":0.005,""value"":0.0063,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:29:00""}"
2026-07-31 00:00:00,2026-07-31 09:30:00,16,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,-0.0007,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-31 09:30"",""threshold"":0.005,""value"":-0.0007,""since_minute_bucket_ist"":""2026-07-31 09:29"",""last_updated_ist"":""2026-07-31 09:30:00""}"
2026-07-31 00:00:00,2026-07-31 09:30:00,16,NIFTY,FLOW_BEARISH_BUILD,ON,HIGH,0.0072,Bearish build (premium-confirmed writing / resistance),"{""dedupe_key"":""NIFTY|FLOW_BEARISH_BUILD|ON|2026-07-31 09:30"",""threshold"":0.005,""value"":0.0072,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:30:00""}"
2026-07-31 00:00:00,2026-07-31 09:30:00,16,NIFTY,EXP_RANGE_BREAKOUT_WATCH_DOWN,ON,MED,24340.3,Expected-range watch DOWN,"{""dedupe_key"":""NIFTY|EXP_RANGE_BREAKOUT_WATCH_DOWN|ON|2026-07-31 09:30"",""threshold"":24343.51,""value"":24340.3,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:30:00""}"
2026-07-31 00:00:00,2026-07-31 09:30:00,16,NIFTY,CHURN_COMMITTED,ON,MED,-0.0002,Price move + aligned flow (committed),"{""dedupe_key"":""NIFTY|CHURN_COMMITTED|ON|2026-07-31 09:30"",""threshold"":0.0001,""value"":-0.0002,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:30:00""}"
2026-07-31 00:00:00,2026-07-31 09:30:00,16,NIFTY,WALL_SHIFT_REGIME,ON,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|ON|2026-07-31 09:30"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:30:00""}"
2026-07-31 00:00:00,2026-07-31 09:31:00,17,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0075,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-07-31 09:31"",""threshold"":0.005,""value"":0.0075,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:31:00""}"
2026-07-31 00:00:00,2026-07-31 09:31:00,17,NIFTY,FLOW_BEARISH_BUILD,OFF,HIGH,0.0254,Bearish build (premium-confirmed writing / resistance),"{""dedupe_key"":""NIFTY|FLOW_BEARISH_BUILD|OFF|2026-07-31 09:31"",""threshold"":0.005,""value"":0.0254,""since_minute_bucket_ist"":""2026-07-31 09:30"",""last_updated_ist"":""2026-07-31 09:31:00""}"
2026-07-31 00:00:00,2026-07-31 09:31:00,17,NIFTY,REGIME_RANGE_PIN,OFF,LOW,0.0001,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|OFF|2026-07-31 09:31"",""threshold"":0.001,""value"":0.0001,""since_minute_bucket_ist"":""2026-07-31 09:21"",""last_updated_ist"":""2026-07-31 09:31:00""}"
2026-07-31 00:00:00,2026-07-31 09:31:00,17,NIFTY,REGIME_TRANSITION_UNCERTAIN,ON,LOW,1,Transition/uncertain regime,"{""dedupe_key"":""NIFTY|REGIME_TRANSITION_UNCERTAIN|ON|2026-07-31 09:31"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:31:00""}"
2026-07-31 00:00:00,2026-07-31 09:31:00,17,NIFTY,EXP_RANGE_BREAKOUT_CONFIRMED_DOWN,ON,HIGH,2,Expected-range breakout CONFIRMED DOWN,"{""dedupe_key"":""NIFTY|EXP_RANGE_BREAKOUT_CONFIRMED_DOWN|ON|2026-07-31 09:31"",""threshold"":2,""value"":2,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:31:00""}"
2026-07-31 00:00:00,2026-07-31 09:31:00,17,NIFTY,CHURN_COMMITTED,OFF,MED,-0.0002,Price move + aligned flow (committed),"{""dedupe_key"":""NIFTY|CHURN_COMMITTED|OFF|2026-07-31 09:31"",""threshold"":0.0001,""value"":-0.0002,""since_minute_bucket_ist"":""2026-07-31 09:30"",""last_updated_ist"":""2026-07-31 09:31:00""}"
2026-07-31 00:00:00,2026-07-31 09:32:00,18,NIFTY,REGIME_TREND_DOWN,ON,MED,-0.0012,Trend DOWN (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_DOWN|ON|2026-07-31 09:32"",""threshold"":-0.001,""value"":-0.0012,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:32:00""}"
2026-07-31 00:00:00,2026-07-31 09:32:00,18,NIFTY,REGIME_TRANSITION_UNCERTAIN,OFF,LOW,1,Transition/uncertain regime,"{""dedupe_key"":""NIFTY|REGIME_TRANSITION_UNCERTAIN|OFF|2026-07-31 09:32"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":""2026-07-31 09:31"",""last_updated_ist"":""2026-07-31 09:32:00""}"
2026-07-31 00:00:00,2026-07-31 09:32:00,18,NIFTY,WALL_SHIFT_REGIME,OFF,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|OFF|2026-07-31 09:32"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":""2026-07-31 09:30"",""last_updated_ist"":""2026-07-31 09:32:00""}"
2026-07-31 00:00:00,2026-07-31 09:33:00,19,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,0,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-07-31 09:33"",""threshold"":0.005,""value"":0,""since_minute_bucket_ist"":""2026-07-31 09:31"",""last_updated_ist"":""2026-07-31 09:33:00""}"
2026-07-31 00:00:00,2026-07-31 09:33:00,19,NIFTY,OPTION_MOMENTUM_PUT,OFF,MED,0,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|OFF|2026-07-31 09:33"",""threshold"":1.5,""value"":0,""since_minute_bucket_ist"":""2026-07-31 09:28"",""last_updated_ist"":""2026-07-31 09:33:00""}"
2026-07-31 00:00:00,2026-07-31 09:34:00,20,NIFTY,FLOW_BEARISH_BUILD,ON,HIGH,0.0375,Bearish build (premium-confirmed writing / resistance),"{""dedupe_key"":""NIFTY|FLOW_BEARISH_BUILD|ON|2026-07-31 09:34"",""threshold"":0.005,""value"":0.0375,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:34:00""}"
2026-07-31 00:00:00,2026-07-31 09:34:00,20,NIFTY,OPTION_MOMENTUM_PUT,ON,MED,3.05,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|ON|2026-07-31 09:34"",""threshold"":1.5,""value"":3.05,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:34:00""}"
2026-07-31 00:00:00,2026-07-31 09:34:00,20,NIFTY,CHURN_COMMITTED,ON,MED,-0.0003,Price move + aligned flow (committed),"{""dedupe_key"":""NIFTY|CHURN_COMMITTED|ON|2026-07-31 09:34"",""threshold"":0.0001,""value"":-0.0003,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:34:00""}"
2026-07-31 00:00:00,2026-07-31 09:34:00,20,NIFTY,STEALTH_BUILD_BEAR,ON,MED,0.0375,"Stealth bearish build (calls build, spot flat)","{""dedupe_key"":""NIFTY|STEALTH_BUILD_BEAR|ON|2026-07-31 09:34"",""threshold"":0.008,""value"":0.0375,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:34:00""}"
2026-07-31 00:00:00,2026-07-31 09:34:00,20,NIFTY,WALL_SHIFT_REGIME,ON,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|ON|2026-07-31 09:34"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:34:00""}"
2026-07-31 00:00:00,2026-07-31 09:35:00,21,NIFTY,TRADE_LIMIT_REACHED,ON,MED,1,Cooldown active (2m),"{""dedupe_key"":""NIFTY|TRADE_LIMIT_REACHED|ON|2026-07-31 09:35"",""threshold"":500,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:35:00""}"
2026-07-31 00:00:00,2026-07-31 09:35:00,21,NIFTY,OPTION_MOMENTUM_PUT,OFF,MED,1.2,ATM PUT momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_PUT|OFF|2026-07-31 09:35"",""threshold"":1.5,""value"":1.2,""since_minute_bucket_ist"":""2026-07-31 09:34"",""last_updated_ist"":""2026-07-31 09:35:00""}"
2026-07-31 00:00:00,2026-07-31 09:35:00,21,NIFTY,CHURN_COMMITTED,OFF,MED,-0.0001,Price move + aligned flow (committed),"{""dedupe_key"":""NIFTY|CHURN_COMMITTED|OFF|2026-07-31 09:35"",""threshold"":0.0001,""value"":-0.0001,""since_minute_bucket_ist"":""2026-07-31 09:34"",""last_updated_ist"":""2026-07-31 09:35:00""}"
2026-07-31 00:00:00,2026-07-31 09:35:00,21,NIFTY,WALL_SHIFT_REGIME,OFF,MED,1,Wall strike shifted materially (>= 1 step),"{""dedupe_key"":""NIFTY|WALL_SHIFT_REGIME|OFF|2026-07-31 09:35"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":""2026-07-31 09:34"",""last_updated_ist"":""2026-07-31 09:35:00""}"
2026-07-31 00:00:00,2026-07-31 09:36:00,22,NIFTY,TRADE_LIMIT_REACHED,OFF,MED,1,Cooldown active (2m),"{""dedupe_key"":""NIFTY|TRADE_LIMIT_REACHED|OFF|2026-07-31 09:36"",""threshold"":500,""value"":1,""since_minute_bucket_ist"":""2026-07-31 09:35"",""last_updated_ist"":""2026-07-31 09:36:00""}"
2026-07-31 00:00:00,2026-07-31 09:36:00,22,NIFTY,REGIME_TREND_DOWN,OFF,MED,-0.0009,Trend DOWN (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_DOWN|OFF|2026-07-31 09:36"",""threshold"":-0.001,""value"":-0.0009,""since_minute_bucket_ist"":""2026-07-31 09:32"",""last_updated_ist"":""2026-07-31 09:36:00""}"
2026-07-31 00:00:00,2026-07-31 09:36:00,22,NIFTY,REGIME_TRANSITION_UNCERTAIN,ON,LOW,1,Transition/uncertain regime,"{""dedupe_key"":""NIFTY|REGIME_TRANSITION_UNCERTAIN|ON|2026-07-31 09:36"",""threshold"":1,""value"":1,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-07-31 09:36:00""}"
2026-07-31 00:00:00,2026-07-31 09:36:00,22,NIFTY,EXP_RANGE_BREAKOUT_WATCH_DOWN,OFF,MED,24312.5,Expected-range watch DOWN,"{""dedupe_key"":""NIFTY|EXP_RANGE_BREAKOUT_WATCH_DOWN|OFF|2026-07-31 09:36"",""threshold"":24310.8,""value"":24312.5,""since_minute_bucket_ist"":""2026-07-31 09:30"",""last_updated_ist"":""2026-07-31 09:36:00""}"
2026-07-31 00:00:00,2026-07-31 09:36:00,22,NIFTY,EXP_RANGE_BREAKOUT_CONFIRMED_DOWN,OFF,HIGH,0,Expected-range breakout CONFIRMED DOWN,"{""dedupe_key"":""NIFTY|EXP_RANGE_BREAKOUT_CONFIRMED_DOWN|OFF|2026-07-31 09:36"",""threshold"":2,""value"":0,""since_minute_bucket_ist"":""2026-07-31 09:31"",""last_updated_ist"":""2026-07-31 09:36:00""}"
