date_ist,minute_bucket_ist,run_id,symbol,expiry_used,strike,call_oi,call_coi,put_oi,put_coi,row_status,call_vol,call_iv,call_ltp,call_chg,call_buy_qty,call_sell_qty,put_vol,put_iv,put_ltp,put_chg,put_buy_qty,put_sell_qty
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,23950,4231,0,38270,0,OK,20204,0,0,0,0,0,455955,14.6,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24000,42458,0,168158,0,OK,216508,0,0,0,0,0,1328136,14.47,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24050,5672,0,46135,0,OK,88266,0,0,0,0,0,558169,14.42,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24100,24987,0,89254,0,OK,466618,0,0,0,0,0,1089197,14.33,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24150,13240,0,64049,0,OK,486561,0,0,0,0,0,901291,14.45,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24200,89780,0,165654,0,OK,2020642,0,0,0,0,0,2565821,14.67,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24250,52721,0,71609,0,OK,2408218,0,0,0,0,0,2291186,14.85,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24300,101749,0,91619,0,OK,3184596,4.95,0,0,0,0,2334927,15.24,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24350,39129,0,19475,0,OK,1224467,6.13,0,0,0,0,597566,15.76,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24400,74561,0,23837,0,OK,1559138,6.76,0,0,0,0,529840,16.22,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24450,34561,0,4936,0,OK,939611,7.2,0,0,0,0,109332,16.89,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24500,153600,0,17022,0,OK,1773049,7.58,0,0,0,0,206377,17.74,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24550,37750,0,2280,0,OK,725367,7.75,0,0,0,0,29981,18.46,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24600,156591,0,4221,0,OK,1283227,7.84,0,0,0,0,42889,19.75,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24650,59648,0,824,0,OK,731690,8.08,0,0,0,0,10610,20.7,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24700,119175,0,1239,0,OK,1088023,8.26,0,0,0,0,17368,21.88,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,24750,29989,0,463,0,OK,557731,8.52,0,0,0,0,2590,23.24,0,0,0,0
2026-07-31 00:00:00,2026-07-31 09:16:00,2,NIFTY,2026-08-04 00:00:00,23950,4231,0,38270,0,OK,358,0,427.4,67.15,38935,19825,14811,12.76,12,-10,2950480,129025
2026-07-31 00:00:00,2026-07-31 09:16:00,2,NIFTY,2026-08-04 00:00:00,24000,42458,0,168158,0,OK,2815,0,383.8,68,206635,44135,49062,12.48,15.15,-13,3486340,759200
2026-07-31 00:00:00,2026-07-31 09:16:00,2,NIFTY,2026-08-04 00:00:00,24050,5672,0,46135,0,OK,514,0,334.75,60.6,150670,29315,13340,12.14,19.3,-16.4,2460120,192270
2026-07-31 00:00:00,2026-07-31 09:16:00,2,NIFTY,2026-08-04 00:00:00,24100,24987,0,89254,0,OK,3875,7,290.35,57.05,225875,42055,28703,11.84,25.1,-20.55,3118245,556400
2026-07-31 00:00:00,2026-07-31 09:16:00,2,NIFTY,2026-08-04 00:00:00,24150,13240,0,64049,0,OK,3398,0,249.5,53.05,180960,38415,12342,12.45,32.15,-26.35,2864940,280865
