timestamp_ist,date_ist,minute_bucket_ist,minuteBucketIst,run_id,status,nifty_status,fetch_ms_total,error_message,rows_snapshot_appended,rows_strikes_appended
2026-07-31 09:15:00,2026-07-31 00:00:00,2026-07-31 09:15:00,2026-07-31 09:15:00,1,OK,OK,519,,1,17
2026-07-31 09:16:00,2026-07-31 00:00:00,2026-07-31 09:16:00,2026-07-31 09:16:00,2,OK,OK,276,,1,17
2026-07-31 09:17:00,2026-07-31 00:00:00,2026-07-31 09:17:00,2026-07-31 09:17:00,3,OK,OK,1612,,1,17
2026-07-31 09:18:00,2026-07-31 00:00:00,2026-07-31 09:18:00,2026-07-31 09:18:00,4,OK,OK,235,,1,17
2026-07-31 09:19:00,2026-07-31 00:00:00,2026-07-31 09:19:00,2026-07-31 09:19:00,5,OK,OK,991,,1,17
2026-07-31 09:20:00,2026-07-31 00:00:00,2026-07-31 09:20:00,2026-07-31 09:20:00,6,OK,OK,23,,1,17
2026-07-31 09:21:00,2026-07-31 00:00:00,2026-07-31 09:21:00,2026-07-31 09:21:00,7,OK,OK,297,,1,17
2026-07-31 09:22:00,2026-07-31 00:00:00,2026-07-31 09:22:00,2026-07-31 09:22:00,8,OK,OK,352,,1,17
2026-07-31 09:23:00,2026-07-31 00:00:00,2026-07-31 09:23:00,2026-07-31 09:23:00,9,OK,OK,25,,1,17
2026-07-31 09:24:00,2026-07-31 00:00:00,2026-07-31 09:24:00,2026-07-31 09:24:00,10,OK,OK,302,,1,17
2026-07-31 09:25:00,2026-07-31 00:00:00,2026-07-31 09:25:00,2026-07-31 09:25:00,11,OK,OK,462,,1,17
2026-07-31 09:26:00,2026-07-31 00:00:00,2026-07-31 09:26:00,2026-07-31 09:26:00,12,OK,OK,25,,1,17
2026-07-31 09:27:00,2026-07-31 00:00:00,2026-07-31 09:27:00,2026-07-31 09:27:00,13,OK,OK,661,,1,17
2026-07-31 09:28:00,2026-07-31 00:00:00,2026-07-31 09:28:00,2026-07-31 09:28:00,14,OK,OK,184,,1,17
2026-07-31 09:29:00,2026-07-31 00:00:00,2026-07-31 09:29:00,2026-07-31 09:29:00,15,OK,OK,46,,1,17
2026-07-31 09:30:00,2026-07-31 00:00:00,2026-07-31 09:30:00,2026-07-31 09:30:00,16,OK,OK,91,,1,17
2026-07-31 09:31:00,2026-07-31 00:00:00,2026-07-31 09:31:00,2026-07-31 09:31:00,17,OK,OK,322,,1,17
2026-07-31 09:32:00,2026-07-31 00:00:00,2026-07-31 09:32:00,2026-07-31 09:32:00,18,OK,OK,475,,1,17
2026-07-31 09:33:00,2026-07-31 00:00:00,2026-07-31 09:33:00,2026-07-31 09:33:00,19,OK,OK,62,,1,17
2026-07-31 09:34:00,2026-07-31 00:00:00,2026-07-31 09:34:00,2026-07-31 09:34:00,20,OK,OK,97,,1,17
2026-07-31 09:35:00,2026-07-31 00:00:00,2026-07-31 09:35:00,2026-07-31 09:35:00,21,OK,OK,324,,1,17
2026-07-31 09:36:00,2026-07-31 00:00:00,2026-07-31 09:36:00,2026-07-31 09:36:00,22,OK,OK,87,,1,17
2026-07-31 09:37:00,2026-07-31 00:00:00,2026-07-31 09:37:00,2026-07-31 09:37:00,23,OK,OK,30,,1,17
2026-07-31 09:38:00,2026-07-31 00:00:00,2026-07-31 09:38:00,2026-07-31 09:38:00,24,OK,OK,565,,1,17
2026-07-31 09:39:00,2026-07-31 00:00:00,2026-07-31 09:39:00,2026-07-31 09:39:00,25,OK,OK,34,,1,17
2026-07-31 09:40:00,2026-07-31 00:00:00,2026-07-31 09:40:00,2026-07-31 09:40:00,26,OK,OK,428,,1,17
2026-07-31 09:41:00,2026-07-31 00:00:00,2026-07-31 09:41:00,2026-07-31 09:41:00,27,OK,OK,68,,1,17
2026-07-31 09:42:00,2026-07-31 00:00:00,2026-07-31 09:42:00,2026-07-31 09:42:00,28,OK,OK,477,,1,17
2026-07-31 09:43:00,2026-07-31 00:00:00,2026-07-31 09:43:00,2026-07-31 09:43:00,29,OK,OK,478,,1,17
2026-07-31 09:44:00,2026-07-31 00:00:00,2026-07-31 09:44:00,2026-07-31 09:44:00,30,OK,OK,133,,1,17
2026-07-31 09:45:00,2026-07-31 00:00:00,2026-07-31 09:45:00,2026-07-31 09:45:00,31,OK,OK,49,,1,17
2026-07-31 09:46:00,2026-07-31 00:00:00,2026-07-31 09:46:00,2026-07-31 09:46:00,32,OK,OK,338,,1,17
2026-07-31 09:47:00,2026-07-31 00:00:00,2026-07-31 09:47:00,2026-07-31 09:47:00,33,OK,OK,1108,,1,17
2026-07-31 09:48:00,2026-07-31 00:00:00,2026-07-31 09:48:00,2026-07-31 09:48:00,34,OK,OK,619,,1,17
2026-07-31 09:49:00,2026-07-31 00:00:00,2026-07-31 09:49:00,2026-07-31 09:49:00,35,OK,OK,102,,1,17
2026-07-31 09:50:00,2026-07-31 00:00:00,2026-07-31 09:50:00,2026-07-31 09:50:00,36,OK,OK,359,,1,17
2026-07-31 09:51:00,2026-07-31 00:00:00,2026-07-31 09:51:00,2026-07-31 09:51:00,37,OK,OK,609,,1,17
2026-07-31 09:53:00,2026-07-31 00:00:00,2026-07-31 09:53:00,2026-07-31 09:53:00,38,OK,OK,320,,1,17
2026-07-31 09:53:00,2026-07-31 00:00:00,2026-07-31 09:53:00,2026-07-31 09:53:00,39,OK,OK,216,,1,17
2026-07-31 09:54:00,2026-07-31 00:00:00,2026-07-31 09:54:00,2026-07-31 09:54:00,40,OK,OK,54,,1,17
2026-07-31 09:55:00,2026-07-31 00:00:00,2026-07-31 09:55:00,2026-07-31 09:55:00,41,OK,OK,476,,1,17
2026-07-31 09:56:00,2026-07-31 00:00:00,2026-07-31 09:56:00,2026-07-31 09:56:00,42,OK,OK,414,,1,17
2026-07-31 09:57:00,2026-07-31 00:00:00,2026-07-31 09:57:00,2026-07-31 09:57:00,43,OK,OK,317,,1,17
2026-07-31 09:58:00,2026-07-31 00:00:00,2026-07-31 09:58:00,2026-07-31 09:58:00,44,OK,OK,120,,1,17
2026-07-31 09:59:00,2026-07-31 00:00:00,2026-07-31 09:59:00,2026-07-31 09:59:00,45,OK,OK,681,,1,17
2026-07-31 10:00:00,2026-07-31 00:00:00,2026-07-31 10:00:00,2026-07-31 10:00:00,46,OK,OK,136,,1,17
2026-07-31 10:01:00,2026-07-31 00:00:00,2026-07-31 10:01:00,2026-07-31 10:01:00,47,OK,OK,83,,1,17
2026-07-31 10:02:00,2026-07-31 00:00:00,2026-07-31 10:02:00,2026-07-31 10:02:00,48,OK,OK,285,,1,17
2026-07-31 10:03:00,2026-07-31 00:00:00,2026-07-31 10:03:00,2026-07-31 10:03:00,49,OK,OK,173,,1,17
2026-07-31 10:04:00,2026-07-31 00:00:00,2026-07-31 10:04:00,2026-07-31 10:04:00,50,OK,OK,145,,1,17
2026-07-31 10:05:00,2026-07-31 00:00:00,2026-07-31 10:05:00,2026-07-31 10:05:00,51,OK,OK,142,,1,17
2026-07-31 10:06:00,2026-07-31 00:00:00,2026-07-31 10:06:00,2026-07-31 10:06:00,52,OK,OK,39,,1,17
2026-07-31 10:07:00,2026-07-31 00:00:00,2026-07-31 10:07:00,2026-07-31 10:07:00,53,OK,OK,96,,1,17
2026-07-31 10:08:00,2026-07-31 00:00:00,2026-07-31 10:08:00,2026-07-31 10:08:00,54,OK,OK,108,,1,17
2026-07-31 10:09:00,2026-07-31 00:00:00,2026-07-31 10:09:00,2026-07-31 10:09:00,55,OK,OK,66,,1,17
2026-07-31 10:10:00,2026-07-31 00:00:00,2026-07-31 10:10:00,2026-07-31 10:10:00,56,OK,OK,234,,1,17
2026-07-31 10:11:00,2026-07-31 00:00:00,2026-07-31 10:11:00,2026-07-31 10:11:00,57,OK,OK,81,,1,17
2026-07-31 10:12:00,2026-07-31 00:00:00,2026-07-31 10:12:00,2026-07-31 10:12:00,58,OK,OK,261,,1,17
2026-07-31 10:13:00,2026-07-31 00:00:00,2026-07-31 10:13:00,2026-07-31 10:13:00,59,OK,OK,353,,1,17
2026-07-31 10:14:00,2026-07-31 00:00:00,2026-07-31 10:14:00,2026-07-31 10:14:00,60,OK,OK,491,,1,17
2026-07-31 10:15:00,2026-07-31 00:00:00,2026-07-31 10:15:00,2026-07-31 10:15:00,61,OK,OK,89,,1,17
2026-07-31 10:16:00,2026-07-31 00:00:00,2026-07-31 10:16:00,2026-07-31 10:16:00,62,OK,OK,330,,1,17
2026-07-31 10:17:00,2026-07-31 00:00:00,2026-07-31 10:17:00,2026-07-31 10:17:00,63,OK,OK,557,,1,17
2026-07-31 10:18:00,2026-07-31 00:00:00,2026-07-31 10:18:00,2026-07-31 10:18:00,64,OK,OK,75,,1,17
2026-07-31 10:19:00,2026-07-31 00:00:00,2026-07-31 10:19:00,2026-07-31 10:19:00,65,OK,OK,444,,1,17
2026-07-31 10:20:00,2026-07-31 00:00:00,2026-07-31 10:20:00,2026-07-31 10:20:00,66,OK,OK,60,,1,17
2026-07-31 10:21:00,2026-07-31 00:00:00,2026-07-31 10:21:00,2026-07-31 10:21:00,67,OK,OK,122,,1,17
2026-07-31 10:22:00,2026-07-31 00:00:00,2026-07-31 10:22:00,2026-07-31 10:22:00,68,OK,OK,81,,1,17
2026-07-31 10:23:00,2026-07-31 00:00:00,2026-07-31 10:23:00,2026-07-31 10:23:00,69,OK,OK,79,,1,17
2026-07-31 10:24:00,2026-07-31 00:00:00,2026-07-31 10:24:00,2026-07-31 10:24:00,70,OK,OK,36,,1,17
2026-07-31 10:25:00,2026-07-31 00:00:00,2026-07-31 10:25:00,2026-07-31 10:25:00,71,OK,OK,425,,1,17
2026-07-31 10:26:00,2026-07-31 00:00:00,2026-07-31 10:26:00,2026-07-31 10:26:00,72,OK,OK,590,,1,17
2026-07-31 10:27:00,2026-07-31 00:00:00,2026-07-31 10:27:00,2026-07-31 10:27:00,73,OK,OK,72,,1,17
2026-07-31 10:28:00,2026-07-31 00:00:00,2026-07-31 10:28:00,2026-07-31 10:28:00,74,OK,OK,88,,1,17
2026-07-31 10:29:00,2026-07-31 00:00:00,2026-07-31 10:29:00,2026-07-31 10:29:00,75,OK,OK,363,,1,17
2026-07-31 10:30:00,2026-07-31 00:00:00,2026-07-31 10:30:00,2026-07-31 10:30:00,76,OK,OK,209,,1,17
2026-07-31 10:31:00,2026-07-31 00:00:00,2026-07-31 10:31:00,2026-07-31 10:31:00,77,OK,OK,44,,1,17
2026-07-31 10:32:00,2026-07-31 00:00:00,2026-07-31 10:32:00,2026-07-31 10:32:00,78,OK,OK,761,,1,17
