date_ist,minute_bucket_ist,run_id,symbol,expiry_requested,expiry_used,asof_utc,nse_status,fetch_ms,warnings,spot,atm_strike,step,call_oi_sum,put_oi_sum,call_coi_sum,put_coi_sum,pcr_coi,net_oi,net_coi,call_wall_strike,put_wall_strike
2026-07-31 00:00:00,2026-07-31 09:15:00,1,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:45:55Z,OK,519,,24369.35,24350,50,1039842,809045,0,0,0,-230797,0,24600,24000
2026-07-31 00:00:00,2026-07-31 09:16:00,2,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:46:53Z,OK,276,,24354,24350,50,1039842,809045,0,0,0,-230797,0,24600,24000
2026-07-31 00:00:00,2026-07-31 09:17:00,3,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:47:55Z,OK,1612,,24356.6,24350,50,1128855,883324,89013,74279,0.8344736162133621,-245531,-14734,24600,24200
2026-07-31 00:00:00,2026-07-31 09:18:00,4,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:48:53Z,OK,235,,24362.2,24350,50,1209242,933897,169400,124852,0.7370247933884297,-275345,-44548,24600,24200
2026-07-31 00:00:00,2026-07-31 09:19:00,5,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:50:04Z,OK,991,,24350.35,24350,50,1302137,1007470,262295,198425,0.756495548904859,-294667,-63870,24600,24000
2026-07-31 00:00:00,2026-07-31 09:20:00,6,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:50:52Z,OK,23,,24350.35,24350,50,1302137,1007470,262295,198425,0.756495548904859,-294667,-63870,24600,24000
2026-07-31 00:00:00,2026-07-31 09:21:00,7,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:51:52Z,OK,297,,24346.6,24350,50,1360581,1061965,320739,252920,0.7885539332603768,-298616,-67819,24600,24000
2026-07-31 00:00:00,2026-07-31 09:22:00,8,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:52:53Z,OK,352,,24355.9,24350,50,1387994,1102038,348152,292993,0.8415663273512719,-285956,-55159,24600,24200
2026-07-31 00:00:00,2026-07-31 09:23:00,9,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:53:52Z,OK,25,,24355.9,24350,50,1387994,1102038,348152,292993,0.8415663273512719,-285956,-55159,24600,24200
2026-07-31 00:00:00,2026-07-31 09:24:00,10,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:54:53Z,OK,302,,24355.05,24350,50,1412129,1137476,372287,328431,0.8821984114406358,-274653,-43856,24600,24000
2026-07-31 00:00:00,2026-07-31 09:25:00,11,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:55:54Z,OK,462,,24348.2,24350,50,1430685,1147056,390843,338011,0.864825518174817,-283629,-52832,24600,24000
2026-07-31 00:00:00,2026-07-31 09:26:00,12,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:56:53Z,OK,25,,24348.2,24350,50,1430685,1147056,390843,338011,0.864825518174817,-283629,-52832,24600,24000
2026-07-31 00:00:00,2026-07-31 09:27:00,13,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:57:57Z,OK,661,,24351.15,24350,50,1485793,1172763,445951,363718,0.8156008171301331,-313030,-82233,24600,24000
2026-07-31 00:00:00,2026-07-31 09:28:00,14,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:58:53Z,OK,184,,24347.8,24350,50,1485793,1172763,445951,363718,0.8156008171301331,-313030,-82233,24600,24000
2026-07-31 00:00:00,2026-07-31 09:29:00,15,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T03:59:51Z,OK,46,,24345.3,24350,50,1505962,1180164,466120,371119,0.796187676993049,-325798,-95001,24600,24000
2026-07-31 00:00:00,2026-07-31 09:30:00,16,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:00:51Z,OK,91,,24340.3,24350,50,1516775,1179374,476933,370329,0.7764801345262332,-337401,-106604,24600,24200
2026-07-31 00:00:00,2026-07-31 09:31:00,17,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:01:53Z,OK,322,,24335.4,24350,50,1555372,1188254,515530,379209,0.7355711597773166,-367118,-136321,24600,24000
2026-07-31 00:00:00,2026-07-31 09:32:00,18,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:02:54Z,OK,475,,24322.45,24300,50,1554533,1278079,534257,397972,0.7449074134732909,-276454,-136285,24600,24000
2026-07-31 00:00:00,2026-07-31 09:33:00,19,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:03:53Z,OK,62,,24318.5,24300,50,1554533,1278079,534257,397972,0.7449074134732909,-276454,-136285,24600,24000
2026-07-31 00:00:00,2026-07-31 09:34:00,20,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:04:51Z,OK,97,,24311.35,24300,50,1612754,1277611,592478,397504,0.6709177387177245,-335143,-194974,24400,24000
2026-07-31 00:00:00,2026-07-31 09:35:00,21,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:05:52Z,OK,324,,24309.35,24300,50,1640083,1267801,619807,387694,0.6255076176938951,-372282,-232113,24400,24000
2026-07-31 00:00:00,2026-07-31 09:36:00,22,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:06:52Z,OK,87,,24312.5,24300,50,1676834,1256176,656558,376069,0.5727886949820122,-420658,-280489,24400,24000
2026-07-31 00:00:00,2026-07-31 09:37:00,23,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:08:00Z,OK,30,,24301.2,24300,50,1704029,1265103,683753,384996,0.5630629774202087,-438926,-298757,24400,24000
2026-07-31 00:00:00,2026-07-31 09:38:00,24,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:08:53Z,OK,565,,24303.75,24300,50,1730521,1279337,710245,399230,0.562101809938824,-451184,-311015,24400,24000
2026-07-31 00:00:00,2026-07-31 09:39:00,25,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:09:53Z,OK,34,,24311.5,24300,50,1730521,1279337,710245,399230,0.562101809938824,-451184,-311015,24400,24000
2026-07-31 00:00:00,2026-07-31 09:40:00,26,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:10:51Z,OK,428,,24310.9,24300,50,1791029,1288905,770753,408798,0.5303878155518046,-502124,-361955,24400,24000
2026-07-31 00:00:00,2026-07-31 09:41:00,27,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:11:52Z,OK,68,,24327.4,24350,50,1834312,1212087,794470,403042,0.5073092753659673,-622225,-391428,24400,24000
2026-07-31 00:00:00,2026-07-31 09:42:00,28,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:12:53Z,OK,477,,24330,24350,50,1851954,1223165,812112,414120,0.5099296648738105,-628789,-397992,24400,24000
2026-07-31 00:00:00,2026-07-31 09:43:00,29,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:13:55Z,OK,478,,24345.8,24350,50,1845131,1237459,805289,428414,0.532000312931134,-607672,-376875,24400,24000
2026-07-31 00:00:00,2026-07-31 09:44:00,30,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:14:52Z,OK,133,,24345.8,24350,50,1845131,1237459,805289,428414,0.532000312931134,-607672,-376875,24400,24000
2026-07-31 00:00:00,2026-07-31 09:45:00,31,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:15:51Z,OK,49,,24351.3,24350,50,1808220,1246433,768378,437388,0.5692354544247753,-561787,-330990,24400,24000
2026-07-31 00:00:00,2026-07-31 09:46:00,32,NIFTY,2026-08-04 00:00:00,2026-08-04 00:00:00,2026-07-31T04:16:51Z,OK,338,,24341.15,24350,50,1777564,1285981,737722,476936,0.6464982744177346,-491583,-260786,24400,24000
