date_ist,minute_bucket_ist,run_id,symbol,expiry_requested,expiry_used,asof_utc,nse_status,fetch_ms,warnings,spot,atm_strike,step,call_oi_sum,put_oi_sum,call_coi_sum,put_coi_sum,pcr_coi,net_oi,net_coi,call_wall_strike,put_wall_strike
2026-07-28 00:00:00,2026-07-28 09:15:00,1,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:45:55Z,OK,664,,24002.4,24000,50,1391898,1426152,0,0,0,34254,0,24200,24000
2026-07-28 00:00:00,2026-07-28 09:16:00,2,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:46:54Z,OK,99,,24002.4,24000,50,1391898,1426152,0,0,0,34254,0,24200,24000
2026-07-28 00:00:00,2026-07-28 09:17:00,3,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:47:51Z,OK,42,,24004.95,24000,50,1435762,1450371,43864,24219,0.5521384278679555,14609,-19645,24200,24000
2026-07-28 00:00:00,2026-07-28 09:18:00,4,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:49:02Z,BLOCKED,10011,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-28 00:00:00,2026-07-28 09:19:00,5,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:49:54Z,OK,292,,24014.35,24000,50,1607122,1620537,215224,194385,0.9031752964353418,13415,-20839,24000,24000
2026-07-28 00:00:00,2026-07-28 09:20:00,6,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:50:53Z,OK,494,,24036.2,24050,50,1819600,1849584,393587,550025,1.3974673960267996,29984,156438,24000,24000
2026-07-28 00:00:00,2026-07-28 09:21:00,7,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:51:53Z,OK,528,,24035,24050,50,1882513,1947900,456500,648341,1.4202431544359255,65387,191841,24000,24000
2026-07-28 00:00:00,2026-07-28 09:22:00,8,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:53:03Z,BLOCKED,10009,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-28 00:00:00,2026-07-28 09:23:00,9,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:53:53Z,OK,140,,24019.9,24000,50,1889557,2190566,497659,764414,1.536019643973082,301009,266755,24000,24000
2026-07-28 00:00:00,2026-07-28 09:24:00,10,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:55:09Z,BLOCKED,10012,REQUEST_ERROR:ReadTimeout,0,0,50,0,0,0,0,0,0,0,0,0
2026-07-28 00:00:00,2026-07-28 09:25:00,11,NIFTY,2026-07-28 00:00:00,2026-07-28 00:00:00,2026-07-28T03:55:53Z,OK,208,,24010.75,24000,50,2003992,2209742,612094,783590,1.2801791881639095,205750,171496,24000,24000
