timestamp_ist,date_ist,minute_bucket_ist,minuteBucketIst,run_id,status,nifty_status,fetch_ms_total,error_message,rows_snapshot_appended,rows_strikes_appended
2026-07-28 09:15:00,2026-07-28 00:00:00,2026-07-28 09:15:00,2026-07-28 09:15:00,1,OK,OK,664,,1,17
2026-07-28 09:16:00,2026-07-28 00:00:00,2026-07-28 09:16:00,2026-07-28 09:16:00,2,OK,OK,99,,1,17
2026-07-28 09:17:00,2026-07-28 00:00:00,2026-07-28 09:17:00,2026-07-28 09:17:00,3,OK,OK,42,,1,17
2026-07-28 09:18:00,2026-07-28 00:00:00,2026-07-28 09:18:00,2026-07-28 09:18:00,4,PARTIAL,BLOCKED,10011,,1,0
2026-07-28 09:19:00,2026-07-28 00:00:00,2026-07-28 09:19:00,2026-07-28 09:19:00,5,OK,OK,292,,1,17
2026-07-28 09:20:00,2026-07-28 00:00:00,2026-07-28 09:20:00,2026-07-28 09:20:00,6,OK,OK,494,,1,17
2026-07-28 09:21:00,2026-07-28 00:00:00,2026-07-28 09:21:00,2026-07-28 09:21:00,7,OK,OK,528,,1,17
2026-07-28 09:22:00,2026-07-28 00:00:00,2026-07-28 09:22:00,2026-07-28 09:22:00,8,PARTIAL,BLOCKED,10009,,1,0
2026-07-28 09:23:00,2026-07-28 00:00:00,2026-07-28 09:23:00,2026-07-28 09:23:00,9,OK,OK,140,,1,17
2026-07-28 09:24:00,2026-07-28 00:00:00,2026-07-28 09:24:00,2026-07-28 09:24:00,10,PARTIAL,BLOCKED,10012,,1,0
2026-07-28 09:25:00,2026-07-28 00:00:00,2026-07-28 09:25:00,2026-07-28 09:25:00,11,OK,OK,208,,1,17
2026-07-28 09:26:00,2026-07-28 00:00:00,2026-07-28 09:26:00,2026-07-28 09:26:00,12,OK,OK,177,,1,17
2026-07-28 09:27:00,2026-07-28 00:00:00,2026-07-28 09:27:00,2026-07-28 09:27:00,13,OK,OK,116,,1,17
2026-07-28 09:28:00,2026-07-28 00:00:00,2026-07-28 09:28:00,2026-07-28 09:28:00,14,OK,OK,43,,1,17
2026-07-28 09:29:00,2026-07-28 00:00:00,2026-07-28 09:29:00,2026-07-28 09:29:00,15,OK,OK,146,,1,17
2026-07-28 09:30:00,2026-07-28 00:00:00,2026-07-28 09:30:00,2026-07-28 09:30:00,16,OK,OK,47,,1,17
2026-07-28 09:31:00,2026-07-28 00:00:00,2026-07-28 09:31:00,2026-07-28 09:31:00,17,OK,OK,89,,1,17
2026-07-28 09:32:00,2026-07-28 00:00:00,2026-07-28 09:32:00,2026-07-28 09:32:00,18,OK,OK,321,,1,17
2026-07-28 09:33:00,2026-07-28 00:00:00,2026-07-28 09:33:00,2026-07-28 09:33:00,19,OK,OK,806,,1,17
2026-07-28 09:34:00,2026-07-28 00:00:00,2026-07-28 09:34:00,2026-07-28 09:34:00,20,OK,OK,275,,1,17
2026-07-28 09:35:00,2026-07-28 00:00:00,2026-07-28 09:35:00,2026-07-28 09:35:00,21,OK,OK,57,,1,17
2026-07-28 09:36:00,2026-07-28 00:00:00,2026-07-28 09:36:00,2026-07-28 09:36:00,22,OK,OK,137,,1,17
2026-07-28 09:37:00,2026-07-28 00:00:00,2026-07-28 09:37:00,2026-07-28 09:37:00,23,OK,OK,444,,1,17
2026-07-28 09:38:00,2026-07-28 00:00:00,2026-07-28 09:38:00,2026-07-28 09:38:00,24,OK,OK,390,,1,17
2026-07-28 09:39:00,2026-07-28 00:00:00,2026-07-28 09:39:00,2026-07-28 09:39:00,25,OK,OK,42,,1,17
2026-07-28 09:40:00,2026-07-28 00:00:00,2026-07-28 09:40:00,2026-07-28 09:40:00,26,OK,OK,444,,1,17
