date_ist,minute_bucket_ist,run_id,symbol,expiry_used,signal,strike,moneyness,setup,confidence,reason,stop_underlying,target_underlying,stop_premium_pct,target_premium_pct
2026-08-06 00:00:00,2026-08-06 09:34:00,20,NIFTY,2026-08-11 00:00:00,SETUP_PUT,24650,ITM1,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,PUT_MOM,WALL_UNWIND_UP,TAIL_HIGH",,,,
2026-08-06 00:00:00,2026-08-06 09:45:00,31,NIFTY,2026-08-11 00:00:00,ENTRY_CALL,24600,ITM1,BREAKOUT_UP,76,"Breakout UP held + bullish flow + CALL momentum | VOL_EXP,CALL_MOM,WALL_UNWIND_UP,COMMITTED,TAIL_HIGH,RANGE,FOMO",24555.675,24800.025,-30,40
2026-08-06 00:00:00,2026-08-06 09:46:00,32,NIFTY,2026-08-11 00:00:00,SETUP_CALL,24600,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,VOL_EXP,WALL_UNWIND_UP,TAIL_HIGH,RANGE",,,,
2026-08-06 00:00:00,2026-08-06 09:47:00,33,NIFTY,2026-08-11 00:00:00,SETUP_CALL,24600,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,VOL_EXP,CALL_MOM,WALL_UNWIND_UP,TAIL_HIGH",,,,
2026-08-06 00:00:00,2026-08-06 09:48:00,34,NIFTY,2026-08-11 00:00:00,ENTRY_CALL,24600,ITM1,BREAKOUT_UP,76,"Breakout UP held + bullish flow + CALL momentum | VOL_EXP,CALL_MOM,WALL_UNWIND_UP,COMMITTED,TAIL_HIGH,FOMO",24566.1375,24813.4125,-30,40
2026-08-06 00:00:00,2026-08-06 09:49:00,35,NIFTY,2026-08-11 00:00:00,SETUP_CALL,24600,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,VOL_EXP,WALL_UNWIND_UP,TAIL_HIGH",,,,
2026-08-06 00:00:00,2026-08-06 09:58:00,44,NIFTY,2026-08-11 00:00:00,SETUP_PUT,24650,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,,,,
2026-08-06 00:00:00,2026-08-06 09:59:00,45,NIFTY,2026-08-11 00:00:00,SETUP_PUT,24650,ATM,BREAKOUT_DOWN,58,Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,,,,
2026-08-06 00:00:00,2026-08-06 10:00:00,46,NIFTY,2026-08-11 00:00:00,SETUP_PUT,24650,ATM,BREAKOUT_DOWN,66,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,COMMITTED,TAIL_HIGH,PIN",,,,
2026-08-06 00:00:00,2026-08-06 10:01:00,47,NIFTY,2026-08-11 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,WALL_UNWIND_DOWN,TAIL_HIGH",,,,
2026-08-06 00:00:00,2026-08-06 10:02:00,48,NIFTY,2026-08-11 00:00:00,SETUP_PUT,24650,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,WALL_UNWIND_DOWN,TAIL_HIGH",,,,
