timestamp_ist,date_ist,minute_bucket_ist,minuteBucketIst,run_id,status,nifty_status,fetch_ms_total,error_message,rows_snapshot_appended,rows_strikes_appended
2026-08-06 09:15:00,2026-08-06 00:00:00,2026-08-06 09:15:00,2026-08-06 09:15:00,1,OK,OK,524,,1,17
2026-08-06 09:16:00,2026-08-06 00:00:00,2026-08-06 09:16:00,2026-08-06 09:16:00,2,OK,OK,255,,1,17
2026-08-06 09:17:00,2026-08-06 00:00:00,2026-08-06 09:17:00,2026-08-06 09:17:00,3,OK,OK,106,,1,17
2026-08-06 09:18:00,2026-08-06 00:00:00,2026-08-06 09:18:00,2026-08-06 09:18:00,4,OK,OK,478,,1,17
2026-08-06 09:19:00,2026-08-06 00:00:00,2026-08-06 09:19:00,2026-08-06 09:19:00,5,OK,OK,44,,1,17
2026-08-06 09:20:00,2026-08-06 00:00:00,2026-08-06 09:20:00,2026-08-06 09:20:00,6,OK,OK,562,,1,17
2026-08-06 09:21:00,2026-08-06 00:00:00,2026-08-06 09:21:00,2026-08-06 09:21:00,7,OK,OK,624,,1,17
2026-08-06 09:22:00,2026-08-06 00:00:00,2026-08-06 09:22:00,2026-08-06 09:22:00,8,OK,OK,62,,1,17
2026-08-06 09:23:00,2026-08-06 00:00:00,2026-08-06 09:23:00,2026-08-06 09:23:00,9,OK,OK,52,,1,17
2026-08-06 09:24:00,2026-08-06 00:00:00,2026-08-06 09:24:00,2026-08-06 09:24:00,10,OK,OK,390,,1,17
2026-08-06 09:25:00,2026-08-06 00:00:00,2026-08-06 09:25:00,2026-08-06 09:25:00,11,OK,OK,47,,1,17
2026-08-06 09:26:00,2026-08-06 00:00:00,2026-08-06 09:26:00,2026-08-06 09:26:00,12,OK,OK,339,,1,17
2026-08-06 09:27:00,2026-08-06 00:00:00,2026-08-06 09:27:00,2026-08-06 09:27:00,13,OK,OK,959,,1,17
2026-08-06 09:28:00,2026-08-06 00:00:00,2026-08-06 09:28:00,2026-08-06 09:28:00,14,OK,OK,130,,1,17
2026-08-06 09:29:00,2026-08-06 00:00:00,2026-08-06 09:29:00,2026-08-06 09:29:00,15,OK,OK,171,,1,17
2026-08-06 09:30:00,2026-08-06 00:00:00,2026-08-06 09:30:00,2026-08-06 09:30:00,16,OK,OK,101,,1,17
2026-08-06 09:31:00,2026-08-06 00:00:00,2026-08-06 09:31:00,2026-08-06 09:31:00,17,OK,OK,654,,1,17
2026-08-06 09:32:00,2026-08-06 00:00:00,2026-08-06 09:32:00,2026-08-06 09:32:00,18,OK,OK,232,,1,17
2026-08-06 09:33:00,2026-08-06 00:00:00,2026-08-06 09:33:00,2026-08-06 09:33:00,19,OK,OK,58,,1,17
2026-08-06 09:34:00,2026-08-06 00:00:00,2026-08-06 09:34:00,2026-08-06 09:34:00,20,OK,OK,374,,1,17
2026-08-06 09:35:00,2026-08-06 00:00:00,2026-08-06 09:35:00,2026-08-06 09:35:00,21,OK,OK,60,,1,17
2026-08-06 09:36:00,2026-08-06 00:00:00,2026-08-06 09:36:00,2026-08-06 09:36:00,22,OK,OK,191,,1,17
2026-08-06 09:37:00,2026-08-06 00:00:00,2026-08-06 09:37:00,2026-08-06 09:37:00,23,OK,OK,441,,1,17
2026-08-06 09:38:00,2026-08-06 00:00:00,2026-08-06 09:38:00,2026-08-06 09:38:00,24,OK,OK,507,,1,17
2026-08-06 09:39:00,2026-08-06 00:00:00,2026-08-06 09:39:00,2026-08-06 09:39:00,25,OK,OK,99,,1,17
