date_ist,minute_bucket_ist,run_id,symbol,expiry_used,strike,call_oi,call_coi,put_oi,put_coi,row_status,call_vol,call_iv,call_ltp,call_chg,call_buy_qty,call_sell_qty,put_vol,put_iv,put_ltp,put_chg,put_buy_qty,put_sell_qty
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24150,8599,0,63002,0,OK,3,0,388.75,133.9,18590,3315,1643,29.36,7.9,-14.8,962975,132470
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24200,51331,0,181766,0,OK,108,0,341.6,128.2,112515,8645,1640,29.46,9.2,-20.9,73645,104260
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24250,26176,0,112828,0,OK,355,0,292.35,119.4,171860,12805,1850,30.13,12,-28.05,1851850,110565
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24300,76943,0,151598,0,OK,2334,0,243.65,107.25,195000,42705,5276,30.95,16.2,-37.6,4185155,281515
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24350,61412,0,89017,0,OK,2680,0,202.1,97.05,171795,64350,2973,32.29,22.15,-50,946465,198120
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24400,128121,0,93640,0,OK,2325,0,156.25,78.5,3113955,171015,4089,34.06,30.5,-64.05,1428830,231790
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24450,69100,0,22321,0,OK,1351,0,118.8,64.05,306995,81835,1497,36.15,40.05,-81.9,2188355,77025
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24500,139694,0,31519,0,OK,2437,0,84.15,47.1,3560635,177840,2198,38.89,58.7,-95.8,2291185,181545
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24550,49224,0,5030,0,OK,2437,0,57.2,33.15,1676090,100295,2069,41.87,81,-110,2192385,99450
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24600,185155,0,11416,0,OK,4612,4.01,36.15,21.25,1969045,146770,1546,45.42,109.1,-123.3,1897610,55900
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24650,80697,0,1639,0,OK,2093,5.89,20.8,11.6,2488395,59995,546,48.56,144.5,-132.8,56160,17420
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24700,141486,0,3132,0,OK,2259,7.53,12.5,6.55,3141450,96590,258,52.09,188.2,-135.65,43940,22490
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24750,59973,0,616,0,OK,859,8.82,7.45,3.3,104325,52390,13,56.67,234.5,-138.05,40885,13585
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24800,105074,0,1348,0,OK,2796,10.26,4.85,1.7,2292550,217165,42,59.68,273.7,-146.8,26000,12870
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24850,33750,0,312,0,OK,390,11.21,3.7,1.35,53690,11960,0,60.49,0,0,65,4160
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24900,58007,0,543,0,OK,518,12.77,2.9,0.95,2509195,22685,0,68.03,0,0,4160,5070
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,2026-08-04 00:00:00,24950,21315,0,208,0,OK,48,14.19,2,0.3,60645,9360,0,70.55,0,0,130,3445
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,2026-08-04 00:00:00,24150,8356,-243,60633,-2369,OK,1151,0,408.6,153.75,213915,35815,46206,29.36,6.25,-16.45,3052725,379730
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,2026-08-04 00:00:00,24200,49976,-1355,176298,-5468,OK,8282,0,360.35,146.95,232700,75205,98239,29.46,7.55,-22.55,3943290,905515
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,2026-08-04 00:00:00,24250,24730,-1446,106663,-6165,OK,5649,0,311,138.05,267540,58890,60500,30.13,9.05,-31,3619330,389610
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,2026-08-04 00:00:00,24300,73336,-3607,144691,-6907,OK,25124,0,263.5,127.1,349505,132990,113546,30.95,11.7,-42.1,4092530,886665
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,2026-08-04 00:00:00,24350,60977,-435,88635,-382,OK,38931,0,219,113.95,473460,123045,91961,32.29,15.75,-56.4,3337880,592085
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,2026-08-04 00:00:00,24400,124003,-4118,96797,3157,OK,83568,0,174.75,97,1893905,338910,107929,34.06,22,-72.55,3881605,703625
