date_ist,minute_bucket_ist,run_id,symbol,expiry_used,signal,strike,moneyness,setup,confidence,reason,stop_underlying,target_underlying,stop_premium_pct,target_premium_pct
2026-08-03 00:00:00,2026-08-03 09:17:00,3,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24500,ITM1,PIN_BREAK,57,"Pin break UP setup | CALL_MOM,COMMITTED,TAIL_HIGH,PIN",,,,
2026-08-03 00:00:00,2026-08-03 09:30:00,16,NIFTY,2026-08-04 00:00:00,ENTRY_CALL,24550,ATM,TREND_UP,68,"Trend UP + bullish flow + commitment + CALL momentum | CALL_MOM,COMMITTED",24505.15,24655.15,-30,40
2026-08-03 00:00:00,2026-08-03 09:42:00,28,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ATM,BREAKOUT_UP,58,Breakout UP setup (waiting for flow/momentum/unwind) | RANGE,,,,
2026-08-03 00:00:00,2026-08-03 09:48:00,34,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ITM1,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 09:55:00,41,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24500,ITM1,PIN_BREAK,57,"Pin break UP setup | COMMITTED,TAIL_HIGH,PIN",,,,
2026-08-03 00:00:00,2026-08-03 09:56:00,42,NIFTY,2026-08-04 00:00:00,ENTRY_CALL,24500,ITM1,BREAKOUT_UP,76,"Breakout UP held + bullish flow + CALL momentum | VOL_EXP,CALL_MOM,WALL_UNWIND_UP,COMMITTED,TAIL_HIGH,PIN,FOMO",24516.25,24666.25,-30,40
2026-08-03 00:00:00,2026-08-03 09:57:00,43,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24500,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,VOL_EXP,WALL_UNWIND_UP,TAIL_HIGH,PIN,FOMO",,,,
2026-08-03 00:00:00,2026-08-03 09:58:00,44,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24500,ITM1,BREAKOUT_UP,60,"Breakout UP setup (waiting for flow/momentum/unwind) | VOL_EXP,WALL_UNWIND_UP,COMMITTED,TAIL_HIGH,PIN,FOMO",,,,
2026-08-03 00:00:00,2026-08-03 10:08:00,54,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 10:09:00,55,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ITM1,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 10:13:00,59,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24500,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 10:14:00,60,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,Breakout UP setup (waiting for flow/momentum/unwind) | TAIL_HIGH,,,,
2026-08-03 00:00:00,2026-08-03 10:15:00,61,NIFTY,2026-08-04 00:00:00,ENTRY_CALL,24550,ITM1,BREAKOUT_UP,76,"Breakout UP held + bullish flow + CALL momentum | CALL_MOM,WALL_UNWIND_UP,COMMITTED,TAIL_HIGH,PIN",24530.45,24680.45,-30,40
2026-08-03 00:00:00,2026-08-03 10:16:00,62,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TRADE_LIMIT,WALL_UNWIND_UP,TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 10:17:00,63,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,PIN_BREAK,49,"Pin break UP setup | TRADE_LIMIT,WALL_UNWIND_UP,TAIL_HIGH,PIN,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 10:19:00,65,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | VOL_EXP,WALL_UNWIND_UP,TAIL_HIGH,RANGE,FOMO",,,,
2026-08-03 00:00:00,2026-08-03 10:33:00,79,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,WALL_UNWIND_UP,TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 10:34:00,80,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ITM1,BREAKOUT_DOWN,66,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,WALL_UNWIND_UP,COMMITTED,TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 10:35:00,81,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ITM1,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | VOL_EXP,TAIL_HIGH",,,,
2026-08-03 00:00:00,2026-08-03 10:46:00,92,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,PIN_BREAK,49,"Pin break UP setup | TAIL_HIGH,PIN,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 10:49:00,95,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,PIN_BREAK,49,"Pin break UP setup | TAIL_HIGH,PIN,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 10:51:00,97,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,60,"Breakout UP setup (waiting for flow/momentum/unwind) | COMMITTED,TAIL_HIGH,PIN,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 10:52:00,98,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | VOL_EXP,TAIL_HIGH,RANGE,FOMO",,,,
2026-08-03 00:00:00,2026-08-03 10:53:00,99,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:01:00,107,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | CALL_MOM,WALL_UNWIND_UP,TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:02:00,108,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:03:00,109,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,BREAKOUT_UP,52,"Breakout UP setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:06:00,112,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,PIN_BREAK,49,"Pin break UP setup | WALL_UNWIND_UP,TAIL_HIGH,PIN,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:12:00,118,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:13:00,119,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:14:00,120,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:24:00,130,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24650,ITM1,BULL_TRAP,52,"Bull trap setup | TAIL_HIGH,RANGE,BULL_TRAP",,,,
2026-08-03 00:00:00,2026-08-03 11:28:00,134,NIFTY,2026-08-04 00:00:00,SETUP_CALL,24550,ITM1,PIN_BREAK,49,"Pin break UP setup | WALL_UNWIND_UP,TAIL_HIGH,PIN,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:32:00,138,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | PUT_MOM,TAIL_HIGH,RANGE",,,,
2026-08-03 00:00:00,2026-08-03 11:33:00,139,NIFTY,2026-08-04 00:00:00,SETUP_PUT,24600,ATM,BREAKOUT_DOWN,58,"Breakout DOWN setup (waiting for flow/momentum/unwind) | TAIL_HIGH,PIN,RANGE",,,,
