date_ist,minute_bucket_ist,run_id,symbol,alert_code,state,severity,value,message,meta
2026-08-03 00:00:00,2026-08-03 09:15:00,1,NIFTY,REGIME_RANGE_PIN,ON,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|ON|2026-08-03 09:15"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-03 09:15:00""}"
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,FLOW_BOTH_BUILDING,ON,MED,0.0262,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|ON|2026-08-03 09:16"",""threshold"":0.005,""value"":0.0262,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-03 09:16:00""}"
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,REGIME_TREND_UP,ON,MED,0.0011,Trend UP (slope + direction),"{""dedupe_key"":""NIFTY|REGIME_TREND_UP|ON|2026-08-03 09:16"",""threshold"":0.001,""value"":0.0011,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-03 09:16:00""}"
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,REGIME_RANGE_PIN,OFF,LOW,0,Range / pin (inside local walls),"{""dedupe_key"":""NIFTY|REGIME_RANGE_PIN|OFF|2026-08-03 09:16"",""threshold"":0.001,""value"":0,""since_minute_bucket_ist"":""2026-08-03 09:15"",""last_updated_ist"":""2026-08-03 09:16:00""}"
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,OPTION_MOMENTUM_CALL,ON,MED,11.2,ATM CALL momentum (ltp up + vol up),"{""dedupe_key"":""NIFTY|OPTION_MOMENTUM_CALL|ON|2026-08-03 09:16"",""threshold"":1.5,""value"":11.2,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-03 09:16:00""}"
2026-08-03 00:00:00,2026-08-03 09:16:00,2,NIFTY,TAIL_RISK_SKEW_HIGH,ON,MED,2.51,Downside tail-risk skew elevated (PCR_COI high),"{""dedupe_key"":""NIFTY|TAIL_RISK_SKEW_HIGH|ON|2026-08-03 09:16"",""threshold"":1.9,""value"":2.51,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-03 09:16:00""}"
2026-08-03 00:00:00,2026-08-03 09:17:00,3,NIFTY,FLOW_BOTH_BUILDING,OFF,MED,-0.021,Both sides building (straddle build) → higher chop risk,"{""dedupe_key"":""NIFTY|FLOW_BOTH_BUILDING|OFF|2026-08-03 09:17"",""threshold"":0.005,""value"":-0.021,""since_minute_bucket_ist"":""2026-08-03 09:16"",""last_updated_ist"":""2026-08-03 09:17:00""}"
2026-08-03 00:00:00,2026-08-03 09:17:00,3,NIFTY,FLOW_BULLISH_BUILD,ON,HIGH,0.0495,Bullish build (premium-confirmed writing / support),"{""dedupe_key"":""NIFTY|FLOW_BULLISH_BUILD|ON|2026-08-03 09:17"",""threshold"":0.005,""value"":0.0495,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-03 09:17:00""}"
2026-08-03 00:00:00,2026-08-03 09:17:00,3,NIFTY,PIN_BASIC,ON,LOW,37.5,Spot near a local wall (pin zone),"{""dedupe_key"":""NIFTY|PIN_BASIC|ON|2026-08-03 09:17"",""threshold"":37.5,""value"":37.5,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-03 09:17:00""}"
2026-08-03 00:00:00,2026-08-03 09:17:00,3,NIFTY,PIN_BREAKOUT_SETUP,ON,MED,8.05000000000291,Pin breakout setup (wall touch + aligned flow),"{""dedupe_key"":""NIFTY|PIN_BREAKOUT_SETUP|ON|2026-08-03 09:17"",""threshold"":0,""value"":8.05000000000291,""since_minute_bucket_ist"":"""",""last_updated_ist"":""2026-08-03 09:17:00""}"
